"",BBK01.OUZ129,BBK01.OUZ129_FLAGS
"","Debt securities and other fixed interest securities, Branches of foreign banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:58,
1999-01,9.176,
1999-02,10.246,
1999-03,9.981,
1999-04,10.640,
1999-05,10.682,
1999-06,11.259,
1999-07,12.760,
1999-08,12.854,
1999-09,12.598,
1999-10,13.293,
1999-11,13.485,
1999-12,13.383,
2000-01,12.494,
2000-02,9.975,
2000-03,10.822,
2000-04,11.963,
2000-05,12.939,
2000-06,11.581,
2000-07,11.773,
2000-08,12.498,
2000-09,14.126,
2000-10,13.551,
2000-11,11.858,
2000-12,12.261,
2001-01,14.599,
2001-02,15.349,
2001-03,13.622,
2001-04,14.424,
2001-05,14.180,
2001-06,13.733,
2001-07,14.581,
2001-08,12.831,
2001-09,13.660,
2001-10,13.000,
2001-11,12.061,
2001-12,10.388,
2002-01,12.272,
2002-02,11.268,
2002-03,11.024,
2002-04,11.587,
2002-05,12.732,
2002-06,11.641,
2002-07,11.995,
2002-08,11.736,
2002-09,12.271,
2002-10,13.259,
2002-11,12.939,
2002-12,11.506,
2003-01,14.196,
2003-02,14.696,
2003-03,16.262,
2003-04,16.117,
2003-05,16.963,
2003-06,13.803,
2003-07,14.020,
2003-08,13.674,
2003-09,12.828,
2003-10,11.391,
2003-11,12.361,
2003-12,11.745,
2004-01,10.974,
2004-02,10.327,
2004-03,10.572,
2004-04,8.609,
2004-05,8.129,
2004-06,7.996,
2004-07,6.905,
2004-08,7.568,
2004-09,6.893,
2004-10,6.759,
2004-11,6.069,
2004-12,6.803,
2005-01,5.378,
2005-02,5.665,
2005-03,3.613,
2005-04,3.407,
2005-05,4.415,
2005-06,5.104,
2005-07,5.484,
2005-08,5.131,
2005-09,5.123,
2005-10,5.062,
2005-11,5.226,
2005-12,5.067,
2006-01,4.548,
2006-02,5.315,
2006-03,5.241,
2006-04,5.022,
2006-05,5.245,
2006-06,3.857,
2006-07,4.683,
2006-08,4.889,
2006-09,5.608,
2006-10,5.067,
2006-11,5.542,
2006-12,5.242,
2007-01,5.341,
2007-02,5.530,
2007-03,5.365,
2007-04,5.645,
2007-05,5.108,
2007-06,5.083,
2007-07,4.740,
2007-08,4.463,
2007-09,4.924,
2007-10,4.630,
2007-11,4.560,
2007-12,4.434,
2008-01,4.089,
2008-02,3.898,
2008-03,4.202,
2008-04,3.770,
2008-05,3.796,
2008-06,3.743,
2008-07,3.919,
2008-08,3.939,
2008-09,3.884,
2008-10,3.949,
2008-11,4.663,
2008-12,3.302,
2009-01,2.763,
2009-02,3.603,
2009-03,3.766,
2009-04,3.725,
2009-05,4.860,
2009-06,5.137,
2009-07,4.890,
2009-08,5.036,
2009-09,5.262,
2009-10,4.934,
2009-11,4.464,
2009-12,4.870,
2010-01,4.520,
2010-02,4.435,
2010-03,3.954,
2010-04,3.930,
2010-05,3.869,
2010-06,3.837,
2010-07,3.762,
2010-08,3.722,
2010-09,3.577,
2010-10,3.191,
2010-11,3.204,
2010-12,3.118,
2011-01,3.123,
2011-02,3.133,
2011-03,2.963,
2011-04,2.943,
2011-05,2.937,
2011-06,2.915,
2011-07,3.134,
2011-08,3.077,
2011-09,3.074,
2011-10,3.133,
2011-11,2.781,
2011-12,4.403,
2012-01,4.283,
2012-02,4.430,
2012-03,4.733,
2012-04,4.625,
2012-05,4.547,
2012-06,4.733,
2012-07,4.469,
2012-08,4.324,
2012-09,3.720,
2012-10,3.572,
2012-11,3.545,
2012-12,3.255,
2013-01,3.266,
2013-02,3.501,
2013-03,5.788,
2013-04,5.629,
2013-05,5.726,
2013-06,5.839,
2013-07,5.816,
2013-08,5.690,
2013-09,5.300,
2013-10,5.134,
2013-11,5.099,
2013-12,5.476,
2014-01,5.581,
2014-02,5.074,
2014-03,5.259,
2014-04,5.235,
2014-05,5.354,
2014-06,8.023,
2014-07,8.965,
2014-08,9.407,
2014-09,9.623,
2014-10,9.569,
2014-11,9.665,
