"",BBK01.QUV463,BBK01.QUV463_FLAGS
"",Banks in Germany: Claims on non-residents / Countries in America / Euro,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:18:39,
2001-12,50.974,
2002-01,54.490,
2002-02,54.940,
2002-03,55.471,
2002-04,53.180,
2002-05,56.270,
2002-06,54.355,
2002-07,53.202,
2002-08,54.121,
2002-09,55.284,
2002-10,56.629,
2002-11,58.209,
2002-12,60.695,
2003-01,61.597,
2003-02,56.715,
2003-03,61.184,
2003-04,60.875,
2003-05,59.479,
2003-06,58.317,
2003-07,58.117,
2003-08,56.642,
2003-09,55.457,
2003-10,55.955,
2003-11,55.762,
2003-12,57.541,
2004-01,56.347,
2004-02,56.133,
2004-03,55.569,
2004-04,55.889,
2004-05,56.754,
2004-06,54.437,
2004-07,53.046,
2004-08,54.881,
2004-09,55.085,
2004-10,57.641,
2004-11,57.886,
2004-12,54.887,
2005-01,56.922,
2005-02,57.899,
2005-03,57.820,
2005-04,59.654,
2005-05,60.990,
2005-06,62.574,
2005-07,62.004,
2005-08,68.916,
2005-09,70.804,
2005-10,71.194,
2005-11,71.312,
2005-12,73.495,
2006-01,66.465,
2006-02,66.637,
2006-03,66.374,
2006-04,64.414,
2006-05,65.192,
2006-06,74.667,
2006-07,74.733,
2006-08,77.782,
2006-09,84.906,
2006-10,92.603,
2006-11,91.358,
2006-12,94.140,
2007-01,93.308,
2007-02,94.157,
2007-03,94.883,
2007-04,94.174,
2007-05,94.048,
2007-06,100.267,
2007-07,98.322,
2007-08,107.296,
2007-09,110.413,
2007-10,119.626,
2007-11,128.728,
2007-12,138.539,
2008-01,136.096,
2008-02,136.483,
2008-03,140.578,
2008-04,134.711,
2008-05,132.562,
2008-06,130.635,
2008-07,128.804,
2008-08,124.261,
2008-09,130.280,
2008-10,134.487,
2008-11,131.612,
2008-12,128.280,
2009-01,118.588,
2009-02,118.980,
2009-03,116.040,
2009-04,120.610,
2009-05,116.766,
2009-06,115.874,
2009-07,112.970,
2009-08,107.000,
2009-09,99.787,
2009-10,88.149,
2009-11,86.600,
2009-12,83.450,
2010-01,79.406,
2010-02,78.040,
2010-03,79.860,
2010-04,85.778,
2010-05,87.984,
2010-06,93.918,
2010-07,86.822,
2010-08,85.521,
2010-09,80.215,
2010-10,77.786,
2010-11,69.956,
2010-12,69.897,
2011-01,70.116,
2011-02,69.553,
2011-03,66.467,
2011-04,67.038,
2011-05,66.335,
2011-06,68.522,
2011-07,69.577,
2011-08,68.941,
2011-09,73.903,
2011-10,72.064,
2011-11,75.595,
2011-12,77.237,
2012-01,72.603,
2012-02,70.235,
2012-03,71.115,
2012-04,71.903,
2012-05,74.991,
2012-06,71.482,
2012-07,69.075,
2012-08,66.549,
2012-09,66.001,
2012-10,66.043,
2012-11,66.160,
2012-12,65.509,
2013-01,63.657,
2013-02,59.196,
2013-03,59.108,
2013-04,60.223,
2013-05,58.506,
2013-06,58.291,
2013-07,56.746,
2013-08,55.128,
2013-09,55.771,
2013-10,56.690,
2013-11,56.260,
2013-12,54.602,
2014-01,53.254,
2014-02,52.719,
2014-03,53.785,
2014-04,55.520,
2014-05,56.460,
2014-06,57.974,
2014-07,58.577,
2014-08,56.074,
2014-09,66.505,
2014-10,66.178,
2014-11,91.897,
2014-12,104.056,
