"",BBK01.OUP177,BBK01.OUP177_FLAGS
"",Time deposits of non-banks (non-MFIs) / for up and including 1 year / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:40,
1985-12,3.121,
1986-01,3.222,
1986-02,3.189,
1986-03,3.082,
1986-04,3.104,
1986-05,3.065,
1986-06,3.060,
1986-07,3.251,
1986-08,3.494,
1986-09,3.342,
1986-10,3.646,
1986-11,3.562,
1986-12,3.876,
1987-01,3.693,
1987-02,3.542,
1987-03,3.419,
1987-04,3.422,
1987-05,3.517,
1987-06,3.366,
1987-07,3.673,
1987-08,3.625,
1987-09,3.548,
1987-10,3.626,
1987-11,3.643,
1987-12,3.821,
1988-01,3.810,
1988-02,3.774,
1988-03,3.807,
1988-04,3.859,
1988-05,3.696,
1988-06,3.515,
1988-07,3.922,
1988-08,4.029,
1988-09,3.742,
1988-10,3.932,
1988-11,4.018,
1988-12,3.887,
1989-01,3.677,
1989-02,3.678,
1989-03,3.605,
1989-04,3.739,
1989-05,3.901,
1989-06,3.835,
1989-07,3.913,
1989-08,4.077,
1989-09,4.020,
1989-10,4.115,
1989-11,4.203,
1989-12,4.780,
1990-01,5.111,
1990-02,4.882,
1990-03,4.583,
1990-04,4.544,
1990-05,4.588,
1990-06,4.625,
1990-07,4.739,
1990-08,4.740,
1990-09,4.625,
1990-10,4.823,
1990-11,4.725,
1990-12,5.208,
1991-01,5.130,
1991-02,4.955,
1991-03,4.893,
1991-04,4.847,
1991-05,4.931,
1991-06,4.878,
1991-07,4.949,
1991-08,5.053,
1991-09,4.971,
1991-10,5.139,
1991-11,5.343,
1991-12,5.652,
1992-01,5.473,
1992-02,5.458,
1992-03,5.261,
1992-04,5.814,
1992-05,6.065,
1992-06,6.033,
1992-07,6.412,
1992-08,6.286,
1992-09,6.241,
1992-10,6.402,
1992-11,6.467,
1992-12,8.866,
1993-01,9.073,
1993-02,9.015,
1993-03,9.359,
1993-04,9.160,
1993-05,9.777,
1993-06,9.300,
1993-07,9.847,
1993-08,9.976,
1993-09,9.378,
1993-10,9.965,
1993-11,9.822,
1993-12,10.406,
1994-01,10.455,
1994-02,10.177,
1994-03,11.090,
1994-04,10.609,
1994-05,10.909,
1994-06,10.520,
1994-07,11.558,
1994-08,11.493,
1994-09,10.421,
1994-10,10.206,
1994-11,10.484,
1994-12,9.973,
1995-01,10.064,
1995-02,9.722,
1995-03,9.715,
1995-04,9.018,
1995-05,9.331,
1995-06,8.447,
1995-07,8.477,
1995-08,8.834,
1995-09,8.428,
1995-10,8.348,
1995-11,7.899,
1995-12,7.853,
1996-01,7.853,
1996-02,7.567,
1996-03,7.654,
1996-04,7.914,
1996-05,8.024,
1996-06,7.514,
1996-07,7.461,
1996-08,7.273,
1996-09,6.746,
1996-10,6.833,
1996-11,6.708,
1996-12,6.976,
1997-01,6.816,
1997-02,6.853,
1997-03,6.797,
1997-04,6.817,
1997-05,6.874,
1997-06,6.592,
1997-07,7.228,
1997-08,7.384,
1997-09,6.878,
1997-10,7.338,
1997-11,7.235,
1997-12,7.444,
1998-01,7.376,
1998-02,7.911,
1998-03,7.224,
1998-04,7.445,
1998-05,7.189,
1998-06,7.361,
1998-07,7.679,
1998-08,8.170,
1998-09,7.687,
1998-10,8.357,
1998-11,8.599,
1998-12,9.031,
1999-01,10.776,
1999-02,11.758,
1999-03,11.915,
1999-04,12.297,
1999-05,11.649,
1999-06,10.943,
1999-07,12.179,
1999-08,12.037,
1999-09,11.660,
1999-10,12.116,
1999-11,11.412,
1999-12,11.309,
2000-01,11.156,
2000-02,13.884,
2000-03,13.139,
2000-04,13.651,
2000-05,14.651,
2000-06,14.585,
2000-07,14.312,
2000-08,15.188,
2000-09,13.348,
2000-10,14.630,
2000-11,14.437,
