"",BBK01.OUB029,BBK01.OUB029_FLAGS
1993-07,28.419,
1993-08,30.021,
1993-09,32.724,
1993-10,34.937,
1993-11,34.942,
1993-12,34.447,
1994-01,40.023,
1994-02,39.522,
1994-03,40.268,
1994-04,41.290,
1994-05,40.166,
1994-06,41.005,
1994-07,40.879,
1994-08,40.911,
1994-09,38.981,
1994-10,37.410,
1994-11,35.738,
1994-12,41.184,
1995-01,38.054,
1995-02,46.048,
1995-03,42.763,
1995-04,44.581,
1995-05,45.089,
1995-06,47.411,
1995-07,42.031,
1995-08,43.558,
1995-09,46.441,
1995-10,40.894,
1995-11,42.028,
1995-12,45.081,
1996-01,44.951,
1996-02,44.732,
1996-03,45.898,
1996-04,45.671,
1996-05,51.427,
1996-06,52.024,
1996-07,45.743,
1996-08,48.009,
1996-09,48.868,
1996-10,51.020,
1996-11,55.066,
1996-12,54.807,
1997-01,60.692,
1997-02,66.557,
1997-03,69.426,
1997-04,67.133,
1997-05,68.992,
1997-06,79.065,
1997-07,75.412,
1997-08,75.335,
1997-09,76.216,
1997-10,82.413,
1997-11,84.748,
1997-12,86.798,
1998-01,86.725,
1998-02,89.827,
1998-03,95.869,
1998-04,91.742,
1998-05,97.889,
1998-06,113.817,
1998-07,90.344,
1998-08,93.219,
1998-09,94.834,
1998-10,86.537,
1998-11,101.030,
1998-12,110.490,
1999-01,124.233,
1999-02,86.299,
1999-03,83.939,
1999-04,72.522,
1999-05,71.367,
1999-06,85.398,
1999-07,61.820,
1999-08,64.383,
1999-09,65.199,
1999-10,60.222,
1999-11,67.716,
1999-12,49.689,
2000-01,74.652,
2000-02,75.688,
2000-03,82.919,
2000-04,83.469,
2000-05,85.752,
2000-06,93.751,
2000-07,81.654,
2000-08,93.097,
2000-09,96.508,
2000-10,96.098,
2000-11,99.383,
2000-12,93.655,
2001-01,112.083,
2001-02,122.711,
2001-03,135.431,
2001-04,125.890,
2001-05,121.296,
2001-06,115.459,
2001-07,104.369,
2001-08,85.384,
2001-09,114.182,
2001-10,104.349,
2001-11,87.938,
2001-12,75.478,
2002-01,94.205,
2002-02,85.045,
2002-03,90.180,
2002-04,87.437,
2002-05,93.670,
2002-06,99.187,
2002-07,90.566,
2002-08,66.472,
2002-09,96.312,
2002-10,86.990,
2002-11,95.848,
2002-12,79.749,
2003-01,83.068,
2003-02,88.056,
2003-03,93.208,
2003-04,104.190,
2003-05,95.544,
2003-06,107.245,
2003-07,96.123,
2003-08,87.274,
2003-09,107.892,
2003-10,98.323,
2003-11,86.833,
2003-12,76.217,
2004-01,108.327,
2004-02,87.871,
2004-03,103.908,
2004-04,101.137,
2004-05,89.654,
2004-06,96.244,
2004-07,93.008,
2004-08,82.241,
2004-09,96.626,
2004-10,91.384,
2004-11,109.517,
2004-12,71.119,
2005-01,110.191,
2005-02,103.854,
2005-03,108.686,
2005-04,121.866,
2005-05,131.500,
2005-06,118.751,
2005-07,106.936,
2005-08,106.482,
2005-09,108.727,
2005-10,102.501,
2005-11,114.167,
2005-12,78.564,
2006-01,106.906,
2006-02,99.880,
2006-03,101.892,
2006-04,115.634,
2006-05,123.161,
2006-06,118.076,
2006-07,110.364,
2006-08,106.917,
2006-09,122.014,
2006-10,116.668,
2006-11,125.245,
2006-12,128.470,
2007-01,119.095,
2007-02,126.031,
2007-03,144.923,
2007-04,145.566,
2007-05,151.339,
2007-06,151.180,
2007-07,150.940,
2007-08,131.750,
2007-09,155.031,
2007-10,145.140,
2007-11,149.835,
2007-12,130.731,
2008-01,149.256,
2008-02,145.897,
2008-03,166.133,
2008-04,152.278,
2008-05,171.303,
2008-06,163.463,
2008-07,145.027,
2008-08,132.940,
2008-09,202.375,
2008-10,196.431,
2008-11,204.399,
2008-12,179.245,
2009-01,197.137,
2009-02,196.261,
2009-03,200.494,
2009-04,168.965,
2009-05,164.201,
2009-06,201.748,
2009-07,183.515,
2009-08,170.317,
2009-09,169.821,
2009-10,175.284,
2009-11,189.918,
2009-12,176.557,
2010-01,203.323,
2010-02,205.595,
2010-03,223.905,
2010-04,225.633,
2010-05,259.178,
2010-06,262.635,
2010-07,244.331,
2010-08,259.549,
2010-09,229.673,
2010-10,238.812,
2010-11,251.605,
2010-12,215.677,
2011-01,221.668,
2011-02,229.536,
2011-03,203.184,
2011-04,217.926,
2011-05,224.372,
2011-06,199.532,
2011-07,198.998,
2011-08,206.356,
2011-09,243.458,
2011-10,248.195,
2011-11,271.414,
2011-12,198.407,
2012-01,266.875,
2012-02,299.866,
2012-03,313.498,
2012-04,313.120,
2012-05,352.539,
2012-06,300.526,
2012-07,338.892,
2012-08,337.680,
2012-09,315.985,
2012-10,318.579,
2012-11,301.404,
2012-12,249.329,
2013-01,272.701,
2013-02,256.182,
2013-03,230.518,
2013-04,248.093,
2013-05,245.392,
2013-06,226.219,
2013-07,235.013,
2013-08,212.666,
2013-09,218.121,
2013-10,208.325,
2013-11,220.661,
2013-12,184.866,
2014-01,222.154,
2014-02,200.743,
2014-03,196.928,
2014-04,202.120,
2014-05,201.994,
2014-06,219.004,
2014-07,227.850,
2014-08,220.321,
2014-09,231.326,
2014-10,229.918,
2014-11,238.731,
2014-12,219.949,Provisional value
