"",BBEX3.A.HUF.EUR.BB.AC.A04,BBEX3.A.HUF.EUR.BB.AC.A04_FLAGS
"",Euro foreign exchange reference rate of the ECB / EUR 1 = HUF ... / Hungary,
unit,HUF (hypothetically euro-based),
unit multiplier,one,
last update,2015-01-02 14:43:08,
1999,252.77,
2000,260.04,
2001,256.59,
2002,242.96,
2003,253.62,
2004,251.66,
2005,248.05,
2006,264.26,
2007,251.35,
2008,251.51,
2009,280.33,
2010,275.48,
2011,279.37,
2012,289.25,
2013,296.87,
2014,308.71,
"","General: The ECB publishes daily euro foreign exchange reference rates, which are calculated on the basis of the concertation between central banks at 14.15.",
"",Source: European Central Bank (ECB).,
"",Methodology: Averages: Bundesbank calculations based on the daily euro reference exchange rates published by the ECB.,
