"",BBK01.OUD009,BBK01.OUD009_FLAGS
"",Money market paper issued by domestic banks (MFIs) / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:02,
1993-12,0.113,
1994-01,0.227,
1994-02,0.183,
1994-03,0.156,
1994-04,0.134,
1994-05,0.129,
1994-06,0.132,
1994-07,0.135,
1994-08,0.128,
1994-09,0.129,
1994-10,0.586,
1994-11,0.909,
1994-12,0.740,
1995-01,0.870,
1995-02,0.363,
1995-03,0.108,
1995-04,0.009,
1995-05,0.004,
1995-06,0.011,
1995-07,0.006,
1995-08,0.027,
1995-09,0.039,
1995-10,0.290,
1995-11,0.291,
1995-12,0.028,
1996-01,0.032,
1996-02,0.029,
1996-03,0.032,
1996-04,0.029,
1996-05,0.030,
1996-06,0.026,
1996-07,0.051,
1996-08,0.108,
1996-09,0.085,
1996-10,0.084,
1996-11,0.098,
1996-12,0.099,
1997-01,0.115,
1997-02,0.058,
1997-03,0.057,
1997-04,0.052,
1997-05,0.044,
1997-06,0.082,
1997-07,0.061,
1997-08,0.041,
1997-09,-,Nothing exists
1997-10,0.486,
1997-11,0.494,
1997-12,0.601,
1998-01,0.473,
1998-02,0.546,
1998-03,0.613,
1998-04,0.648,
1998-05,0.640,
1998-06,0.626,
1998-07,0.473,
1998-08,0.416,
1998-09,0.576,
1998-10,0.328,
1998-11,0.429,
1998-12,0.271,
1999-01,0.798,
1999-02,0.837,
1999-03,0.771,
1999-04,0.644,
1999-05,0.621,
1999-06,0.649,
1999-07,0.715,
1999-08,0.680,
1999-09,0.804,
1999-10,0.797,
1999-11,0.824,
1999-12,0.715,
2000-01,0.746,
2000-02,1.173,
2000-03,1.206,
2000-04,1.510,
2000-05,2.170,
2000-06,2.032,
2000-07,1.974,
2000-08,1.894,
2000-09,1.730,
2000-10,2.269,
2000-11,2.651,
2000-12,3.062,
2001-01,3.011,
2001-02,2.819,
2001-03,2.471,
2001-04,2.065,
2001-05,2.045,
2001-06,1.974,
2001-07,1.648,
2001-08,1.573,
2001-09,1.440,
2001-10,1.157,
2001-11,0.771,
2001-12,0.393,
2002-01,0.381,
2002-02,0.371,
2002-03,0.347,
2002-04,0.297,
2002-05,0.247,
2002-06,0.268,
2002-07,0.578,
2002-08,0.561,
2002-09,0.711,
2002-10,2.015,
2002-11,5.978,
2002-12,1.852,
2003-01,1.575,
2003-02,1.896,
2003-03,1.658,
2003-04,1.517,
2003-05,0.846,
2003-06,0.841,
2003-07,1.248,
2003-08,0.989,
2003-09,1.270,
2003-10,1.611,
2003-11,1.363,
2003-12,1.094,
2004-01,1.282,
2004-02,1.109,
2004-03,0.757,
2004-04,0.444,
2004-05,0.367,
2004-06,0.339,
2004-07,0.517,
2004-08,1.051,
2004-09,0.897,
2004-10,1.134,
2004-11,1.103,
2004-12,0.856,
2005-01,0.928,
2005-02,0.931,
2005-03,0.722,
2005-04,0.621,
2005-05,0.102,
2005-06,0.179,
2005-07,0.164,
2005-08,0.195,
2005-09,0.179,
2005-10,0.178,
2005-11,0.243,
2005-12,0.335,
2006-01,0.324,
2006-02,0.179,
2006-03,0.274,
2006-04,0.380,
2006-05,0.340,
2006-06,0.316,
2006-07,0.409,
2006-08,0.431,
2006-09,0.420,
2006-10,0.436,
2006-11,0.453,
2006-12,0.408,
2007-01,0.450,
2007-02,0.469,
2007-03,0.426,
2007-04,0.343,
2007-05,0.388,
2007-06,0.508,
2007-07,0.537,
2007-08,0.774,
2007-09,1.004,
2007-10,1.399,
2007-11,1.502,
2007-12,1.243,
2008-01,1.157,
2008-02,1.157,
2008-03,1.162,
2008-04,1.368,
2008-05,1.526,
2008-06,1.580,
2008-07,1.630,
2008-08,1.420,
2008-09,1.377,
2008-10,1.135,
2008-11,1.069,
2008-12,1.485,
2009-01,1.396,
2009-02,1.339,
2009-03,1.093,
2009-04,1.405,
2009-05,1.454,
2009-06,1.370,
2009-07,1.334,
2009-08,1.307,
2009-09,1.040,
2009-10,0.900,
2009-11,0.839,
2009-12,0.569,
2010-01,0.438,
2010-02,0.541,
2010-03,0.332,
2010-04,0.342,
2010-05,0.341,
2010-06,0.189,
2010-07,0.183,
2010-08,0.209,
2010-09,0.204,
2010-10,0.103,
2010-11,0.104,
2010-12,0.080,
2011-01,0.228,
2011-02,0.246,
2011-03,0.227,
2011-04,0.227,
2011-05,0.326,
2011-06,0.428,
2011-07,0.440,
2011-08,0.509,
2011-09,0.555,
2011-10,0.574,
2011-11,0.575,
2011-12,0.425,
2012-01,0.522,
2012-02,0.523,
2012-03,0.627,
2012-04,0.598,
2012-05,0.526,
2012-06,0.555,
2012-07,0.520,
2012-08,0.580,
2012-09,0.452,
2012-10,0.367,
2012-11,0.265,
2012-12,0.215,
2013-01,0.188,
2013-02,0.186,
2013-03,0.141,
2013-04,0.115,
2013-05,0.194,
2013-06,0.171,
2013-07,0.168,
2013-08,0.118,
2013-09,0.116,
2013-10,0.123,
2013-11,0.123,
2013-12,0.273,
2014-01,0.225,
2014-02,0.237,
2014-03,0.203,
2014-04,0.222,
2014-05,0.203,
2014-06,0.250,
2014-07,0.156,
2014-08,0.121,
2014-09,0.144,
2014-10,0.165,
2014-11,0.172,
2014-12,0.216,Provisional value
