"",BBK01.PQ3474,BBK01.PQ3474_FLAGS
"",Housing loans to domestic enterprises and self-employed persons / Short-term / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:47,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,1.267,
1981-01,1.255,
1981-04,1.281,
1981-07,1.308,
1981-10,1.358,
1982-01,1.374,
1982-04,1.419,
1982-07,1.419,
1982-10,1.417,
1983-01,1.397,
1983-04,1.396,
1983-07,1.420,
1983-10,1.440,
1984-01,1.345,
1984-04,1.397,
1984-07,1.406,
1984-10,1.399,
1985-01,1.352,
1985-04,1.338,
1985-07,1.337,
1985-10,1.341,
1986-01,1.270,
1986-04,1.224,
1986-07,1.186,
1986-10,1.075,
1987-01,1.026,
1987-04,1.003,
1987-07,0.981,
1987-10,0.954,
1988-01,0.911,
1988-04,0.867,
1988-07,0.846,
1988-10,0.789,
1989-01,0.762,
1989-04,0.788,
1989-07,0.755,
1989-10,0.776,
1990-01,0.761,
1990-04,0.804,
1990-07,0.843,
1990-10,0.885,
1991-01,0.890,
1991-04,0.948,
1991-07,0.999,
1991-10,0.991,
1992-01,1.008,
1992-04,1.069,
1992-07,1.113,
1992-10,1.158,
1993-01,1.218,
1993-04,1.301,
1993-07,1.413,
1993-10,1.480,
1994-01,1.444,
1994-04,1.522,
1994-07,1.796,
1994-10,1.986,
1995-01,1.975,
1995-04,2.059,
1995-07,2.152,
1995-10,2.098,
1996-01,1.945,
1996-04,1.999,
1996-07,1.951,
1996-10,2.085,
1997-01,1.952,
1997-04,1.880,
1997-07,1.840,
1997-10,1.749,
1998-01,1.642,
1998-04,1.672,
1998-07,1.628,
1998-10,1.622,
1999-01,1.595,
1999-04,1.482,
1999-07,1.387,
1999-10,1.351,
2000-01,1.463,
2000-04,1.488,
2000-07,1.456,
2000-10,1.441,
2001-01,1.393,
2001-04,1.350,
2001-07,1.355,
2001-10,1.319,
2002-01,1.332,
2002-04,1.302,
2002-07,1.244,
2002-10,1.192,
2003-01,1.135,
2003-04,1.640,
2003-07,1.626,
2003-10,1.468,
2004-01,1.398,
2004-04,1.388,
2004-07,1.334,
2004-10,1.308,
2005-01,1.250,
2005-04,1.178,
2005-07,1.187,
2005-10,1.066,
2006-01,1.017,
2006-04,1.016,
2006-07,0.997,
2006-10,1.029,
2007-01,0.988,
2007-04,1.003,
2007-07,0.984,
2007-10,0.984,
2008-01,0.993,
2008-04,0.991,
2008-07,0.966,
2008-10,0.964,
2009-01,0.986,
2009-04,0.951,
2009-07,0.923,
2009-10,0.921,
2010-01,0.932,
2010-04,0.732,
2010-07,0.731,
2010-10,0.780,
2011-01,0.752,
2011-04,0.758,
2011-07,0.825,
2011-10,0.971,
2012-01,0.955,
2012-04,1.005,
2012-07,1.004,
2012-10,0.912,
2013-01,0.965,
2013-04,1.027,
2013-07,1.024,
2013-10,1.043,
2014-01,1.069,
2014-04,1.063,
2014-07,1.072,
2014-10,1.012,
