"",BBK01.QUV817,BBK01.QUV817_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / British Virgin Islands / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:20:06,
2001-12,0.531,
2002-01,0.536,
2002-02,0.550,
2002-03,0.534,
2002-04,0.508,
2002-05,0.505,
2002-06,0.490,
2002-07,0.458,
2002-08,0.445,
2002-09,0.435,
2002-10,0.437,
2002-11,0.429,
2002-12,0.415,
2003-01,0.412,
2003-02,0.409,
2003-03,0.424,
2003-04,0.428,
2003-05,0.402,
2003-06,0.418,
2003-07,0.435,
2003-08,0.455,
2003-09,0.483,
2003-10,0.540,
2003-11,0.522,
2003-12,0.524,
2004-01,0.571,
2004-02,0.552,
2004-03,0.623,
2004-04,0.641,
2004-05,0.642,
2004-06,0.661,
2004-07,0.677,
2004-08,0.630,
2004-09,0.599,
2004-10,0.681,
2004-11,0.626,
2004-12,0.606,
2005-01,0.633,
2005-02,0.627,
2005-03,0.593,
2005-04,0.581,
2005-05,0.615,
2005-06,0.619,
2005-07,0.589,
2005-08,0.621,
2005-09,0.635,
2005-10,0.727,
2005-11,0.833,
2005-12,1.031,
2006-01,1.096,
2006-02,1.205,
2006-03,1.257,
2006-04,1.261,
2006-05,1.263,
2006-06,1.263,
2006-07,1.349,
2006-08,1.178,
2006-09,1.117,
2006-10,1.089,
2006-11,1.105,
2006-12,1.117,
2007-01,1.134,
2007-02,1.119,
2007-03,1.038,
2007-04,1.022,
2007-05,1.047,
2007-06,1.124,
2007-07,1.129,
2007-08,1.142,
2007-09,1.139,
2007-10,1.279,
2007-11,1.506,
2007-12,1.703,
2008-01,1.716,
2008-02,1.686,
2008-03,1.636,
2008-04,1.668,
2008-05,2.040,
2008-06,2.020,
2008-07,2.146,
2008-08,2.398,
2008-09,2.573,
2008-10,2.898,
2008-11,2.839,
2008-12,2.639,
2009-01,2.820,
2009-02,2.788,
2009-03,2.803,
2009-04,2.763,
2009-05,2.669,
2009-06,2.736,
2009-07,2.668,
2009-08,2.752,
2009-09,2.732,
2009-10,2.906,
2009-11,2.871,
2009-12,2.932,
2010-01,2.993,
2010-02,3.111,
2010-03,3.112,
2010-04,3.159,
2010-05,3.334,
2010-06,3.370,
2010-07,3.276,
2010-08,3.286,
2010-09,3.069,
2010-10,2.953,
2010-11,3.206,
2010-12,3.123,
2011-01,3.065,
2011-02,3.109,
2011-03,2.489,
2011-04,2.383,
2011-05,2.393,
2011-06,2.316,
2011-07,2.315,
2011-08,2.242,
2011-09,2.128,
2011-10,2.174,
2011-11,2.225,
2011-12,2.269,
2012-01,2.241,
2012-02,2.242,
2012-03,2.163,
2012-04,2.440,
2012-05,2.495,
2012-06,2.479,
2012-07,2.593,
2012-08,2.328,
2012-09,2.002,
2012-10,1.920,
2012-11,1.957,
2012-12,1.849,
2013-01,1.778,
2013-02,1.795,
2013-03,1.875,
2013-04,1.620,
2013-05,1.581,
2013-06,1.499,
2013-07,1.458,
2013-08,1.323,
2013-09,1.300,
2013-10,1.260,
2013-11,1.280,
2013-12,1.254,
2014-01,1.267,
2014-02,1.249,
2014-03,1.256,
2014-04,1.277,
2014-05,1.316,
2014-06,1.355,
2014-07,1.367,
2014-08,1.424,
2014-09,1.462,
2014-10,1.469,
2014-11,1.423,
2014-12,1.703,
