"",BBK01.QU2131,BBK01.QU2131_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Sweden / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:13:27,
1975-12,0.196,
1976-01,0.161,
1976-02,0.154,
1976-03,0.165,
1976-04,0.201,
1976-05,0.189,
1976-06,0.151,
1976-07,0.154,
1976-08,0.167,
1976-09,0.168,
1976-10,0.200,
1976-11,0.181,
1976-12,0.203,
1977-01,0.164,
1977-02,0.172,
1977-03,0.162,
1977-04,0.165,
1977-05,0.189,
1977-06,0.217,
1977-07,0.231,
1977-08,0.230,
1977-09,0.208,
1977-10,0.206,
1977-11,0.228,
1977-12,0.279,
1978-01,0.245,
1978-02,0.228,
1978-03,0.224,
1978-04,0.282,
1978-05,0.246,
1978-06,0.222,
1978-07,0.221,
1978-08,0.214,
1978-09,0.233,
1978-10,0.258,
1978-11,0.244,
1978-12,0.278,
1979-01,0.263,
1979-02,0.295,
1979-03,0.228,
1979-04,0.240,
1979-05,0.228,
1979-06,0.292,
1979-07,0.234,
1979-08,0.200,
1979-09,0.307,
1979-10,0.229,
1979-11,0.229,
1979-12,0.258,
1980-01,0.257,
1980-02,0.265,
1980-03,0.248,
1980-04,0.253,
1980-05,0.282,
1980-06,0.274,
1980-07,0.251,
1980-08,0.279,
1980-09,0.288,
1980-10,0.280,
1980-11,0.311,
1980-12,0.290,
1981-01,0.300,
1981-02,0.266,
1981-03,0.260,
1981-04,0.311,
1981-05,0.339,
1981-06,0.301,
1981-07,0.251,
1981-08,0.266,
1981-09,0.278,
1981-10,0.257,
1981-11,0.269,
1981-12,0.293,
1982-01,0.263,
1982-02,0.282,
1982-03,0.275,
1982-04,0.254,
1982-05,0.276,
1982-06,0.305,
1982-07,0.240,
1982-08,0.255,
1982-09,0.256,
1982-10,0.259,
1982-11,0.243,
1982-12,0.244,
1983-01,0.214,
1983-02,0.229,
1983-03,0.246,
1983-04,0.238,
1983-05,0.248,
1983-06,0.267,
1983-07,0.215,
1983-08,0.201,
1983-09,0.197,
1983-10,0.202,
1983-11,0.219,
1983-12,0.253,
1984-01,0.212,
1984-02,0.243,
1984-03,0.233,
1984-04,0.412,
1984-05,0.211,
1984-06,0.254,
1984-07,0.234,
1984-08,0.221,
1984-09,0.248,
1984-10,0.274,
1984-11,0.291,
1984-12,0.284,
1985-01,0.245,
1985-02,0.273,
1985-03,0.358,
1985-04,0.261,
1985-05,0.261,
1985-06,0.276,
1985-07,0.273,
1985-08,0.237,
1985-09,0.251,
1985-10,0.262,
1985-11,0.279,
1985-12,0.303,
1986-01,0.303,
1986-02,0.308,
1986-03,0.331,
1986-04,0.316,
1986-05,0.295,
1986-06,0.412,
1986-07,0.359,
1986-08,0.366,
1986-09,0.288,
1986-10,0.370,
1986-11,0.331,
1986-12,0.283,
1987-01,0.277,
1987-02,0.348,
1987-03,0.289,
1987-04,0.336,
1987-05,0.425,
1987-06,0.346,
1987-07,0.318,
1987-08,0.374,
1987-09,0.331,
1987-10,0.393,
1987-11,0.456,
1987-12,0.296,
1988-01,0.438,
1988-02,0.451,
1988-03,0.291,
1988-04,0.296,
1988-05,0.283,
1988-06,0.363,
1988-07,0.330,
1988-08,0.337,
1988-09,0.291,
1988-10,0.365,
1988-11,0.341,
1988-12,0.319,
1989-01,0.331,
1989-02,0.301,
1989-03,0.390,
1989-04,0.448,
1989-05,0.415,
1989-06,0.380,
1989-07,0.355,
1989-08,0.401,
1989-09,0.416,
1989-10,0.394,
1989-11,0.445,
1989-12,0.477,
1990-01,0.727,
1990-02,0.972,
1990-03,0.505,
1990-04,0.486,
1990-05,1.353,
1990-06,0.452,
1990-07,0.443,
1990-08,0.424,
1990-09,0.361,
1990-10,0.469,
1990-11,0.574,
1990-12,0.503,
1991-01,0.354,
1991-02,0.487,
1991-03,0.504,
1991-04,0.574,
1991-05,0.703,
1991-06,0.653,
1991-07,0.481,
1991-08,0.482,
1991-09,0.591,
1991-10,0.622,
1991-11,0.808,
1991-12,0.553,
1992-01,0.695,
1992-02,0.564,
1992-03,0.595,
1992-04,0.605,
1992-05,0.669,
1992-06,0.446,
1992-07,0.390,
1992-08,0.410,
1992-09,0.646,
1992-10,0.473,
1992-11,0.608,
1992-12,0.638,
1993-01,0.438,
1993-02,0.867,
1993-03,0.549,
1993-04,0.438,
1993-05,0.635,
1993-06,0.540,
1993-07,0.464,
1993-08,0.783,
1993-09,0.527,
1993-10,0.471,
1993-11,0.591,
1993-12,0.681,
1994-01,0.936,
1994-02,0.713,
1994-03,0.733,
1994-04,0.704,
1994-05,0.897,
1994-06,0.538,
1994-07,0.793,
1994-08,0.537,
1994-09,0.744,
1994-10,0.621,
1994-11,0.615,
1994-12,0.644,
1995-01,0.585,
1995-02,0.680,
1995-03,0.741,
1995-04,0.682,
1995-05,0.616,
1995-06,0.587,
1995-07,0.585,
1995-08,0.765,
1995-09,0.745,
1995-10,0.649,
1995-11,0.816,
1995-12,0.958,
1996-01,0.858,
1996-02,0.840,
1996-03,0.819,
1996-04,1.019,
1996-05,0.868,
1996-06,0.902,
1996-07,0.979,
1996-08,0.916,
1996-09,1.017,
1996-10,0.979,
1996-11,1.033,
1996-12,0.880,
1997-01,0.947,
1997-02,1.298,
1997-03,0.891,
1997-04,0.874,
1997-05,0.852,
1997-06,1.451,
1997-07,1.162,
1997-08,1.015,
1997-09,1.269,
1997-10,1.173,
1997-11,1.236,
1997-12,0.953,
1998-01,1.012,
1998-02,1.222,
1998-03,0.917,
1998-04,1.125,
1998-05,1.535,
1998-06,1.932,
1998-07,1.973,
1998-08,1.810,
1998-09,1.531,
1998-10,1.847,
1998-11,1.900,
1998-12,1.985,
1999-01,3.105,
1999-02,2.367,
1999-03,1.994,
1999-04,2.061,
1999-05,2.102,
1999-06,2.231,
1999-07,2.923,
1999-08,2.569,
1999-09,2.492,
1999-10,2.622,
1999-11,2.704,
1999-12,2.061,
2000-01,5.384,
2000-02,2.950,
2000-03,5.238,
2000-04,4.533,
2000-05,4.062,
2000-06,3.264,
2000-07,3.787,
2000-08,3.751,
2000-09,2.809,
2000-10,4.086,
2000-11,3.533,
2000-12,3.372,
2001-01,4.934,
2001-02,4.339,
