"",BBK01.OUZ554,BBK01.OUZ554_FLAGS
"","Value adjustments, Landesbanken and Savings banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:58:21,
1999-01,3.388,
1999-02,3.740,
1999-03,3.700,
1999-04,3.724,
1999-05,3.771,
1999-06,3.718,
1999-07,3.790,
1999-08,3.852,
1999-09,3.788,
1999-10,3.728,
1999-11,3.753,
1999-12,3.841,
2000-01,3.881,
2000-02,4.009,
2000-03,3.942,
2000-04,3.991,
2000-05,3.978,
2000-06,3.951,
2000-07,3.916,
2000-08,3.750,
2000-09,3.362,
2000-10,3.342,
2000-11,3.247,
2000-12,3.157,
2001-01,3.141,
2001-02,3.405,
2001-03,3.445,
2001-04,3.424,
2001-05,3.435,
2001-06,3.326,
2001-07,3.383,
2001-08,3.347,
2001-09,3.342,
2001-10,3.353,
2001-11,3.255,
2001-12,3.297,
2002-01,3.359,
2002-02,3.435,
2002-03,3.457,
2002-04,3.439,
2002-05,3.415,
2002-06,3.362,
2002-07,3.413,
2002-08,3.356,
2002-09,3.356,
2002-10,3.334,
2002-11,3.437,
2002-12,3.339,
2003-01,3.085,
2003-02,3.128,
2003-03,3.058,
2003-04,3.048,
2003-05,2.968,
2003-06,2.971,
2003-07,2.933,
2003-08,3.001,
2003-09,2.983,
2003-10,2.972,
2003-11,2.935,
2003-12,2.839,
2004-01,2.767,
2004-02,2.890,
2004-03,2.888,
2004-04,2.908,
2004-05,2.903,
2004-06,2.904,
2004-07,2.900,
2004-08,2.952,
2004-09,2.935,
2004-10,2.866,
2004-11,2.827,
2004-12,2.852,
2005-01,2.888,
2005-02,2.968,
2005-03,2.991,
2005-04,3.035,
2005-05,3.030,
2005-06,3.021,
2005-07,2.995,
2005-08,3.087,
2005-09,3.063,
2005-10,3.060,
2005-11,3.045,
2005-12,3.133,
2006-01,3.242,
2006-02,3.421,
2006-03,3.432,
2006-04,3.388,
2006-05,3.379,
2006-06,3.380,
2006-07,3.375,
2006-08,3.379,
2006-09,3.385,
2006-10,3.388,
2006-11,3.380,
2006-12,3.305,
2007-01,3.554,
2007-02,3.690,
2007-03,3.715,
2007-04,3.703,
2007-05,3.670,
2007-06,3.718,
2007-07,3.722,
2007-08,3.717,
2007-09,3.723,
2007-10,3.718,
2007-11,3.677,
2007-12,3.715,
2008-01,3.962,
2008-02,4.148,
2008-03,4.149,
2008-04,4.161,
2008-05,4.168,
2008-06,4.175,
2008-07,4.172,
2008-08,4.177,
2008-09,4.164,
2008-10,4.175,
2008-11,4.212,
2008-12,4.268,
2009-01,4.529,
2009-02,4.530,
2009-03,4.491,
2009-04,4.513,
2009-05,4.516,
2009-06,4.533,
2009-07,4.493,
2009-08,4.483,
2009-09,4.494,
2009-10,4.482,
2009-11,4.469,
2009-12,4.444,
2010-01,4.437,
2010-02,4.426,
2010-03,4.380,
2010-04,4.332,
2010-05,4.330,
2010-06,4.318,
2010-07,4.286,
2010-08,4.279,
2010-09,4.280,
2010-10,4.079,
2010-11,4.037,
2010-12,4.038,
2011-01,3.882,
2011-02,3.708,
2011-03,3.696,
2011-04,3.647,
2011-05,3.645,
2011-06,3.626,
2011-07,3.480,
2011-08,3.462,
2011-09,3.625,
2011-10,3.627,
2011-11,3.452,
2011-12,3.447,
2012-01,3.214,
2012-02,3.347,
2012-03,3.388,
2012-04,3.458,
2012-05,3.464,
2012-06,3.446,
2012-07,3.404,
2012-08,3.402,
2012-09,3.355,
2012-10,3.319,
2012-11,3.298,
2012-12,3.283,
2013-01,3.369,
2013-02,3.380,
2013-03,3.357,
2013-04,3.377,
2013-05,3.373,
2013-06,3.362,
2013-07,3.328,
2013-08,3.332,
2013-09,3.323,
2013-10,3.311,
2013-11,3.312,
2013-12,3.306,
2014-01,3.185,
2014-02,3.129,
2014-03,3.107,
2014-04,3.095,
2014-05,3.103,
2014-06,3.104,
2014-07,3.164,
2014-08,3.245,
2014-09,3.258,
2014-10,3.317,
2014-11,3.312,
