"",BBK01.OUB376,BBK01.OUB376_FLAGS
"",Loans to foreign general government / Total / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:41,
1999-01,1.977,
1999-02,2.258,
1999-03,2.221,
1999-04,2.385,
1999-05,2.652,
1999-06,2.288,
1999-07,2.603,
1999-08,2.018,
1999-09,2.115,
1999-10,1.979,
1999-11,2.160,
1999-12,2.247,
2000-01,2.195,
2000-02,1.759,
2000-03,2.064,
2000-04,2.106,
2000-05,3.854,
2000-06,3.824,
2000-07,3.785,
2000-08,4.206,
2000-09,3.619,
2000-10,3.821,
2000-11,4.051,
2000-12,4.358,
2001-01,4.563,
2001-02,4.317,
2001-03,4.368,
2001-04,4.625,
2001-05,5.227,
2001-06,4.632,
2001-07,4.567,
2001-08,4.850,
2001-09,4.188,
2001-10,4.133,
2001-11,5.056,
2001-12,6.155,
2002-01,5.734,
2002-02,5.646,
2002-03,6.071,
2002-04,5.960,
2002-05,5.494,
2002-06,5.945,
2002-07,5.858,
2002-08,5.648,
2002-09,6.785,
2002-10,6.895,
2002-11,7.190,
2002-12,6.809,
2003-01,6.812,
2003-02,6.848,
2003-03,6.028,
2003-04,5.748,
2003-05,6.947,
2003-06,6.852,
2003-07,6.209,
2003-08,5.903,
2003-09,5.495,
2003-10,6.326,
2003-11,6.068,
2003-12,5.904,
2004-01,6.262,
2004-02,5.887,
2004-03,5.527,
2004-04,6.044,
2004-05,6.218,
2004-06,5.776,
2004-07,6.416,
2004-08,5.871,
2004-09,6.024,
2004-10,5.580,
2004-11,5.818,
2004-12,5.985,
2005-01,5.206,
2005-02,5.939,
2005-03,5.562,
2005-04,5.849,
2005-05,5.772,
2005-06,5.389,
2005-07,5.323,
2005-08,5.472,
2005-09,6.506,
2005-10,6.245,
2005-11,5.686,
2005-12,6.612,
2006-01,6.463,
2006-02,5.946,
2006-03,6.320,
2006-04,5.903,
2006-05,6.175,
2006-06,6.230,
2006-07,5.593,
2006-08,6.507,
2006-09,5.638,
2006-10,6.039,
2006-11,5.669,
2006-12,6.200,
2007-01,5.644,
2007-02,5.627,
2007-03,5.522,
2007-04,5.277,
2007-05,5.486,
2007-06,6.571,
2007-07,5.678,
2007-08,5.738,
2007-09,5.179,
2007-10,5.837,
2007-11,5.677,
2007-12,5.845,
2008-01,6.672,
2008-02,5.911,
2008-03,6.133,
2008-04,5.846,
2008-05,6.040,
2008-06,6.186,
2008-07,5.840,
2008-08,5.691,
2008-09,5.607,
2008-10,5.708,
2008-11,6.077,
2008-12,5.782,
2009-01,5.465,
2009-02,5.483,
2009-03,5.642,
2009-04,5.325,
2009-05,5.086,
2009-06,5.070,
2009-07,5.040,
2009-08,5.019,
2009-09,4.987,
2009-10,5.044,
2009-11,5.087,
2009-12,5.305,
2010-01,5.357,
2010-02,5.427,
2010-03,5.362,
2010-04,4.972,
2010-05,5.008,
2010-06,2.786,
2010-07,2.766,
2010-08,2.798,
2010-09,3.242,
2010-10,3.841,
2010-11,2.830,
2010-12,2.843,
2011-01,3.061,
2011-02,3.277,
2011-03,2.882,
2011-04,2.998,
2011-05,3.054,
2011-06,3.189,
2011-07,3.456,
2011-08,3.259,
2011-09,3.438,
2011-10,2.950,
2011-11,3.066,
2011-12,3.282,
2012-01,3.196,
2012-02,3.071,
2012-03,3.120,
2012-04,3.057,
2012-05,3.203,
2012-06,3.339,
2012-07,3.150,
2012-08,3.100,
2012-09,3.104,
2012-10,3.159,
2012-11,3.161,
2012-12,3.260,
2013-01,3.163,
2013-02,3.175,
2013-03,3.153,
2013-04,3.311,
2013-05,3.200,
2013-06,3.084,
2013-07,3.033,
2013-08,2.958,
2013-09,3.008,
2013-10,3.002,
2013-11,3.167,
2013-12,3.165,
2014-01,3.241,
2014-02,3.364,
2014-03,3.240,
2014-04,3.930,
2014-05,3.208,
2014-06,3.456,
2014-07,3.592,
2014-08,3.639,
2014-09,4.265,
2014-10,4.344,
2014-11,4.325,
2014-12,4.809,Provisional value
