"",BBK01.WZ3414,BBK01.WZ3414_FLAGS
1998-08,4.66,
1998-09,4.45,
1998-10,4.65,
1998-11,4.45,
1998-12,4.40,
1999-01,4.13,
1999-02,4.50,
1999-03,4.55,
1999-04,4.39,
1999-05,4.65,
1999-06,4.99,
1999-07,5.15,
1999-08,5.33,
1999-09,5.49,
1999-10,5.48,
1999-11,5.46,
1999-12,5.61,
2000-01,5.79,
2000-02,5.67,
2000-03,5.41,
2000-04,5.54,
2000-05,5.41,
2000-06,5.41,
2000-07,5.38,
2000-08,5.39,
2000-09,5.40,
2000-10,5.40,
2000-11,5.27,
2000-12,5.12,
2001-01,5.08,
2001-02,5.02,
2001-03,5.04,
2001-04,5.32,
2001-05,5.51,
2001-06,5.40,
2001-07,5.27,
2001-08,5.17,
2001-09,5.23,
2001-10,4.85,
2001-11,4.93,
2001-12,5.22,
2002-01,5.17,
2002-02,5.18,
2002-03,5.44,
2002-04,5.34,
2002-05,5.37,
2002-06,5.18,
2002-07,5.10,
2002-08,4.84,
2002-09,4.69,
2002-10,4.91,
2002-11,4.89,
2002-12,4.62,
2003-01,4.44,
2003-02,4.44,
2003-03,4.53,
2003-04,4.61,
2003-05,4.21,
2003-06,4.39,
2003-07,4.55,
2003-08,4.57,
2003-09,4.52,
2003-10,4.74,
2003-11,4.80,
2003-12,4.67,
2004-01,4.69,
2004-02,4.51,
2004-03,4.45,
2004-04,4.64,
2004-05,4.70,
2004-06,4.69,
2004-07,4.60,
2004-08,4.43,
2004-09,4.36,
2004-10,4.26,
2004-11,4.14,
2004-12,4.03,
2005-01,3.83,
2005-02,3.97,
2005-03,3.97,
2005-04,3.74,
2005-05,3.59,
2005-06,3.47,
2005-07,3.47,
2005-08,3.43,
2005-09,3.45,
2005-10,3.65,
2005-11,3.64,
2005-12,3.47,
2006-01,3.66,
2006-02,3.67,
2006-03,3.92,
2006-04,4.16,
2006-05,4.13,
2006-06,4.25,
2006-07,4.11,
2006-08,3.96,
2006-09,3.80,
2006-10,3.88,
2006-11,3.82,
2006-12,4.04,
2007-01,4.19,
2007-02,4.06,
2007-03,4.18,
2007-04,4.33,
2007-05,4.49,
2007-06,4.66,
2007-07,4.47,
2007-08,4.45,
2007-09,4.52,
2007-10,4.39,
2007-11,4.36,
2007-12,4.58,
2008-01,4.30,
2008-02,4.31,
2008-03,4.34,
2008-04,4.50,
2008-05,4.70,
2008-06,4.82,
2008-07,4.69,
2008-08,4.47,
2008-09,4.44,
2008-10,4.30,
2008-11,3.80,
2008-12,3.58,
2009-01,3.95,
2009-02,3.85,
2009-03,3.81,
2009-04,3.95,
2009-05,4.24,
2009-06,4.07,
2009-07,3.95,
2009-08,3.78,
2009-09,3.78,
2009-10,3.90,
2009-11,3.75,
2009-12,3.95,
2010-01,3.79,
2010-02,3.73,
2010-03,3.68,
2010-04,3.56,
2010-05,3.21,
2010-06,3.16,
2010-07,3.25,
2010-08,2.58,
2010-09,2.77,
2010-10,3.02,
2010-11,3.19,
2010-12,3.47,
2011-01,3.59,
2011-02,3.58,
2011-03,3.76,
2011-04,3.68,
2011-05,3.47,
2011-06,3.53,
2011-07,3.20,
2011-08,2.79,
2011-09,2.52,
2011-10,2.77,
2011-11,2.93,
2011-12,2.42,
2012-01,2.48,
2012-02,2.44,
2012-03,2.47,
2012-04,2.33,
2012-05,1.84,
2012-06,2.22,
2012-07,1.97,
2012-08,1.96,
2012-09,2.06,
2012-10,2.11,
2012-11,2.02,
2012-12,1.91,
2013-01,2.12,
2013-02,2.07,
2013-03,1.91,
2013-04,1.81,
2013-05,2.07,
2013-06,2.26,
2013-07,2.28,
2013-08,2.44,
2013-09,2.37,
2013-10,2.33,
2013-11,2.39,
2013-12,2.59,
2014-01,2.28,
2014-02,2.22,
2014-03,2.20,
2014-04,2.15,
2014-05,1.99,
2014-06,1.88,
2014-07,1.76,
2014-08,1.45,
2014-09,1.54,
2014-10,1.34,
2014-11,1.18,
2014-12,1.02,
2015-01,0.66,
