"",BBK01.TU2024,BBK01.TU2024_FLAGS
"",Foreign branches: Medium and long-term deposits of german non-banks (non-MFIs) / total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:24,
1973-06,0.001,
1973-07,0.001,
1973-08,0.001,
1973-09,0.001,
1973-10,0.001,
1973-11,0.001,
1973-12,0.001,
1974-01,0.001,
1974-02,0.001,
1974-03,0.001,
1974-04,0.001,
1974-05,0.001,
1974-06,0.003,
1974-07,0.004,
1974-08,0.001,
1974-09,0.001,
1974-10,0.001,
1974-11,0.002,
1974-12,0.001,
1975-01,0.001,
1975-02,0.001,
1975-03,0.001,
1975-04,0.001,
1975-05,0.001,
1975-06,0.002,
1975-07,0.003,
1975-08,0.003,
1975-09,0.003,
1975-10,0.003,
1975-11,0.002,
1975-12,0.005,
1976-01,0.005,
1976-02,0.005,
1976-03,0.005,
1976-04,0.005,
1976-05,0.004,
1976-06,0.004,
1976-07,0.003,
1976-08,0.003,
1976-09,0.003,
1976-10,0.003,
1976-11,0.004,
1976-12,0.001,
1977-01,0.005,
1977-02,0.005,
1977-03,0.006,
1977-04,0.005,
1977-05,0.005,
1977-06,0.005,
1977-07,0.003,
1977-08,0.003,
1977-09,0.003,
1977-10,0.003,
1977-11,0.003,
1977-12,0.004,
1978-01,0.005,
1978-02,0.004,
1978-03,0.005,
1978-04,0.005,
1978-05,0.006,
1978-06,0.021,
1978-07,0.021,
1978-08,0.021,
1978-09,0.023,
1978-10,0.040,
1978-11,0.051,
1978-12,0.046,
1979-01,0.061,
1979-02,0.046,
1979-03,0.059,
1979-04,0.028,
1979-05,0.042,
1979-06,0.039,
1979-07,0.040,
1979-08,0.040,
1979-09,0.024,
1979-10,0.053,
1979-11,0.042,
1979-12,0.029,
1980-01,0.029,
1980-02,0.057,
1980-03,0.055,
1980-04,0.061,
1980-05,0.060,
1980-06,0.074,
1980-07,0.061,
1980-08,0.057,
1980-09,0.058,
1980-10,0.037,
1980-11,0.034,
1980-12,0.054,
1981-01,0.050,
1981-02,0.064,
1981-03,0.058,
1981-04,0.069,
1981-05,0.069,
1981-06,0.071,
1981-07,0.076,
1981-08,0.076,
1981-09,0.071,
1981-10,0.068,
1981-11,0.065,
1981-12,0.066,
1982-01,0.059,
1982-02,0.059,
1982-03,0.072,
1982-04,0.070,
1982-05,0.080,
1982-06,0.081,
1982-07,0.101,
1982-08,0.099,
1982-09,0.138,
1982-10,0.153,
1982-11,0.140,
1982-12,0.147,
1983-01,0.150,
1983-02,0.147,
1983-03,0.178,
1983-04,0.174,
1983-05,0.172,
1983-06,0.176,
1983-07,0.154,
1983-08,0.157,
1983-09,0.139,
1983-10,0.135,
1983-11,0.138,
1983-12,0.146,
1984-01,0.150,
1984-02,0.143,
1984-03,0.139,
1984-04,0.133,
1984-05,0.142,
1984-06,0.165,
1984-07,0.166,
1984-08,0.165,
1984-09,0.152,
1984-10,0.140,
1984-11,0.141,
1984-12,0.130,
1985-01,0.144,
1985-02,0.220,
1985-03,0.180,
1985-04,0.233,
1985-05,0.220,
1985-06,0.231,
1985-07,0.224,
1985-08,0.244,
1985-09,0.239,
1985-10,0.249,
1985-11,0.243,
1985-12,0.137,
1986-01,0.136,
1986-02,0.236,
1986-03,0.336,
1986-04,0.333,
1986-05,0.259,
1986-06,0.248,
1986-07,0.247,
1986-08,0.236,
1986-09,0.236,
1986-10,0.227,
1986-11,0.224,
1986-12,0.217,
1987-01,0.292,
1987-02,0.280,
1987-03,0.180,
1987-04,0.232,
1987-05,0.264,
1987-06,0.230,
1987-07,0.287,
1987-08,0.327,
1987-09,0.336,
1987-10,0.339,
1987-11,0.369,
1987-12,0.365,
1988-01,0.377,
1988-02,0.352,
1988-03,0.328,
1988-04,0.284,
1988-05,0.269,
1988-06,0.271,
1988-07,0.292,
1988-08,0.243,
1988-09,0.238,
1988-10,0.234,
1988-11,0.150,
1988-12,0.155,
1989-01,0.166,
1989-02,0.182,
1989-03,0.186,
1989-04,0.206,
1989-05,0.225,
1989-06,0.331,
1989-07,0.296,
1989-08,0.284,
1989-09,0.307,
1989-10,0.314,
1989-11,0.309,
1989-12,0.266,
