"",BBK01.QX6499,BBK01.QX6499_FLAGS
"",Banks in Germany: Claims on non-residents / Pakistan / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:26:09,
1995-01,1.307,
1995-02,1.314,
1995-03,1.307,
1995-04,1.307,
1995-05,1.294,
1995-06,1.319,
1995-07,1.285,
1995-08,1.290,
1995-09,1.287,
1995-10,1.293,
1995-11,1.295,
1995-12,1.317,
1996-01,1.272,
1996-02,1.274,
1996-03,1.287,
1996-04,1.291,
1996-05,1.301,
1996-06,1.270,
1996-07,1.273,
1996-08,1.272,
1996-09,1.270,
1996-10,1.273,
1996-11,1.307,
1996-12,1.322,
1997-01,1.275,
1997-02,1.271,
1997-03,1.272,
1997-04,1.271,
1997-05,1.248,
1997-06,1.219,
1997-07,1.221,
1997-08,1.228,
1997-09,1.223,
1997-10,1.232,
1997-11,1.245,
1997-12,1.262,
1998-01,1.219,
1998-02,1.216,
1998-03,1.219,
1998-04,1.220,
1998-05,1.233,
1998-06,1.246,
1998-07,1.199,
1998-08,1.201,
1998-09,1.195,
1998-10,1.205,
1998-11,1.204,
1998-12,1.218,
1999-01,1.034,
1999-02,1.034,
1999-03,1.029,
1999-04,1.029,
1999-05,1.042,
1999-06,1.061,
1999-07,1.061,
1999-08,1.061,
1999-09,1.062,
1999-10,1.054,
1999-11,1.054,
1999-12,1.020,
2000-01,1.020,
2000-02,1.020,
2000-03,0.953,
2000-04,0.948,
2000-05,0.959,
2000-06,0.961,
2000-07,0.963,
2000-08,0.974,
2000-09,0.956,
2000-10,0.958,
2000-11,0.960,
2000-12,0.968,
2001-01,0.968,
2001-02,0.969,
2001-03,0.983,
2001-04,0.987,
2001-05,0.983,
2001-06,0.944,
2001-07,0.944,
2001-08,0.947,
2001-09,0.898,
2001-10,0.895,
2001-11,0.897,
2001-12,0.909,
2002-01,0.904,
2002-02,0.917,
2002-03,0.911,
2002-04,0.914,
2002-05,0.915,
2002-06,0.951,
2002-07,0.925,
2002-08,0.928,
2002-09,0.926,
2002-10,0.932,
2002-11,0.936,
2002-12,0.203,
2003-01,0.196,
2003-02,0.171,
2003-03,0.176,
2003-04,0.171,
2003-05,0.173,
2003-06,0.169,
2003-07,0.161,
2003-08,0.159,
2003-09,0.159,
2003-10,0.158,
2003-11,0.170,
2003-12,0.166,
2004-01,0.168,
2004-02,0.157,
2004-03,0.154,
2004-04,0.147,
2004-05,0.147,
2004-06,0.147,
2004-07,0.145,
2004-08,0.147,
2004-09,0.148,
2004-10,0.148,
2004-11,0.147,
2004-12,0.146,
2005-01,0.147,
2005-02,0.142,
2005-03,0.139,
2005-04,0.149,
2005-05,0.143,
2005-06,0.139,
2005-07,0.164,
2005-08,0.162,
2005-09,0.178,
2005-10,0.161,
2005-11,0.159,
2005-12,0.176,
2006-01,0.175,
2006-02,0.175,
2006-03,0.171,
2006-04,0.171,
2006-05,0.181,
2006-06,0.182,
2006-07,0.185,
2006-08,0.188,
2006-09,0.192,
2006-10,0.196,
2006-11,0.193,
2006-12,0.200,
2007-01,0.202,
2007-02,0.203,
2007-03,0.187,
2007-04,0.188,
2007-05,0.190,
2007-06,0.186,
2007-07,0.179,
2007-08,0.176,
2007-09,0.173,
2007-10,0.158,
2007-11,0.158,
2007-12,0.181,
2008-01,0.180,
2008-02,0.181,
2008-03,0.187,
2008-04,0.180,
2008-05,0.184,
2008-06,0.190,
2008-07,0.191,
2008-08,0.192,
2008-09,0.182,
2008-10,0.184,
2008-11,0.178,
2008-12,0.166,
2009-01,0.159,
2009-02,0.159,
2009-03,0.144,
2009-04,0.145,
2009-05,0.132,
2009-06,0.129,
2009-07,0.130,
2009-08,0.062,
2009-09,0.063,
2009-10,0.065,
2009-11,0.066,
2009-12,0.064,
2010-01,0.064,
2010-02,0.065,
2010-03,0.065,
2010-04,0.057,
2010-05,0.058,
2010-06,0.056,
2010-07,0.056,
2010-08,0.056,
2010-09,0.056,
2010-10,0.057,
2010-11,0.059,
2010-12,0.058,
2011-01,0.058,
2011-02,0.061,
2011-03,0.059,
2011-04,0.059,
2011-05,0.063,
2011-06,0.064,
2011-07,0.063,
2011-08,0.062,
2011-09,0.061,
2011-10,0.060,
2011-11,0.059,
2011-12,0.065,
2012-01,0.064,
2012-02,0.063,
2012-03,0.062,
2012-04,0.055,
2012-05,0.055,
2012-06,0.053,
2012-07,0.056,
2012-08,0.057,
2012-09,0.058,
2012-10,0.057,
2012-11,0.056,
2012-12,0.059,
2013-01,0.058,
2013-02,0.057,
2013-03,0.056,
2013-04,0.060,
2013-05,0.060,
2013-06,0.058,
2013-07,0.060,
2013-08,0.058,
2013-09,0.059,
2013-10,0.059,
2013-11,0.057,
2013-12,0.063,
2014-01,0.063,
2014-02,0.062,
2014-03,0.064,
2014-04,0.063,
2014-05,0.063,
2014-06,0.063,
2014-07,0.062,
2014-08,0.063,
2014-09,0.064,
2014-10,0.065,
2014-11,0.065,
2014-12,0.067,
