"",BBK01.OUK040,BBK01.OUK040_FLAGS
"",Foreign securities / Bonds and debt securities issued by foreign non-banks / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:09,
1968-12,0.028,
1969-01,0.029,
1969-02,0.043,
1969-03,0.050,
1969-04,0.048,
1969-05,0.043,
1969-06,0.040,
1969-07,0.042,
1969-08,0.043,
1969-09,0.044,
1969-10,0.045,
1969-11,0.052,
1969-12,0.054,
1970-01,0.053,
1970-02,0.053,
1970-03,0.054,
1970-04,0.056,
1970-05,0.056,
1970-06,0.056,
1970-07,0.056,
1970-08,0.056,
1970-09,0.058,
1970-10,0.059,
1970-11,0.058,
1970-12,0.054,
1971-01,0.052,
1971-02,0.049,
1971-03,0.043,
1971-04,0.041,
1971-05,0.040,
1971-06,0.037,
1971-07,0.033,
1971-08,0.033,
1971-09,0.032,
1971-10,0.031,
1971-11,0.029,
1971-12,0.030,
1972-01,0.025,
1972-02,0.020,
1972-03,0.012,
1972-04,0.011,
1972-05,0.011,
1972-06,0.009,
1972-07,0.005,
1972-08,0.005,
1972-09,0.006,
1972-10,0.007,
1972-11,0.008,
1972-12,0.006,
1973-01,0.007,
1973-02,0.004,
1973-03,0.005,
1973-04,0.005,
1973-05,0.006,
1973-06,0.006,
1973-07,0.007,
1973-08,0.007,
1973-09,0.007,
1973-10,0.007,
1973-11,0.007,
1973-12,0.008,
1974-01,0.008,
1974-02,0.008,
1974-03,0.007,
1974-04,0.007,
1974-05,0.007,
1974-06,0.007,
1974-07,0.007,
1974-08,0.007,
1974-09,0.007,
1974-10,0.007,
1974-11,0.007,
1974-12,0.008,
1975-01,0.007,
1975-02,0.011,
1975-03,0.005,
1975-04,0.007,
1975-05,0.008,
1975-06,0.025,
1975-07,0.033,
1975-08,0.026,
1975-09,0.030,
1975-10,0.008,
1975-11,0.008,
1975-12,0.009,
1976-01,0.008,
1976-02,0.014,
1976-03,0.017,
1976-04,0.016,
1976-05,0.011,
1976-06,0.011,
1976-07,0.012,
1976-08,0.012,
1976-09,0.012,
1976-10,0.011,
1976-11,0.010,
1976-12,0.026,
1977-01,0.023,
1977-02,0.032,
1977-03,0.057,
1977-04,0.044,
1977-05,0.052,
1977-06,0.048,
1977-07,0.042,
1977-08,0.039,
1977-09,0.041,
1977-10,0.059,
1977-11,0.062,
1977-12,0.067,
1978-01,0.046,
1978-02,0.078,
1978-03,0.036,
1978-04,0.043,
1978-05,0.051,
1978-06,0.054,
1978-07,0.062,
1978-08,0.069,
1978-09,0.062,
1978-10,0.067,
1978-11,0.070,
1978-12,0.074,
1979-01,0.070,
1979-02,0.072,
1979-03,0.070,
1979-04,0.070,
1979-05,0.077,
1979-06,0.075,
1979-07,0.078,
1979-08,0.073,
1979-09,0.076,
1979-10,0.092,
1979-11,0.194,
1979-12,0.188,
1980-01,0.271,
1980-02,0.263,
1980-03,0.282,
1980-04,0.273,
1980-05,0.267,
1980-06,0.387,
1980-07,0.296,
1980-08,0.328,
1980-09,0.344,
1980-10,0.346,
1980-11,0.346,
1980-12,0.334,
1981-01,0.386,
1981-02,0.397,
1981-03,0.397,
1981-04,0.380,
1981-05,0.360,
1981-06,0.353,
1981-07,0.347,
1981-08,0.380,
1981-09,0.365,
1981-10,0.370,
1981-11,0.342,
1981-12,0.373,
1982-01,0.400,
1982-02,0.395,
1982-03,0.372,
1982-04,0.396,
1982-05,0.410,
1982-06,0.409,
1982-07,0.372,
1982-08,0.359,
1982-09,0.340,
1982-10,0.412,
1982-11,0.372,
1982-12,0.364,
1983-01,0.367,
1983-02,0.391,
1983-03,0.394,
1983-04,0.387,
1983-05,0.396,
1983-06,0.382,
1983-07,0.302,
1983-08,0.254,
1983-09,0.241,
1983-10,0.236,
1983-11,0.227,
1983-12,0.160,
1984-01,0.175,
1984-02,0.131,
1984-03,0.106,
1984-04,0.115,
1984-05,0.118,
1984-06,0.128,
1984-07,0.138,
1984-08,0.129,
1984-09,0.137,
1984-10,0.178,
1984-11,0.154,
1984-12,0.162,
1985-01,0.186,
1985-02,0.197,
1985-03,0.185,
1985-04,0.216,
1985-05,0.202,
1985-06,0.184,
1985-07,0.180,
1985-08,0.148,
1985-09,0.255,
1985-10,0.308,
1985-11,0.337,
1985-12,0.324,
1986-01,0.435,
1986-02,0.404,
1986-03,0.429,
1986-04,0.444,
1986-05,0.447,
1986-06,0.261,
1986-07,0.265,
1986-08,0.270,
1986-09,0.261,
1986-10,0.242,
1986-11,0.223,
1986-12,0.218,
1987-01,0.284,
1987-02,0.354,
1987-03,0.288,
1987-04,0.217,
1987-05,0.221,
1987-06,0.301,
1987-07,0.316,
1987-08,0.324,
1987-09,0.343,
1987-10,0.328,
1987-11,0.352,
1987-12,0.337,
1988-01,0.306,
1988-02,0.384,
1988-03,0.333,
1988-04,0.315,
1988-05,0.324,
1988-06,0.358,
1988-07,0.370,
1988-08,0.372,
1988-09,0.348,
1988-10,0.427,
1988-11,0.392,
1988-12,0.352,
1989-01,0.387,
1989-02,0.391,
1989-03,0.423,
1989-04,0.418,
1989-05,0.436,
1989-06,0.444,
1989-07,0.470,
1989-08,0.496,
1989-09,0.512,
1989-10,0.621,
1989-11,0.520,
1989-12,0.509,
1990-01,0.547,
1990-02,0.522,
1990-03,0.690,
1990-04,0.594,
1990-05,0.582,
