"",BBK01.QUX334,BBK01.QUX334_FLAGS
"",All foreign subsidiaries: Long-term liabilities to foreign banks / Countries in Europe / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:13:55,
2001-12,21.147,
2002-01,21.396,
2002-02,21.660,
2002-03,22.401,
2002-04,22.332,
2002-05,22.215,
2002-06,21.245,
2002-07,21.039,
2002-08,20.007,
2002-09,20.214,
2002-10,20.321,
2002-11,20.191,
2002-12,19.999,
2003-01,19.560,
2003-02,19.662,
2003-03,19.533,
2003-04,20.238,
2003-05,20.960,
2003-06,20.566,
2003-07,20.914,
2003-08,21.093,
2003-09,20.596,
2003-10,22.768,
2003-11,20.873,
2003-12,21.225,
2004-01,21.918,
2004-02,21.877,
2004-03,22.336,
2004-04,22.918,
2004-05,22.158,
2004-06,21.900,
2004-07,22.382,
2004-08,22.471,
2004-09,22.538,
2004-10,22.248,
2004-11,22.159,
2004-12,22.500,
2005-01,22.674,
2005-02,23.170,
2005-03,23.455,
2005-04,24.087,
2005-05,24.504,
2005-06,24.731,
2005-07,25.308,
2005-08,25.246,
2005-09,26.057,
2005-10,26.397,
2005-11,26.538,
2005-12,26.317,
2006-01,27.007,
2006-02,28.485,
2006-03,27.079,
2006-04,27.641,
2006-05,27.701,
2006-06,26.867,
2006-07,33.778,
2006-08,33.675,
2006-09,34.364,
2006-10,35.020,
2006-11,34.134,
2006-12,28.462,
2007-01,9.487,
2007-02,10.356,
2007-03,10.580,
2007-04,10.011,
2007-05,10.705,
2007-06,10.259,
2007-07,10.971,
2007-08,9.608,
2007-09,9.627,
2007-10,9.515,
2007-11,9.043,
2007-12,15.876,
2008-01,17.230,
2008-02,17.674,
2008-03,17.111,
2008-04,16.973,
2008-05,16.900,
2008-06,16.151,
2008-07,14.059,
2008-08,14.848,
2008-09,14.289,
2008-10,13.940,
2008-11,13.753,
2008-12,13.740,
2009-01,13.849,
2009-02,13.656,
2009-03,13.302,
2009-04,12.263,
2009-05,13.534,
2009-06,21.222,
2009-07,21.783,
2009-08,22.148,
2009-09,22.079,
2009-10,21.496,
2009-11,22.927,
2009-12,14.332,
2010-01,12.392,
2010-02,12.341,
2010-03,12.359,
2010-04,12.167,
2010-05,12.764,
2010-06,12.567,
2010-07,7.539,
2010-08,7.312,
2010-09,7.381,
2010-10,7.665,
2010-11,7.980,
2010-12,7.927,
2011-01,7.150,
2011-02,7.086,
2011-03,6.915,
2011-04,6.879,
2011-05,8.051,
2011-06,8.342,
2011-07,8.807,
2011-08,9.316,
2011-09,9.573,
2011-10,9.215,
2011-11,9.604,
2011-12,10.400,
2012-01,10.353,
2012-02,10.459,
2012-03,10.029,
2012-04,8.662,
2012-05,8.782,
2012-06,8.070,
2012-07,7.749,
2012-08,10.695,
2012-09,11.804,
2012-10,10.575,
2012-11,10.776,
2012-12,10.984,
2013-01,9.574,
2013-02,9.009,
2013-03,9.810,
2013-04,9.749,
2013-05,9.773,
2013-06,9.637,
2013-07,8.505,
2013-08,7.473,
2013-09,8.608,
2013-10,8.689,
2013-11,8.533,
2013-12,8.281,
2014-01,7.857,
2014-02,7.601,
2014-03,8.205,
2014-04,7.865,
2014-05,12.699,
2014-06,8.370,
2014-07,8.249,
2014-08,8.432,
2014-09,7.200,
2014-10,7.666,
2014-11,7.608,
