"",BBK01.OUG174,BBK01.OUG174_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for more than two years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:27,
1999-01,112.661,
1999-02,113.178,
1999-03,113.810,
1999-04,113.565,
1999-05,113.620,
1999-06,115.655,
1999-07,117.378,
1999-08,119.070,
1999-09,120.486,
1999-10,121.138,
1999-11,122.369,
1999-12,123.613,
2000-01,125.516,
2000-02,126.618,
2000-03,127.424,
2000-04,128.119,
2000-05,128.884,
2000-06,129.329,
2000-07,129.871,
2000-08,130.444,
2000-09,130.219,
2000-10,131.252,
2000-11,131.569,
2000-12,130.452,
2001-01,131.691,
2001-02,132.755,
2001-03,133.379,
2001-04,133.946,
2001-05,135.444,
2001-06,136.811,
2001-07,136.825,
2001-08,137.423,
2001-09,138.221,
2001-10,139.023,
2001-11,138.165,
2001-12,138.395,
2002-01,139.424,
2002-02,140.350,
2002-03,141.839,
2002-04,141.905,
2002-05,142.116,
2002-06,141.752,
2002-07,141.297,
2002-08,141.100,
2002-09,141.687,
2002-10,144.085,
2002-11,145.575,
2002-12,145.972,
2003-01,146.832,
2003-02,147.735,
2003-03,150.529,
2003-04,150.204,
2003-05,149.949,
2003-06,150.301,
2003-07,155.247,
2003-08,156.962,
2003-09,156.608,
2003-10,156.627,
2003-11,157.633,
2003-12,156.917,
2004-01,158.031,
2004-02,159.690,
2004-03,161.829,
2004-04,166.096,
2004-05,167.789,
2004-06,170.430,
2004-07,170.947,
2004-08,171.308,
2004-09,162.433,
2004-10,163.492,
2004-11,164.471,
2004-12,147.781,
2005-01,148.771,
2005-02,150.609,
2005-03,151.855,
2005-04,152.510,
2005-05,151.914,
2005-06,152.314,
2005-07,153.966,
2005-08,157.237,
2005-09,156.501,
2005-10,156.172,
2005-11,155.630,
2005-12,155.047,
2006-01,155.097,
2006-02,154.659,
2006-03,154.320,
2006-04,155.027,
2006-05,154.256,
2006-06,154.217,
2006-07,154.549,
2006-08,154.574,
2006-09,154.663,
2006-10,157.233,
2006-11,156.745,
2006-12,156.602,
2007-01,157.762,
2007-02,157.390,
2007-03,156.853,
2007-04,157.235,
2007-05,156.826,
2007-06,157.308,
2007-07,156.481,
2007-08,156.198,
2007-09,156.132,
2007-10,157.286,
2007-11,157.685,
2007-12,158.395,
2008-01,159.204,
2008-02,159.905,
2008-03,160.279,
2008-04,160.536,
2008-05,160.038,
2008-06,160.207,
2008-07,160.688,
2008-08,160.623,
2008-09,159.973,
2008-10,158.850,
2008-11,158.669,
2008-12,158.144,
2009-01,160.288,
2009-02,166.565,
2009-03,167.987,
2009-04,168.454,
2009-05,168.359,
2009-06,181.223,
2009-07,181.258,
2009-08,181.844,
2009-09,180.907,
2009-10,179.317,
2009-11,178.169,
2009-12,176.452,
2010-01,175.736,
2010-02,174.062,
2010-03,173.178,
2010-04,172.569,
2010-05,167.518,
2010-06,167.844,
2010-07,166.218,
2010-08,165.060,
2010-09,163.880,
2010-10,162.267,
2010-11,161.003,
2010-12,159.906,
2011-01,159.225,
2011-02,158.591,
2011-03,157.648,
2011-04,157.044,
2011-05,155.307,
2011-06,154.357,
2011-07,153.632,
2011-08,152.613,
2011-09,151.519,
2011-10,150.560,
2011-11,149.051,
2011-12,147.387,
2012-01,146.045,
2012-02,145.520,
2012-03,144.569,
2012-04,143.556,
2012-05,142.608,
2012-06,141.587,
2012-07,139.667,
2012-08,138.925,
2012-09,138.155,
2012-10,131.729,
2012-11,130.062,
2012-12,127.327,
2013-01,126.938,
2013-02,126.306,
2013-03,125.364,
2013-04,124.333,
2013-05,124.560,
2013-06,123.994,
2013-07,122.230,
2013-08,121.515,
2013-09,120.848,
2013-10,120.157,
2013-11,118.997,
2013-12,117.826,
2014-01,118.735,
2014-02,117.641,
2014-03,116.534,
2014-04,114.942,
2014-05,114.124,
2014-06,113.486,
2014-07,112.545,
2014-08,112.469,
2014-09,112.275,
2014-10,111.017,
2014-11,110.278,
2014-12,102.873,Provisional value
