"",BBK01.RU5745,BBK01.RU5745_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Bolivia / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:19:46,
1982-06,0.033,
1982-07,0.035,
1982-08,0.032,
1982-09,0.033,
1982-10,0.032,
1982-11,0.042,
1982-12,0.028,
1983-01,0.032,
1983-02,0.033,
1983-03,0.036,
1983-04,0.040,
1983-05,0.043,
1983-06,0.047,
1983-07,0.052,
1983-08,0.052,
1983-09,0.054,
1983-10,0.057,
1983-11,0.058,
1983-12,0.058,
1984-01,0.060,
1984-02,0.063,
1984-03,0.055,
1984-04,0.058,
1984-05,0.058,
1984-06,0.064,
1984-07,0.072,
1984-08,0.060,
1984-09,0.072,
1984-10,0.077,
1984-11,0.084,
1984-12,0.081,
1985-01,0.076,
1985-02,0.082,
1985-03,0.073,
1985-04,0.067,
1985-05,0.069,
1985-06,0.069,
1985-07,0.064,
1985-08,0.067,
1985-09,0.061,
1985-10,0.059,
1985-11,0.055,
1985-12,0.055,
1986-01,0.052,
1986-02,0.048,
1986-03,0.048,
1986-04,0.047,
1986-05,0.050,
1986-06,0.043,
1986-07,0.028,
1986-08,0.026,
1986-09,0.026,
1986-10,0.026,
1986-11,0.027,
1986-12,0.025,
1987-01,0.030,
1987-02,0.032,
1987-03,0.029,
1987-04,0.032,
1987-05,0.030,
1987-06,0.031,
1987-07,0.032,
1987-08,0.032,
1987-09,0.027,
1987-10,0.023,
1987-11,0.023,
1987-12,0.022,
1988-01,0.024,
1988-02,0.027,
1988-03,0.023,
1988-04,0.025,
1988-05,0.025,
1988-06,0.025,
1988-07,0.025,
1988-08,0.029,
1988-09,0.029,
1988-10,0.031,
1988-11,0.027,
1988-12,0.025,
1989-01,0.030,
1989-02,0.030,
1989-03,0.029,
1989-04,0.030,
1989-05,0.021,
1989-06,0.020,
1989-07,0.022,
1989-08,0.022,
1989-09,0.022,
1989-10,0.022,
1989-11,0.027,
1989-12,0.028,
1990-01,0.028,
1990-02,0.029,
1990-03,0.026,
1990-04,0.024,
1990-05,0.025,
1990-06,0.025,
1990-07,0.026,
1990-08,0.024,
1990-09,0.029,
1990-10,0.028,
1990-11,0.030,
1990-12,0.027,
1991-01,0.029,
1991-02,0.030,
1991-03,0.028,
1991-04,0.026,
1991-05,0.025,
1991-06,0.027,
1991-07,0.030,
1991-08,0.030,
1991-09,0.031,
1991-10,0.034,
1991-11,0.035,
1991-12,0.030,
1992-01,0.028,
1992-02,0.027,
1992-03,0.030,
1992-04,0.029,
1992-05,0.030,
1992-06,0.029,
1992-07,0.029,
1992-08,0.036,
1992-09,0.029,
1992-10,0.030,
1992-11,0.034,
1992-12,0.034,
1993-01,0.032,
1993-02,0.028,
1993-03,0.026,
1993-04,0.024,
1993-05,0.025,
1993-06,0.028,
1993-07,0.029,
1993-08,0.028,
1993-09,0.036,
1993-10,0.050,
1993-11,0.061,
1993-12,0.060,
1994-01,0.044,
1994-02,0.053,
1994-03,0.060,
1994-04,0.050,
1994-05,0.061,
1994-06,0.062,
1994-07,0.083,
1994-08,0.099,
1994-09,0.095,
1994-10,0.095,
1994-11,0.095,
1994-12,0.096,
1995-01,0.076,
1995-02,0.064,
1995-03,0.070,
1995-04,0.070,
1995-05,0.080,
1995-06,0.072,
1995-07,0.060,
1995-08,0.050,
1995-09,0.055,
1995-10,0.073,
1995-11,0.102,
1995-12,0.108,
1996-01,0.107,
1996-02,0.135,
1996-03,0.107,
1996-04,0.185,
1996-05,0.183,
1996-06,0.191,
1996-07,0.153,
1996-08,0.126,
1996-09,0.123,
1996-10,0.148,
1996-11,0.141,
1996-12,0.143,
1997-01,0.146,
1997-02,0.142,
1997-03,0.126,
1997-04,0.132,
1997-05,0.147,
1997-06,0.123,
1997-07,0.148,
1997-08,0.134,
1997-09,0.117,
1997-10,0.129,
1997-11,0.110,
1997-12,0.114,
1998-01,0.109,
1998-02,0.105,
1998-03,0.107,
1998-04,0.106,
1998-05,0.074,
1998-06,0.069,
1998-07,0.071,
1998-08,0.062,
1998-09,0.059,
1998-10,0.066,
1998-11,0.066,
1998-12,0.056,
1999-01,0.080,
1999-02,0.064,
1999-03,0.062,
1999-04,0.045,
1999-05,0.042,
1999-06,0.026,
1999-07,0.042,
1999-08,0.054,
1999-09,0.051,
1999-10,0.048,
1999-11,0.048,
1999-12,0.049,
2000-01,0.039,
2000-02,0.030,
2000-03,0.032,
2000-04,0.034,
2000-05,0.061,
2000-06,0.060,
2000-07,0.080,
2000-08,0.075,
2000-09,0.070,
2000-10,0.071,
2000-11,0.064,
2000-12,0.071,
2001-01,0.052,
2001-02,0.061,
2001-03,0.062,
2001-04,0.066,
2001-05,0.068,
2001-06,0.066,
2001-07,0.063,
2001-08,0.061,
2001-09,0.060,
2001-10,0.060,
2001-11,0.082,
2001-12,0.088,
2002-01,0.103,
2002-02,0.117,
2002-03,0.123,
2002-04,0.123,
2002-05,0.101,
2002-06,0.099,
2002-07,0.076,
2002-08,0.042,
2002-09,0.043,
2002-10,0.047,
2002-11,0.052,
2002-12,0.067,
2003-01,0.054,
2003-02,0.061,
2003-03,0.073,
2003-04,0.071,
2003-05,0.073,
2003-06,0.088,
2003-07,0.091,
2003-08,0.098,
2003-09,0.093,
2003-10,0.096,
2003-11,0.098,
2003-12,0.106,
2004-01,0.094,
2004-02,0.084,
2004-03,0.088,
2004-04,0.075,
2004-05,0.071,
2004-06,0.070,
2004-07,0.050,
2004-08,0.049,
2004-09,0.047,
2004-10,0.046,
2004-11,0.043,
2004-12,0.045,
2005-01,0.042,
2005-02,0.043,
2005-03,0.043,
2005-04,0.046,
2005-05,0.047,
2005-06,0.044,
2005-07,0.053,
2005-08,0.046,
2005-09,0.043,
2005-10,0.046,
2005-11,0.050,
2005-12,0.047,
2006-01,0.048,
2006-02,0.052,
2006-03,0.053,
2006-04,0.049,
2006-05,0.044,
2006-06,0.047,
2006-07,0.045,
2006-08,0.128,
2006-09,0.135,
2006-10,0.131,
2006-11,0.133,
2006-12,0.141,
2007-01,0.129,
2007-02,0.138,
2007-03,0.143,
2007-04,0.141,
2007-05,0.145,
2007-06,0.148,
2007-07,0.152,
2007-08,0.086,
2007-09,0.104,
2007-10,0.103,
2007-11,0.107,
2007-12,0.113,
2008-01,0.119,
2008-02,0.139,
2008-03,0.118,
2008-04,0.136,
2008-05,0.157,
2008-06,0.161,
2008-07,0.179,
2008-08,0.173,
2008-09,0.151,
2008-10,0.173,
2008-11,0.174,
2008-12,0.159,
2009-01,0.133,
2009-02,0.150,
2009-03,0.127,
2009-04,0.121,
2009-05,0.116,
2009-06,0.122,
2009-07,0.118,
2009-08,0.122,
2009-09,0.118,
2009-10,0.106,
2009-11,0.093,
2009-12,0.086,
2010-01,0.092,
2010-02,0.115,
2010-03,0.124,
2010-04,0.121,
2010-05,0.115,
2010-06,0.112,
2010-07,0.141,
2010-08,0.126,
2010-09,0.125,
2010-10,0.137,
2010-11,0.135,
2010-12,0.101,
2011-01,0.096,
2011-02,0.107,
2011-03,0.103,
2011-04,0.098,
2011-05,0.101,
2011-06,0.099,
2011-07,0.110,
2011-08,0.116,
2011-09,0.108,
2011-10,0.101,
2011-11,0.102,
2011-12,0.105,
2012-01,0.097,
2012-02,0.095,
2012-03,0.091,
2012-04,0.083,
2012-05,0.092,
2012-06,0.096,
2012-07,0.092,
2012-08,0.095,
2012-09,0.086,
2012-10,0.080,
2012-11,0.080,
2012-12,0.085,
2013-01,0.086,
2013-02,0.080,
2013-03,0.096,
2013-04,0.087,
2013-05,0.089,
2013-06,0.091,
2013-07,0.102,
2013-08,0.083,
2013-09,0.086,
2013-10,0.085,
