"",BBEX3.A.SEK.USD.CA.AC.A04,BBEX3.A.SEK.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Sweden / USD 1 = SEK ... (middle),
unit,SEK (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:16:22,
1972,4.7573,
1973,4.3564,
1974,4.4445,
1975,4.1590,
1976,4.3564,
1977,4.4863,
1978,4.5160,
1979,4.2877,
1980,4.2278,
1981,5.0764,
1982,6.2937,
1983,7.6748,
1984,8.2684,
1985,8.6007,
1986,7.1203,
1987,6.3423,
1988,6.1329,
1989,6.4479,
1990,5.9058,
1991,6.0577,
1992,5.8167,comment
1993,7.8012,
1994,7.7151,
1995,7.1368,
1996,6.7059,
1997,7.6389,
1998,7.9541,
1999,8.2695,
2000,9.1754,
2001,10.3306,
2002,9.7268,
2003,8.0915,
2004,7.3508,
2005,7.4787,
2006,7.3779,
2007,6.7632,
2008,6.5846,
2009,7.6470,
2010,7.2058,
2011,6.4992,
2012,6.7767,
2013,6.5133,
2014,6.8582,
"","Source: Skandinaviska Enskilda Banken, Stockholm",
"",Methodology: Calculated on the basis of daily buying and selling rates.,
"","Comment on 1992: On 20 November 1992, the Swedish central bank decided to abandon the unilateral pegging of the Swedish krona to the ECU and allow the Swedish krona to float. On the basis of the exchange rates on 19 and 20 November 1992, the Swedish krona depreciated by 11.0% against the US dollar (middle rate).",
