"",BBK01.OUB006,BBK01.OUB006_FLAGS
1970-12,6.976,
1971-01,5.974,
1971-02,5.293,
1971-03,5.351,
1971-04,5.516,
1971-05,6.040,
1971-06,6.854,
1971-07,7.071,
1971-08,6.933,
1971-09,6.567,
1971-10,6.845,
1971-11,6.496,
1971-12,8.508,
1972-01,6.222,
1972-02,6.841,
1972-03,5.946,
1972-04,5.794,
1972-05,7.486,
1972-06,8.386,
1972-07,8.884,
1972-08,10.909,
1972-09,9.528,
1972-10,10.013,
1972-11,9.553,
1972-12,11.953,
1973-01,10.703,
1973-02,12.350,
1973-03,13.137,
1973-04,13.035,
1973-05,13.293,
1973-06,12.117,
1973-07,13.688,
1973-08,13.134,
1973-09,12.876,
1973-10,13.140,
1973-11,12.974,
1973-12,13.594,
1974-01,10.738,
1974-02,10.839,
1974-03,11.025,
1974-04,10.078,
1974-05,12.155,
1974-06,10.896,
1974-07,10.261,
1974-08,10.342,
1974-09,8.677,
1974-10,9.270,
1974-11,8.921,
1974-12,11.615,
1975-01,10.101,
1975-02,9.134,
1975-03,8.454,
1975-04,9.520,
1975-05,9.235,
1975-06,9.265,
1975-07,8.768,
1975-08,6.611,
1975-09,8.250,
1975-10,8.204,
1975-11,7.937,
1975-12,11.658,
1976-01,7.880,
1976-02,8.067,
1976-03,8.464,
1976-04,8.179,
1976-05,9.510,
1976-06,8.845,
1976-07,8.702,
1976-08,10.025,
1976-09,9.285,
1976-10,9.582,
1976-11,9.261,
1976-12,11.868,
1977-01,10.230,
1977-02,10.882,
1977-03,9.162,
1977-04,10.009,
1977-05,9.708,
1977-06,9.385,
1977-07,9.221,
1977-08,10.369,
1977-09,8.446,
1977-10,10.709,
1977-11,9.035,
1977-12,12.942,
1978-01,10.515,
1978-02,10.124,
1978-03,9.066,
1978-04,10.466,
1978-05,9.132,
1978-06,9.232,
1978-07,8.204,
1978-08,9.806,
1978-09,9.071,
1978-10,11.096,
1978-11,9.951,
1978-12,15.574,
1979-01,10.256,
1979-02,11.771,
1979-03,9.330,
1979-04,11.060,
1979-05,9.849,
1979-06,11.799,
1979-07,11.308,
1979-08,12.834,
1979-09,9.248,
1979-10,13.175,
1979-11,10.302,
1979-12,17.563,
1980-01,11.311,
1980-02,11.618,
1980-03,11.301,
1980-04,10.542,
1980-05,10.479,
1980-06,10.257,
1980-07,10.136,
1980-08,10.604,
1980-09,10.293,
1980-10,11.269,
1980-11,9.924,
1980-12,14.653,
1981-01,11.031,
1981-02,7.835,
1981-03,8.333,
1981-04,10.055,
1981-05,10.165,
1981-06,10.767,
1981-07,11.238,
1981-08,10.907,
1981-09,10.248,
1981-10,10.019,
1981-11,11.169,
1981-12,13.152,
1982-01,9.684,
1982-02,9.925,
1982-03,10.164,
1982-04,9.882,
1982-05,10.348,
1982-06,9.381,
1982-07,9.339,
1982-08,11.365,
1982-09,11.134,
1982-10,9.970,
1982-11,11.163,
1982-12,12.714,
1983-01,12.046,
1983-02,11.486,
1983-03,10.825,
1983-04,10.233,
1983-05,10.825,
1983-06,9.535,
1983-07,9.824,
1983-08,10.063,
1983-09,9.470,
1983-10,11.278,
1983-11,9.299,
1983-12,12.934,
1984-01,9.316,
1984-02,10.560,
1984-03,9.289,
1984-04,9.289,
1984-05,9.293,
1984-06,10.357,
1984-07,10.091,
1984-08,10.857,
1984-09,9.643,
1984-10,10.642,
1984-11,9.526,
1984-12,14.309,
1985-01,9.671,
1985-02,10.976,
1985-03,9.069,
1985-04,9.633,
1985-05,10.323,
1985-06,10.722,
1985-07,10.190,
1985-08,10.479,
1985-09,10.474,
1985-10,9.133,
1985-11,10.107,
1985-12,15.230,
1986-01,9.821,
1986-02,12.063,
1986-03,10.564,
1986-04,10.428,
1986-05,8.270,
1986-06,11.591,
1986-07,8.901,
1986-08,8.900,
1986-09,8.167,
1986-10,10.544,
1986-11,9.451,
1986-12,15.314,
1987-01,8.556,
1987-02,9.808,
1987-03,10.356,
1987-04,10.589,
1987-05,11.217,
1987-06,11.629,
1987-07,9.699,
1987-08,11.742,
1987-09,9.459,
1987-10,10.467,
1987-11,12.315,
1987-12,15.988,
1988-01,9.648,
1988-02,13.078,
1988-03,10.138,
1988-04,10.358,
1988-05,11.536,
1988-06,10.219,
1988-07,10.466,
1988-08,10.904,
1988-09,9.868,
1988-10,11.691,
1988-11,12.003,
1988-12,14.654,
1989-01,11.940,
1989-02,12.565,
1989-03,10.356,
1989-04,11.725,
1989-05,12.107,
1989-06,12.120,
1989-07,14.239,
1989-08,11.767,
1989-09,11.630,
1989-10,13.552,
1989-11,10.741,
1989-12,16.548,
1990-01,11.068,
1990-02,13.892,
1990-03,9.668,
1990-04,12.152,
1990-05,12.942,
1990-06,13.116,
1990-07,15.678,
1990-08,15.746,
1990-09,14.864,
1990-10,16.412,
1990-11,15.914,
1990-12,20.137,
1991-01,18.657,
1991-02,16.977,
1991-03,15.457,
1991-04,16.899,
1991-05,13.387,
1991-06,15.082,
1991-07,17.514,
1991-08,15.414,
1991-09,14.421,
1991-10,16.007,
1991-11,15.822,
1991-12,19.496,
1992-01,16.646,
1992-02,16.322,
1992-03,16.405,
1992-04,14.329,
1992-05,16.055,
1992-06,16.234,
1992-07,16.317,
1992-08,18.932,
1992-09,13.938,
1992-10,17.019,
1992-11,21.188,
1992-12,19.943,
1993-01,18.300,
1993-02,17.469,
1993-03,14.955,
1993-04,13.393,
1993-05,14.543,
1993-06,13.937,
1993-07,14.060,
1993-08,17.773,
1993-09,13.983,
1993-10,14.364,
1993-11,18.048,
1993-12,17.480,
1994-01,16.290,
1994-02,17.010,
1994-03,12.075,
1994-04,12.846,
1994-05,13.427,
1994-06,12.630,
1994-07,9.795,
1994-08,9.269,
1994-09,8.177,
1994-10,12.930,
1994-11,9.378,
1994-12,12.394,
1995-01,10.640,
1995-02,11.887,
1995-03,10.295,
1995-04,9.454,
1995-05,8.523,
1995-06,8.991,
1995-07,10.840,
1995-08,8.217,
1995-09,8.793,
1995-10,8.911,
1995-11,8.666,
1995-12,13.341,
1996-01,8.497,
1996-02,8.702,
1996-03,8.543,
1996-04,8.984,
1996-05,8.712,
1996-06,9.901,
1996-07,8.056,
1996-08,9.026,
1996-09,13.165,
1996-10,8.560,
1996-11,8.937,
1996-12,14.714,
1997-01,8.901,
1997-02,9.424,
1997-03,11.124,
1997-04,8.744,
1997-05,12.975,
1997-06,16.201,
1997-07,12.306,
1997-08,11.668,
1997-09,10.606,
1997-10,11.930,
1997-11,13.900,
1997-12,14.950,
1998-01,11.649,
1998-02,13.547,
1998-03,11.071,
1998-04,11.776,
1998-05,13.222,
1998-06,13.842,
1998-07,13.035,
1998-08,13.432,
1998-09,14.860,
1998-10,12.290,
1998-11,14.495,
1998-12,18.399,
1999-01,15.620,
1999-02,18.839,
1999-03,18.904,
1999-04,19.598,
1999-05,20.573,
1999-06,17.424,
1999-07,19.329,
1999-08,19.541,
1999-09,24.751,
1999-10,27.888,
1999-11,21.069,
1999-12,26.698,
2000-01,21.152,
2000-02,15.847,
2000-03,22.940,
2000-04,19.067,
2000-05,18.285,
2000-06,31.098,
2000-07,21.947,
2000-08,22.305,
2000-09,21.586,
2000-10,14.824,
2000-11,17.292,
2000-12,29.328,
2001-01,21.593,
2001-02,23.215,
2001-03,26.562,
2001-04,18.772,
2001-05,21.283,
2001-06,26.565,
2001-07,28.372,
2001-08,27.486,
2001-09,25.956,
2001-10,28.780,
2001-11,29.313,
2001-12,25.220,
2002-01,31.959,
2002-02,24.060,
2002-03,25.005,
2002-04,21.047,
2002-05,22.268,
2002-06,22.208,
2002-07,20.499,
2002-08,22.408,
2002-09,20.276,
2002-10,22.784,
2002-11,22.427,
2002-12,24.366,
2003-01,19.566,
2003-02,19.177,
2003-03,27.050,
2003-04,16.729,
2003-05,16.946,
2003-06,20.588,
2003-07,16.157,
2003-08,21.869,
2003-09,18.687,
2003-10,20.913,
2003-11,12.998,
2003-12,23.106,
2004-01,16.691,
2004-02,16.920,
2004-03,11.798,
2004-04,15.878,
2004-05,18.661,
2004-06,16.654,
2004-07,17.698,
2004-08,20.235,
2004-09,16.924,
2004-10,17.767,
2004-11,25.835,
2004-12,16.811,
2005-01,21.408,
2005-02,18.979,
2005-03,16.571,
2005-04,17.794,
2005-05,19.118,
2005-06,15.990,
2005-07,18.491,
2005-08,17.192,
2005-09,19.637,
2005-10,14.904,
2005-11,19.778,
2005-12,23.619,
2006-01,18.860,
2006-02,19.438,
2006-03,17.084,
2006-04,19.166,
2006-05,28.544,
2006-06,15.847,
2006-07,29.378,
2006-08,25.371,
2006-09,25.136,
2006-10,26.102,
2006-11,18.598,
2006-12,23.544,
2007-01,18.819,
2007-02,20.721,
2007-03,26.950,
2007-04,21.055,
2007-05,23.773,
2007-06,18.269,
2007-07,20.160,
2007-08,13.766,
2007-09,22.203,
2007-10,25.120,
2007-11,26.443,
2007-12,35.529,
2008-01,21.644,
2008-02,29.405,
2008-03,37.889,
2008-04,30.528,
2008-05,25.236,
2008-06,34.260,
2008-07,20.312,
2008-08,23.538,
2008-09,33.956,
2008-10,25.004,
2008-11,26.274,
2008-12,68.781,
2009-01,22.370,
2009-02,27.268,
2009-03,33.159,
2009-04,23.669,
2009-05,38.581,
2009-06,42.161,
2009-07,28.836,
2009-08,32.509,
2009-09,61.411,
2009-10,32.599,
2009-11,43.003,
2009-12,47.893,
2010-01,31.421,
2010-02,26.734,
2010-03,61.543,
2010-04,34.993,
2010-05,29.709,
2010-06,68.540,
2010-07,34.610,
2010-08,37.104,
2010-09,44.424,
2010-10,31.425,
2010-11,27.870,
2010-12,50.669,
2011-01,22.775,
2011-02,32.009,
2011-03,41.025,
2011-04,19.379,
2011-05,28.322,
2011-06,40.687,
2011-07,28.308,
2011-08,31.457,
2011-09,44.688,
2011-10,41.827,
2011-11,28.850,
2011-12,57.373,
2012-01,33.775,
2012-02,31.162,
2012-03,59.574,
2012-04,39.558,
2012-05,59.901,
2012-06,72.549,
2012-07,136.392,
2012-08,159.720,
2012-09,130.588,
2012-10,122.836,
2012-11,131.027,
2012-12,91.035,
2013-01,103.042,
2013-02,73.930,
2013-03,79.843,
2013-04,77.234,
2013-05,64.379,
2013-06,63.043,
2013-07,65.440,
2013-08,69.314,
2013-09,75.653,
2013-10,41.745,
2013-11,44.862,
2013-12,60.052,
2014-01,43.608,
2014-02,34.220,
2014-03,33.586,
2014-04,43.587,
2014-05,36.677,
2014-06,39.822,
2014-07,32.076,
2014-08,45.667,
2014-09,67.483,
2014-10,44.794,
2014-11,38.319,
2014-12,59.157,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
