"",BBK01.QUW686,BBK01.QUW686_FLAGS
"","Foreign branches: Liabilities to non-residents, total / Countries in Oceania / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:52:22,
2001-12,2.086,
2002-01,2.296,
2002-02,2.086,
2002-03,2.592,
2002-04,2.199,
2002-05,2.596,
2002-06,2.978,
2002-07,2.178,
2002-08,2.300,
2002-09,2.322,
2002-10,1.916,
2002-11,1.403,
2002-12,1.930,
2003-01,1.594,
2003-02,1.726,
2003-03,1.417,
2003-04,1.567,
2003-05,1.703,
2003-06,2.161,
2003-07,2.305,
2003-08,2.770,
2003-09,2.069,
2003-10,2.264,
2003-11,2.799,
2003-12,2.140,
2004-01,2.239,
2004-02,2.149,
2004-03,3.233,
2004-04,2.348,
2004-05,1.364,
2004-06,1.473,
2004-07,1.643,
2004-08,1.455,
2004-09,1.680,
2004-10,2.029,
2004-11,3.683,
2004-12,3.391,
2005-01,2.048,
2005-02,2.209,
2005-03,1.527,
2005-04,2.069,
2005-05,2.485,
2005-06,1.596,
2005-07,2.682,
2005-08,3.214,
2005-09,2.259,
2005-10,2.355,
2005-11,2.489,
2005-12,2.029,
2006-01,2.545,
2006-02,2.972,
2006-03,2.873,
2006-04,3.270,
2006-05,3.487,
2006-06,2.362,
2006-07,2.511,
2006-08,2.755,
2006-09,2.323,
2006-10,2.164,
2006-11,2.309,
2006-12,1.940,
2007-01,3.299,
2007-02,1.612,
2007-03,2.336,
2007-04,1.902,
2007-05,1.278,
2007-06,1.421,
2007-07,2.946,
2007-08,2.896,
2007-09,1.521,
2007-10,2.320,
2007-11,2.025,
2007-12,2.633,
2008-01,3.550,
2008-02,3.977,
2008-03,3.352,
2008-04,2.856,
2008-05,2.918,
2008-06,2.656,
2008-07,3.027,
2008-08,2.904,
2008-09,3.016,
2008-10,4.196,
2008-11,3.240,
2008-12,4.091,
2009-01,2.955,
2009-02,2.795,
2009-03,3.360,
2009-04,4.237,
2009-05,3.677,
2009-06,2.981,
2009-07,3.139,
2009-08,2.451,
2009-09,2.560,
2009-10,2.724,
2009-11,2.591,
2009-12,2.367,
2010-01,2.006,
2010-02,1.716,
2010-03,2.263,
2010-04,2.885,
2010-05,2.784,
2010-06,2.048,
2010-07,2.614,
2010-08,3.328,
2010-09,3.416,
2010-10,2.573,
2010-11,2.674,
2010-12,4.573,
2011-01,1.958,
2011-02,2.905,
2011-03,3.427,
2011-04,4.304,
2011-05,4.200,
2011-06,4.787,
2011-07,3.777,
2011-08,3.297,
2011-09,3.402,
2011-10,2.809,
2011-11,3.011,
2011-12,2.956,
2012-01,3.776,
2012-02,3.880,
2012-03,2.903,
2012-04,3.184,
2012-05,3.141,
2012-06,4.024,
2012-07,4.488,
2012-08,4.419,
2012-09,3.927,
2012-10,3.590,
2012-11,3.516,
2012-12,3.371,
2013-01,3.532,
2013-02,3.119,
2013-03,3.984,
2013-04,4.500,
2013-05,2.982,
2013-06,2.656,
2013-07,2.951,
2013-08,2.975,
2013-09,3.812,
2013-10,4.048,
2013-11,3.933,
2013-12,4.298,
2014-01,2.689,
2014-02,1.790,
2014-03,2.082,
2014-04,1.678,
2014-05,1.578,
2014-06,1.636,
2014-07,1.943,
2014-08,2.017,
2014-09,4.152,
2014-10,6.317,
2014-11,6.578,
