"",BBK01.OUG406,BBK01.OUG406_FLAGS
"",Balances and loans to foreign banks (MFIs) / long-term / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:01,
1999-01,20.367,
1999-02,20.296,
1999-03,20.566,
1999-04,21.027,
1999-05,22.319,
1999-06,22.562,
1999-07,22.536,
1999-08,22.382,
1999-09,22.223,
1999-10,22.866,
1999-11,23.112,
1999-12,24.574,
2000-01,24.591,
2000-02,25.362,
2000-03,25.933,
2000-04,26.319,
2000-05,26.217,
2000-06,25.907,
2000-07,26.109,
2000-08,25.014,
2000-09,25.374,
2000-10,25.825,
2000-11,25.767,
2000-12,27.349,
2001-01,27.556,
2001-02,27.737,
2001-03,28.879,
2001-04,29.183,
2001-05,28.180,
2001-06,28.762,
2001-07,28.326,
2001-08,27.504,
2001-09,28.215,
2001-10,28.710,
2001-11,29.179,
2001-12,29.374,
2002-01,29.866,
2002-02,30.213,
2002-03,30.538,
2002-04,30.855,
2002-05,30.303,
2002-06,29.818,
2002-07,30.054,
2002-08,30.691,
2002-09,30.889,
2002-10,31.206,
2002-11,31.187,
2002-12,31.316,
2003-01,31.032,
2003-02,30.826,
2003-03,30.177,
2003-04,30.559,
2003-05,30.365,
2003-06,30.314,
2003-07,31.319,
2003-08,32.237,
2003-09,31.725,
2003-10,31.709,
2003-11,31.673,
2003-12,30.157,
2004-01,29.940,
2004-02,30.268,
2004-03,30.406,
2004-04,31.323,
2004-05,30.490,
2004-06,30.322,
2004-07,30.297,
2004-08,30.398,
2004-09,29.817,
2004-10,29.742,
2004-11,29.645,
2004-12,29.654,
2005-01,30.130,
2005-02,29.858,
2005-03,30.076,
2005-04,30.853,
2005-05,31.747,
2005-06,31.856,
2005-07,34.791,
2005-08,35.590,
2005-09,36.230,
2005-10,36.602,
2005-11,36.426,
2005-12,41.126,
2006-01,43.841,
2006-02,44.246,
2006-03,43.184,
2006-04,42.972,
2006-05,42.355,
2006-06,42.450,
2006-07,42.491,
2006-08,42.449,
2006-09,43.019,
2006-10,42.566,
2006-11,41.935,
2006-12,44.908,
2007-01,44.957,
2007-02,45.071,
2007-03,44.987,
2007-04,43.719,
2007-05,43.890,
2007-06,44.438,
2007-07,43.553,
2007-08,44.925,
2007-09,46.909,
2007-10,48.114,
2007-11,48.290,
2007-12,48.973,
2008-01,47.929,
2008-02,48.649,
2008-03,48.014,
2008-04,48.105,
2008-05,47.869,
2008-06,48.326,
2008-07,49.587,
2008-08,51.735,
2008-09,54.688,
2008-10,56.028,
2008-11,55.244,
2008-12,55.378,
2009-01,57.536,
2009-02,58.047,
2009-03,56.541,
2009-04,56.370,
2009-05,55.066,
2009-06,54.903,
2009-07,54.721,
2009-08,54.506,
2009-09,53.860,
2009-10,54.280,
2009-11,52.925,
2009-12,51.459,
2010-01,52.058,
2010-02,52.279,
2010-03,51.839,
2010-04,50.669,
2010-05,51.717,
2010-06,50.798,
2010-07,49.603,
2010-08,50.374,
2010-09,48.785,
2010-10,47.885,
2010-11,48.756,
2010-12,47.580,
2011-01,46.821,
2011-02,46.400,
2011-03,43.669,
2011-04,42.933,
2011-05,43.042,
2011-06,42.346,
2011-07,42.530,
2011-08,42.181,
2011-09,43.136,
2011-10,42.822,
2011-11,43.396,
2011-12,43.576,
2012-01,41.886,
2012-02,40.271,
2012-03,40.510,
2012-04,39.872,
2012-05,39.869,
2012-06,39.213,
2012-07,39.025,
2012-08,38.419,
2012-09,39.484,
2012-10,38.664,
2012-11,38.027,
2012-12,34.013,
2013-01,33.308,
2013-02,33.668,
2013-03,33.885,
2013-04,32.525,
2013-05,32.377,
2013-06,31.811,
2013-07,31.441,
2013-08,30.712,
2013-09,29.401,
2013-10,29.208,
2013-11,29.007,
2013-12,27.593,
2014-01,26.426,
2014-02,26.306,
2014-03,26.454,
2014-04,25.782,
2014-05,25.877,
2014-06,25.305,
2014-07,24.648,
2014-08,24.728,
2014-09,23.456,
2014-10,23.988,
2014-11,23.748,
2014-12,23.755,Provisional value
