"",BBK01.OUU406,BBK01.OUU406_FLAGS
"",Balances and loans to foreign banks (MFIs) / long-term / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:04,
1999-01,0.003,
1999-02,0.004,
1999-03,0.009,
1999-04,0.003,
1999-05,0.009,
1999-06,0.009,
1999-07,0.009,
1999-08,0.009,
1999-09,0.014,
1999-10,0.017,
1999-11,0.017,
1999-12,0.028,
2000-01,0.028,
2000-02,0.028,
2000-03,0.030,
2000-04,0.035,
2000-05,0.042,
2000-06,0.054,
2000-07,0.054,
2000-08,0.054,
2000-09,0.059,
2000-10,0.076,
2000-11,0.076,
2000-12,0.091,
2001-01,0.094,
2001-02,0.119,
2001-03,0.132,
2001-04,0.152,
2001-05,0.172,
2001-06,0.212,
2001-07,0.252,
2001-08,0.282,
2001-09,0.292,
2001-10,0.337,
2001-11,0.362,
2001-12,0.372,
2002-01,0.392,
2002-02,0.422,
2002-03,0.462,
2002-04,0.477,
2002-05,0.532,
2002-06,0.577,
2002-07,0.632,
2002-08,0.709,
2002-09,0.731,
2002-10,0.756,
2002-11,0.783,
2002-12,0.878,
2003-01,0.878,
2003-02,0.910,
2003-03,0.956,
2003-04,0.980,
2003-05,1.010,
2003-06,1.050,
2003-07,1.097,
2003-08,1.097,
2003-09,1.115,
2003-10,1.185,
2003-11,1.185,
2003-12,1.243,
2004-01,1.250,
2004-02,1.250,
2004-03,1.260,
2004-04,1.293,
2004-05,1.293,
2004-06,1.293,
2004-07,1.417,
2004-08,1.427,
2004-09,1.431,
2004-10,1.515,
2004-11,1.536,
2004-12,1.566,
2005-01,1.663,
2005-02,1.686,
2005-03,1.726,
2005-04,1.794,
2005-05,1.822,
2005-06,1.853,
2005-07,1.866,
2005-08,1.915,
2005-09,1.952,
2005-10,1.993,
2005-11,2.011,
2005-12,2.011,
2006-01,2.009,
2006-02,2.036,
2006-03,2.075,
2006-04,2.095,
2006-05,2.096,
2006-06,2.085,
2006-07,2.098,
2006-08,2.115,
2006-09,2.115,
2006-10,2.154,
2006-11,2.154,
2006-12,2.201,
2007-01,2.226,
2007-02,2.231,
2007-03,2.232,
2007-04,2.324,
2007-05,2.290,
2007-06,2.326,
2007-07,2.326,
2007-08,2.327,
2007-09,2.328,
2007-10,2.332,
2007-11,2.334,
2007-12,2.324,
2008-01,2.324,
2008-02,2.324,
2008-03,2.323,
2008-04,2.380,
2008-05,2.378,
2008-06,2.379,
2008-07,2.504,
2008-08,2.543,
2008-09,2.567,
2008-10,2.705,
2008-11,2.723,
2008-12,2.857,
2009-01,2.807,
2009-02,2.797,
2009-03,2.837,
2009-04,2.863,
2009-05,2.863,
2009-06,3.023,
2009-07,3.065,
2009-08,3.064,
2009-09,3.065,
2009-10,3.064,
2009-11,3.065,
2009-12,3.056,
2010-01,3.051,
2010-02,3.060,
2010-03,3.053,
2010-04,3.053,
2010-05,3.067,
2010-06,3.068,
2010-07,3.043,
2010-08,3.043,
2010-09,3.037,
2010-10,3.021,
2010-11,3.021,
2010-12,3.003,
2011-01,3.003,
2011-02,3.003,
2011-03,2.989,
2011-04,2.970,
2011-05,2.963,
2011-06,2.960,
2011-07,2.935,
2011-08,2.935,
2011-09,2.919,
2011-10,2.897,
2011-11,2.897,
2011-12,2.882,
2012-01,2.879,
2012-02,2.869,
2012-03,2.869,
2012-04,2.876,
2012-05,2.876,
2012-06,2.814,
2012-07,2.772,
2012-08,2.787,
2012-09,2.796,
2012-10,2.778,
2012-11,2.778,
2012-12,2.778,
2013-01,2.757,
2013-02,2.877,
2013-03,2.774,
2013-04,2.802,
2013-05,2.938,
2013-06,2.938,
2013-07,2.918,
2013-08,2.912,
2013-09,2.957,
2013-10,3.054,
2013-11,3.054,
2013-12,3.019,
2014-01,3.054,
2014-02,3.059,
2014-03,3.009,
2014-04,3.099,
2014-05,3.119,
2014-06,3.119,
2014-07,3.099,
2014-08,3.099,
2014-09,3.104,
2014-10,3.114,
2014-11,3.124,
2014-12,3.030,Provisional value
