"",BBK01.TUD410,BBK01.TUD410_FLAGS
1990-09,1556304,
1990-10,1567133,
1990-11,1576768,
1990-12,1602819,
1991-01,1602722,
1991-02,1611241,
1991-03,1629620,
1991-04,1637706,
1991-05,1650518,
1991-06,1668045,
1991-07,1677981,
1991-08,1686689,
1991-09,1697931,
1991-10,1712405,
1991-11,1730951,
1991-12,1757781,
1992-01,1766464,
1992-02,1775573,
1992-03,1786965,
1992-04,1802406,
1992-05,1810092,
1992-06,1830675,
1992-07,1838926,
1992-08,1847767,
1992-09,1853234,
1992-10,1872658,
1992-11,1891334,
1992-12,1905941,
1993-01,1911099,
1993-02,1921819,
1993-03,1938322,
1993-04,1945796,
1993-05,1959508,
1993-06,1976061,
1993-07,1985607,
1993-08,1991242,
1993-09,2013232,
1993-10,2036325,
1993-11,2051889,
1993-12,2088610,
1994-01,2093256,
1994-02,2102012,
1994-03,2121424,
1994-04,2130886,
1994-05,2139796,
1994-06,2157617,
1994-07,2172259,
1994-08,2180483,
1994-09,2195614,
1994-10,2211233,
1994-11,2232237,
1994-12,2255530,
1995-01,2246470,
1995-02,2261279,
1995-03,2269436,
1995-04,2278905,
1995-05,2291025,
1995-06,2303884,
1995-07,2316085,
1995-08,2327866,
1995-09,2345574,
1995-10,2365938,
1995-11,2390555,
1995-12,2414966,
1996-01,2428292,
1996-02,2443335,
1996-03,2461150,
1996-04,2479318,
1996-05,2486078,
1996-06,2495045,
1996-07,2502300,
1996-08,2510044,
1996-09,2519330,
1996-10,2542799,
1996-11,2570099,
1996-12,2599778,
1997-01,2606780,
1997-02,2625494,
1997-03,2644891,
1997-04,2654682,
1997-05,2668740,
1997-06,2676589,
1997-07,2696865,
1997-08,2710860,
1997-09,2716465,
1997-10,2735441,
1997-11,2754834,
1997-12,2765451,
1998-01,2782168,
1998-02,2800952,
1998-03,2828730,
1998-04,2850956,
1998-05,2863158,
1998-06,2870551,
1998-07,2874254,
1998-08,2883881,
1998-09,2890065,
1998-10,2915318,
1998-11,2943522,
1998-12,2982849,
1999-01,2936383,
1999-02,2948846,
1999-03,2979108,
1999-04,2994907,
1999-05,3022956,
1999-06,3019902,
1999-07,3028347,
1999-08,3033525,
1999-09,3057510,
1999-10,3085427,
1999-11,3109981,
1999-12,3127384,
2000-01,3147862,
2000-02,3162803,
2000-03,3202255,
2000-04,3219280,
2000-05,3231171,
2000-06,3197186,
2000-07,3199731,
2000-08,3206894,
2000-09,3214160,
2000-10,3228160,
2000-11,3242671,
2000-12,3249877,
2001-01,3265890,
2001-02,3281390,
2001-03,3309383,
2001-04,3311909,
2001-05,3323052,
2001-06,3295890,
2001-07,3298382,
2001-08,3289153,
2001-09,3283918,
2001-10,3284000,
2001-11,3299411,
2001-12,3317143,
2002-01,3310785,
2002-02,3311909,
2002-03,3310560,
2002-04,3319548,
2002-05,3323267,
2002-06,3304824,
2002-07,3313086,
2002-08,3310905,
2002-09,3323106,
2002-10,3327825,
2002-11,3336630,
2002-12,3340183,
2003-01,3348752,
2003-02,3347388,
2003-03,3346732,
2003-04,3348845,
2003-05,3347185,
2003-06,3330171,
2003-07,3330192,
2003-08,3318264,
2003-09,3332628,
2003-10,3328864,
2003-11,3350915,
2003-12,3333233,
2004-01,3329764,
2004-02,3341834,
2004-03,3370356,
2004-04,3381246,
2004-05,3369748,
2004-06,3360116,
2004-07,3368307,
2004-08,3357691,
2004-09,3361125,
2004-10,3371856,
2004-11,3376465,
2004-12,3358682,
2005-01,3377240,
2005-02,3372280,
2005-03,3379754,
2005-04,3442438,
2005-05,3422112,
2005-06,3392872,
2005-07,3395611,
2005-08,3397713,
2005-09,3403073,
2005-10,3412545,
2005-11,3417129,
2005-12,3407604,
2006-01,3458722,
2006-02,3458676,
2006-03,3474451,
2006-04,3518042,
2006-05,3513538,
2006-06,3481832,
2006-07,3476580,
2006-08,3472644,
2006-09,3492641,
2006-10,3496458,
2006-11,3506446,
2006-12,3462114,
2007-01,3496864,
2007-02,3487323,
2007-03,3496476,
2007-04,3525931,
2007-05,3511892,
2007-06,3484358,
2007-07,3489733,
2007-08,3485825,
2007-09,3492964,
2007-10,3485677,
2007-11,3482316,
2007-12,3487284,
2008-01,3530894,
2008-02,3521254,
2008-03,3561312,
2008-04,3609598,
2008-05,3596151,
2008-06,3576932,
2008-07,3587802,
2008-08,3619471,
2008-09,3623277,
2008-10,3627669,
2008-11,3633004,
2008-12,3638162,
2009-01,3677582,
2009-02,3667798,
2009-03,3669553,
2009-04,3690145,
2009-05,3680485,
2009-06,3694255,
2009-07,3685077,
2009-08,3655825,
2009-09,3675210,
2009-10,3673112,
2009-11,3671203,
2009-12,3638268,
2010-01,3655752,
2010-02,3645170,
2010-03,3633886,
2010-04,3688859,
2010-05,3650920,
2010-06,3663991,
2010-07,3654082,
2010-08,3666988,
2010-09,3642629,
2010-10,3758861,
2010-11,3804803,
2010-12,3724540,
2011-01,3748788,
2011-02,3745311,
2011-03,3711829,
2011-04,3736516,
2011-05,3714376,
2011-06,3690375,
2011-07,3692834,
2011-08,3699498,
2011-09,3708638,
2011-10,3728039,
2011-11,3727197,
2011-12,3673549,
2012-01,3702001,
2012-02,3695509,
2012-03,3698258,
2012-04,3719881,
2012-05,3692487,
2012-06,3699417,
2012-07,3731223,
2012-08,3725233,
2012-09,3730112,
2012-10,3748171,
2012-11,3741918,
2012-12,3688634,
2013-01,3717878,
2013-02,3711707,
2013-03,3710782,
2013-04,3736150,
2013-05,3713831,
2013-06,3713591,
2013-07,3708885,
2013-08,3604372,
2013-09,3599452,
2013-10,3607902,
2013-11,3612586,
2013-12,3594334,
2014-01,3610197,
2014-02,3604724,
2014-03,3608121,
2014-04,3630943,
2014-05,3630376,
2014-06,3623788,
2014-07,3635295,
2014-08,3631384,
2014-09,3644204,
2014-10,3652968,
2014-11,3668693,
2014-12,3654505,
2015-01,3686683,
