"",BBK01.OUU230,BBK01.OUU230_FLAGS
"",Time deposits of domestic government / for more than two years / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:41,
1999-01,0.577,
1999-02,0.564,
1999-03,0.557,
1999-04,0.546,
1999-05,0.539,
1999-06,0.528,
1999-07,0.529,
1999-08,0.528,
1999-09,0.520,
1999-10,0.517,
1999-11,0.517,
1999-12,0.821,
2000-01,0.528,
2000-02,0.525,
2000-03,0.532,
2000-04,0.457,
2000-05,0.516,
2000-06,0.514,
2000-07,0.512,
2000-08,0.509,
2000-09,0.519,
2000-10,0.505,
2000-11,0.494,
2000-12,0.509,
2001-01,0.500,
2001-02,0.492,
2001-03,0.495,
2001-04,0.381,
2001-05,0.376,
2001-06,0.375,
2001-07,0.369,
2001-08,0.363,
2001-09,0.347,
2001-10,0.344,
2001-11,0.342,
2001-12,0.348,
2002-01,0.342,
2002-02,0.341,
2002-03,0.340,
2002-04,0.325,
2002-05,0.327,
2002-06,0.332,
2002-07,0.330,
2002-08,0.328,
2002-09,0.318,
2002-10,0.316,
2002-11,0.314,
2002-12,0.316,
2003-01,0.313,
2003-02,0.314,
2003-03,0.313,
2003-04,0.274,
2003-05,0.274,
2003-06,0.277,
2003-07,0.279,
2003-08,0.280,
2003-09,0.282,
2003-10,0.280,
2003-11,0.249,
2003-12,0.280,
2004-01,0.279,
2004-02,0.279,
2004-03,0.272,
2004-04,0.251,
2004-05,0.252,
2004-06,0.246,
2004-07,0.244,
2004-08,0.219,
2004-09,0.223,
2004-10,0.216,
2004-11,0.215,
2004-12,0.229,
2005-01,0.232,
2005-02,0.230,
2005-03,0.240,
2005-04,0.239,
2005-05,0.235,
2005-06,0.234,
2005-07,0.229,
2005-08,0.223,
2005-09,0.224,
2005-10,0.221,
2005-11,0.221,
2005-12,0.225,
2006-01,0.229,
2006-02,0.230,
2006-03,0.230,
2006-04,0.227,
2006-05,0.228,
2006-06,0.227,
2006-07,0.221,
2006-08,0.219,
2006-09,0.208,
2006-10,0.180,
2006-11,0.177,
2006-12,0.187,
2007-01,0.189,
2007-02,0.187,
2007-03,0.187,
2007-04,0.188,
2007-05,0.181,
2007-06,0.179,
2007-07,0.177,
2007-08,0.177,
2007-09,0.187,
2007-10,0.185,
2007-11,0.184,
2007-12,0.189,
2008-01,0.187,
2008-02,0.198,
2008-03,0.190,
2008-04,0.190,
2008-05,0.190,
2008-06,0.179,
2008-07,0.178,
2008-08,0.177,
2008-09,0.176,
2008-10,0.176,
2008-11,0.169,
2008-12,0.179,
2009-01,0.178,
2009-02,0.178,
2009-03,0.180,
2009-04,0.181,
2009-05,0.189,
2009-06,0.191,
2009-07,0.192,
2009-08,0.201,
2009-09,0.204,
2009-10,0.211,
2009-11,0.213,
2009-12,0.229,
2010-01,0.237,
2010-02,0.230,
2010-03,0.229,
2010-04,0.231,
2010-05,0.230,
2010-06,0.237,
2010-07,0.246,
2010-08,0.254,
2010-09,0.256,
2010-10,0.259,
2010-11,0.260,
2010-12,0.266,
2011-01,0.272,
2011-02,0.276,
2011-03,0.278,
2011-04,0.280,
2011-05,0.281,
2011-06,0.287,
2011-07,0.289,
2011-08,0.296,
2011-09,0.302,
2011-10,0.301,
2011-11,0.307,
2011-12,0.309,
2012-01,0.309,
2012-02,0.304,
2012-03,0.306,
2012-04,0.307,
2012-05,0.305,
2012-06,0.305,
2012-07,0.304,
2012-08,0.307,
2012-09,0.305,
2012-10,0.306,
2012-11,0.309,
2012-12,0.326,
2013-01,0.352,
2013-02,0.329,
2013-03,0.329,
2013-04,0.325,
2013-05,0.327,
2013-06,0.328,
2013-07,0.330,
2013-08,0.334,
2013-09,0.334,
2013-10,0.335,
2013-11,0.335,
2013-12,0.330,
2014-01,0.329,
2014-02,0.333,
2014-03,0.337,
2014-04,0.347,
2014-05,0.350,
2014-06,0.351,
2014-07,0.351,
2014-08,0.350,
2014-09,0.351,
2014-10,0.353,
2014-11,0.353,
2014-12,0.371,Provisional value
