"",BBK01.SU0516,BBK01.SU0516_FLAGS
"","Deposit rates of banks / Time deposits with agreed maturities of 3 months, EUR 50,000 and more but less than EUR 500,000 / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:17,
1996-11,2.30,
1996-12,2.30,
1997-01,2.30,
1997-02,2.25,
1997-03,2.30,
1997-04,2.35,
1997-05,2.25,
1997-06,2.30,
1997-07,2.30,
1997-08,2.35,
1997-09,2.30,
1997-10,2.40,
1997-11,2.50,
1997-12,2.50,
1998-01,2.50,
1998-02,2.50,
1998-03,2.50,
1998-04,2.50,
1998-05,2.50,
1998-06,2.50,
1998-07,2.50,
1998-08,2.50,
1998-09,2.50,
1998-10,2.50,
1998-11,2.50,
1998-12,2.50,
1999-01,2.30,
1999-02,2.25,
1999-03,2.30,
1999-04,2.00,
1999-05,1.90,
1999-06,1.90,
1999-07,1.90,
1999-08,2.00,
1999-09,2.00,
1999-10,2.10,
1999-11,2.20,
1999-12,2.25,
2000-01,2.25,
2000-02,2.35,
2000-03,2.50,
2000-04,2.50,
2000-05,2.75,
2000-06,2.90,
2000-07,3.00,
2000-08,3.15,
2000-09,3.25,
2000-10,3.25,
2000-11,3.30,
2000-12,3.35,
2001-01,3.39,
2001-02,3.30,
2001-03,3.40,
2001-04,3.25,
2001-05,3.20,
2001-06,3.15,
2001-07,3.20,
2001-08,3.10,
2001-09,2.60,
2001-10,2.40,
2001-11,2.17,
2001-12,2.20,
2002-01,2.20,
2002-02,2.20,
2002-03,2.25,
2002-04,2.22,
2002-05,2.23,
2002-06,2.25,
2002-07,2.25,
2002-08,2.20,
2002-09,2.20,
2002-10,2.20,
2002-11,2.10,
2002-12,1.90,
2003-01,1.85,
2003-02,1.70,
2003-03,1.60,
2003-04,1.60,
2003-05,1.45,
2003-06,1.20,
"","General: Up to December 2001, deposits of DM 100,000 and more but less than DM 1 million. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
