"",BBK01.OUB323,BBK01.OUB323_FLAGS
"",Time deposits of foreign non-banks / for more than two years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:36,
1999-01,41.730,
1999-02,45.274,
1999-03,47.459,
1999-04,48.482,
1999-05,48.332,
1999-06,49.183,
1999-07,48.977,
1999-08,49.538,
1999-09,49.552,
1999-10,49.763,
1999-11,50.271,
1999-12,49.702,
2000-01,50.955,
2000-02,50.925,
2000-03,51.405,
2000-04,51.916,
2000-05,63.036,
2000-06,62.705,
2000-07,62.613,
2000-08,62.143,
2000-09,62.388,
2000-10,63.037,
2000-11,61.703,
2000-12,60.895,
2001-01,59.154,
2001-02,59.264,
2001-03,59.731,
2001-04,59.162,
2001-05,60.519,
2001-06,59.293,
2001-07,61.136,
2001-08,60.469,
2001-09,61.591,
2001-10,61.685,
2001-11,61.233,
2001-12,60.712,
2002-01,60.627,
2002-02,59.560,
2002-03,59.870,
2002-04,59.380,
2002-05,58.188,
2002-06,57.597,
2002-07,57.763,
2002-08,43.147,
2002-09,42.990,
2002-10,44.591,
2002-11,44.243,
2002-12,44.868,
2003-01,44.552,
2003-02,43.749,
2003-03,43.611,
2003-04,42.767,
2003-05,42.210,
2003-06,42.404,
2003-07,40.860,
2003-08,41.393,
2003-09,40.999,
2003-10,43.775,
2003-11,43.431,
2003-12,45.073,
2004-01,43.809,
2004-02,41.975,
2004-03,38.070,
2004-04,37.074,
2004-05,37.204,
2004-06,37.052,
2004-07,36.041,
2004-08,36.531,
2004-09,41.371,
2004-10,42.109,
2004-11,41.918,
2004-12,40.315,
2005-01,40.335,
2005-02,41.852,
2005-03,41.246,
2005-04,41.188,
2005-05,41.402,
2005-06,41.245,
2005-07,38.253,
2005-08,37.535,
2005-09,37.741,
2005-10,36.523,
2005-11,31.698,
2005-12,29.928,
2006-01,29.960,
2006-02,30.251,
2006-03,28.221,
2006-04,27.848,
2006-05,27.638,
2006-06,32.151,
2006-07,31.690,
2006-08,32.253,
2006-09,31.952,
2006-10,31.849,
2006-11,32.771,
2006-12,31.449,
2007-01,29.323,
2007-02,28.796,
2007-03,27.803,
2007-04,28.671,
2007-05,28.888,
2007-06,29.075,
2007-07,31.000,
2007-08,30.187,
2007-09,29.765,
2007-10,29.806,
2007-11,28.276,
2007-12,26.983,
2008-01,26.833,
2008-02,25.556,
2008-03,25.123,
2008-04,25.246,
2008-05,25.375,
2008-06,25.257,
2008-07,24.420,
2008-08,23.428,
2008-09,23.282,
2008-10,23.423,
2008-11,21.429,
2008-12,21.510,
2009-01,22.055,
2009-02,22.465,
2009-03,22.139,
2009-04,22.289,
2009-05,14.722,
2009-06,14.746,
2009-07,15.094,
2009-08,14.468,
2009-09,16.558,
2009-10,16.752,
2009-11,17.271,
2009-12,17.310,
2010-01,18.970,
2010-02,22.021,
2010-03,20.053,
2010-04,19.745,
2010-05,19.325,
2010-06,19.550,
2010-07,20.639,
2010-08,19.907,
2010-09,19.919,
2010-10,23.906,
2010-11,25.127,
2010-12,20.287,
2011-01,19.754,
2011-02,19.462,
2011-03,18.752,
2011-04,18.713,
2011-05,18.779,
2011-06,20.136,
2011-07,19.840,
2011-08,24.276,
2011-09,24.205,
2011-10,23.944,
2011-11,23.801,
2011-12,24.208,
2012-01,23.938,
2012-02,23.486,
2012-03,22.513,
2012-04,22.519,
2012-05,22.514,
2012-06,22.672,
2012-07,22.846,
2012-08,22.223,
2012-09,22.036,
2012-10,22.375,
2012-11,22.384,
2012-12,23.512,
2013-01,23.124,
2013-02,22.853,
2013-03,25.937,
2013-04,25.313,
2013-05,25.633,
2013-06,25.966,
2013-07,26.209,
2013-08,25.264,
2013-09,26.410,
2013-10,26.500,
2013-11,28.354,
2013-12,28.067,
2014-01,28.205,
2014-02,27.184,
2014-03,26.934,
2014-04,26.615,
2014-05,27.082,
2014-06,26.722,
2014-07,26.518,
2014-08,27.324,
2014-09,25.926,
2014-10,27.715,
2014-11,27.701,
2014-12,26.864,Provisional value
