"",BBK01.QUK787,BBK01.QUK787_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Denmark / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:48,
2002-03,9.529,
2002-04,11.565,
2002-05,8.182,
2002-06,7.087,
2002-07,7.004,
2002-08,9.651,
2002-09,9.995,
2002-10,9.643,
2002-11,10.170,
2002-12,12.754,
2003-01,12.320,
2003-02,12.697,
2003-03,11.433,
2003-04,9.838,
2003-05,10.065,
2003-06,13.085,
2003-07,12.675,
2003-08,12.402,
2003-09,12.280,
2003-10,7.982,
2003-11,8.201,
2003-12,8.916,
2004-01,8.474,
2004-02,8.772,
2004-03,8.965,
2004-04,9.467,
2004-05,7.983,
2004-06,8.929,
2004-07,10.531,
2004-08,10.747,
2004-09,11.218,
2004-10,10.305,
2004-11,10.456,
2004-12,11.312,
2005-01,12.730,
2005-02,12.258,
2005-03,13.543,
2005-04,15.647,
2005-05,11.192,
2005-06,13.059,
2005-07,12.764,
2005-08,11.410,
2005-09,13.348,
2005-10,11.775,
2005-11,11.697,
2005-12,11.804,
2006-01,13.036,
2006-02,11.959,
2006-03,10.640,
2006-04,11.648,
2006-05,12.442,
2006-06,12.439,
2006-07,13.985,
2006-08,14.300,
2006-09,16.111,
2006-10,14.570,
2006-11,13.707,
2006-12,15.324,
2007-01,15.279,
2007-02,15.608,
2007-03,16.022,
2007-04,17.354,
2007-05,15.105,
2007-06,20.410,
2007-07,19.510,
2007-08,15.281,
2007-09,16.568,
2007-10,16.543,
2007-11,16.101,
2007-12,16.806,
2008-01,17.242,
2008-02,15.279,
2008-03,15.708,
2008-04,16.457,
2008-05,16.470,
2008-06,19.825,
2008-07,21.609,
2008-08,17.399,
2008-09,16.685,
2008-10,16.976,
2008-11,15.375,
2008-12,12.656,
2009-01,16.197,
2009-02,15.642,
2009-03,15.662,
2009-04,18.327,
2009-05,18.407,
2009-06,16.473,
2009-07,17.423,
2009-08,16.265,
2009-09,10.586,
2009-10,9.546,
2009-11,9.617,
2009-12,8.837,
2010-01,7.628,
2010-02,9.388,
2010-03,9.373,
2010-04,8.238,
2010-05,10.973,
2010-06,7.286,
2010-07,6.367,
2010-08,6.783,
2010-09,9.447,
2010-10,8.768,
2010-11,8.738,
2010-12,4.604,
2011-01,3.870,
2011-02,6.520,
2011-03,5.002,
2011-04,5.634,
2011-05,5.789,
2011-06,4.740,
2011-07,4.729,
2011-08,4.716,
2011-09,3.570,
2011-10,8.246,
2011-11,4.572,
2011-12,4.225,
2012-01,6.447,
2012-02,8.284,
2012-03,6.734,
2012-04,6.081,
2012-05,8.523,
2012-06,7.126,
2012-07,9.352,
2012-08,10.360,
2012-09,7.169,
2012-10,7.977,
2012-11,8.404,
2012-12,5.882,
2013-01,8.429,
2013-02,8.897,
2013-03,6.941,
2013-04,7.208,
2013-05,6.842,
2013-06,7.476,
2013-07,5.040,
2013-08,7.789,
2013-09,7.164,
2013-10,6.120,
2013-11,7.536,
2013-12,3.181,
2014-01,4.251,
2014-02,5.390,
2014-03,3.722,
2014-04,4.717,
2014-05,4.583,
2014-06,3.323,
2014-07,3.649,
2014-08,4.550,
2014-09,4.402,
2014-10,3.657,
