"",BBK01.OUN040,BBK01.OUN040_FLAGS
"",Foreign securities / Bonds and debt securities issued by foreign non-banks / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:13,
1968-12,0.002,
1969-01,0.003,
1969-02,0.006,
1969-03,0.006,
1969-04,0.005,
1969-05,0.004,
1969-06,0.004,
1969-07,0.004,
1969-08,0.004,
1969-09,0.005,
1969-10,0.005,
1969-11,0.005,
1969-12,0.005,
1970-01,0.007,
1970-02,0.006,
1970-03,0.006,
1970-04,0.006,
1970-05,0.007,
1970-06,0.006,
1970-07,0.007,
1970-08,0.006,
1970-09,0.005,
1970-10,0.006,
1970-11,0.005,
1970-12,0.005,
1971-01,0.005,
1971-02,0.005,
1971-03,0.004,
1971-04,0.003,
1971-05,0.003,
1971-06,0.003,
1971-07,0.002,
1971-08,0.003,
1971-09,0.053,
1971-10,0.053,
1971-11,0.052,
1971-12,0.050,
1972-01,0.103,
1972-02,0.154,
1972-03,0.152,
1972-04,0.152,
1972-05,0.152,
1972-06,0.152,
1972-07,0.152,
1972-08,0.152,
1972-09,0.152,
1972-10,0.152,
1972-11,0.152,
1972-12,0.151,
1973-01,0.150,
1973-02,0.136,
1973-03,0.133,
1973-04,0.133,
1973-05,0.128,
1973-06,0.114,
1973-07,0.110,
1973-08,0.115,
1973-09,0.114,
1973-10,0.115,
1973-11,0.124,
1973-12,0.127,
1974-01,0.130,
1974-02,0.125,
1974-03,0.121,
1974-04,0.108,
1974-05,0.112,
1974-06,0.114,
1974-07,0.115,
1974-08,0.118,
1974-09,0.118,
1974-10,0.114,
1974-11,0.109,
1974-12,0.121,
1975-01,0.101,
1975-02,0.096,
1975-03,0.093,
1975-04,0.094,
1975-05,0.093,
1975-06,0.093,
1975-07,0.102,
1975-08,0.103,
1975-09,0.106,
1975-10,0.102,
1975-11,0.105,
1975-12,0.101,
1976-01,0.100,
1976-02,0.099,
1976-03,0.098,
1976-04,0.097,
1976-05,0.099,
1976-06,0.078,
1976-07,0.077,
1976-08,0.077,
1976-09,0.074,
1976-10,0.073,
1976-11,0.073,
1976-12,0.072,
1977-01,0.070,
1977-02,0.057,
1977-03,0.069,
1977-04,0.081,
1977-05,0.092,
1977-06,0.116,
1977-07,0.111,
1977-08,0.121,
1977-09,0.120,
1977-10,0.117,
1977-11,0.116,
1977-12,0.109,
1978-01,0.109,
1978-02,0.106,
1978-03,0.105,
1978-04,0.107,
1978-05,0.117,
1978-06,0.116,
1978-07,0.115,
1978-08,0.100,
1978-09,0.098,
1978-10,0.088,
1978-11,0.099,
1978-12,0.071,
1979-01,0.058,
1979-02,0.058,
1979-03,0.058,
1979-04,0.059,
1979-05,0.050,
1979-06,0.008,
1979-07,0.008,
1979-08,0.008,
1979-09,0.008,
1979-10,0.008,
1979-11,0.009,
1979-12,0.057,
1980-01,0.015,
1980-02,0.016,
1980-03,0.016,
1980-04,0.021,
1980-05,0.022,
1980-06,0.023,
1980-07,0.025,
1980-08,0.029,
1980-09,0.029,
1980-10,0.029,
1980-11,0.031,
1980-12,0.037,
1981-01,0.036,
1981-02,0.036,
1981-03,0.036,
1981-04,0.035,
1981-05,0.035,
1981-06,0.035,
1981-07,0.035,
1981-08,0.035,
1981-09,0.035,
1981-10,0.035,
1981-11,0.035,
1981-12,0.033,
1982-01,0.033,
1982-02,0.027,
1982-03,0.027,
1982-04,0.026,
1982-05,0.050,
1982-06,0.055,
1982-07,0.055,
1982-08,0.053,
1982-09,0.054,
1982-10,0.054,
1982-11,0.056,
1982-12,0.067,
1983-01,0.067,
1983-02,0.069,
1983-03,0.067,
1983-04,0.066,
1983-05,0.063,
1983-06,0.065,
1983-07,0.054,
1983-08,0.054,
1983-09,0.051,
1983-10,0.053,
1983-11,0.053,
1983-12,0.054,
1984-01,0.054,
1984-02,0.053,
1984-03,0.053,
1984-04,0.053,
1984-05,0.053,
1984-06,0.053,
1984-07,0.055,
1984-08,0.054,
1984-09,0.052,
1984-10,0.059,
1984-11,0.067,
1984-12,0.071,
1985-01,0.071,
1985-02,0.075,
1985-03,0.082,
1985-04,0.079,
1985-05,0.089,
1985-06,0.086,
1985-07,0.083,
1985-08,0.086,
1985-09,0.084,
1985-10,0.086,
1985-11,0.089,
1985-12,0.089,
1986-01,0.089,
1986-02,0.093,
1986-03,0.102,
1986-04,0.118,
1986-05,0.129,
1986-06,0.092,
1986-07,0.146,
1986-08,0.165,
1986-09,0.189,
1986-10,0.204,
1986-11,0.208,
1986-12,0.194,
1987-01,0.195,
1987-02,0.201,
1987-03,0.210,
1987-04,0.209,
1987-05,0.198,
1987-06,0.203,
1987-07,0.206,
1987-08,0.206,
1987-09,0.203,
1987-10,0.203,
1987-11,0.197,
1987-12,0.133,
1988-01,0.180,
1988-02,0.184,
1988-03,0.134,
1988-04,0.128,
1988-05,0.142,
1988-06,0.142,
1988-07,0.118,
1988-08,0.118,
1988-09,0.115,
1988-10,0.108,
1988-11,0.104,
1988-12,0.081,
1989-01,0.080,
1989-02,0.077,
1989-03,0.079,
1989-04,0.077,
1989-05,0.076,
1989-06,0.078,
1989-07,0.079,
1989-08,0.079,
1989-09,0.092,
1989-10,0.092,
1989-11,0.094,
1989-12,0.094,
1990-01,0.220,
1990-02,0.313,
1990-03,0.313,
1990-04,0.360,
1990-05,0.364,
1990-06,0.381,
1990-07,0.379,
1990-08,0.416,
1990-09,0.420,
1990-10,0.442,
1990-11,0.439,
1990-12,0.446,
1991-01,0.468,
1991-02,0.522,
1991-03,0.546,
1991-04,0.593,
1991-05,0.629,
1991-06,0.645,
1991-07,0.649,
1991-08,0.684,
1991-09,0.679,
1991-10,0.673,
1991-11,0.692,
1991-12,0.696,
1992-01,0.775,
1992-02,0.816,
1992-03,0.829,
1992-04,0.851,
