"",BBK01.PQ1201,BBK01.PQ1201_FLAGS
"",Lending to domestic enterprises and self-employed persons / Total / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:21:58,
1968-10,15.360,
1969-01,16.143,
1969-04,16.917,
1969-07,17.456,
1969-10,18.492,
1970-01,19.918,
1970-04,20.965,
1970-07,21.258,
1970-10,21.658,
1971-01,22.445,
1971-04,23.348,
1971-07,24.304,
1971-10,25.046,
1972-01,25.847,
1972-04,27.075,
1972-07,27.942,
1972-10,29.306,
1973-01,30.356,
1973-04,31.793,
1973-07,32.075,
1973-10,32.580,
1974-01,33.493,
1974-04,34.561,
1974-07,34.894,
1974-10,35.173,
1975-01,35.918,
1975-04,36.309,
1975-07,36.315,
1975-10,37.087,
1976-01,38.342,
1976-04,39.381,
1976-07,40.673,
1976-10,41.464,
1977-01,42.681,
1977-04,43.775,
1977-07,44.202,
1977-10,45.106,
1978-01,46.127,
1978-04,47.812,
1978-07,48.782,
1978-10,50.068,
1979-01,52.560,
1979-04,55.174,
1979-07,57.142,
1979-10,59.053,
1980-01,61.401,
1980-04,64.056,
1980-07,64.898,
1980-10,83.158,
1981-01,86.613,
1981-04,88.805,
1981-07,89.525,
1981-10,91.059,
1982-01,92.612,
1982-04,94.512,
1982-07,95.274,
1982-10,96.354,
1983-01,96.769,
1983-04,98.523,
1983-07,99.990,
1983-10,102.283,
1984-01,104.334,
1984-04,106.636,
1984-07,108.028,
1984-10,109.694,
1985-01,112.409,
1985-04,114.010,
1985-07,113.677,
1985-10,114.238,
1986-01,116.042,
1986-04,116.793,
1986-07,116.682,
1986-10,117.003,
1987-01,118.279,
1987-04,119.044,
1987-07,119.703,
1987-10,120.277,
1988-01,121.605,
1988-04,123.366,
1988-07,124.883,
1988-10,125.908,
1989-01,128.066,
1989-04,130.746,
1989-07,132.122,
1989-10,134.382,
1990-01,137.013,
1990-04,140.239,
1990-07,141.642,
1990-10,144.992,
1991-01,150.224,
1991-04,155.133,
1991-07,158.974,
1991-10,165.914,
1992-01,165.822,
1992-04,171.828,
1992-07,175.613,
1992-10,179.587,
1993-01,182.512,
1993-04,186.689,
1993-07,190.235,
1993-10,194.213,
1994-01,196.950,
1994-04,202.022,
1994-07,205.316,
1994-10,209.950,
1995-01,212.926,
1995-04,217.456,
1995-07,220.926,
1995-10,224.738,
1996-01,226.087,
1996-04,229.764,
1996-07,232.017,
1996-10,236.950,
1997-01,238.565,
1997-04,241.749,
1997-07,244.542,
1997-10,248.174,
1998-01,250.218,
1998-04,253.586,
1998-07,257.026,
1998-10,262.457,
1999-01,249.560,
1999-04,253.962,
1999-07,258.049,
1999-10,260.866,
2000-01,264.353,
2000-04,268.488,
2000-07,271.410,
2000-10,274.695,
2001-01,277.514,
2001-04,280.559,
2001-07,283.248,
2001-10,284.946,
2002-01,286.239,
2002-04,287.413,
2002-07,286.963,
2002-10,286.161,
2003-01,284.858,
2003-04,284.617,
2003-07,284.186,
2003-10,282.286,
2004-01,279.759,
2004-04,279.639,
2004-07,279.031,
2004-10,277.300,
2005-01,276.320,
2005-04,276.018,
2005-07,275.060,
2005-10,275.143,
2006-01,275.589,
2006-04,277.013,
2006-07,276.831,
2006-10,276.485,
2007-01,276.134,
2007-04,277.973,
2007-07,280.644,
2007-10,283.603,
2008-01,286.077,
2008-04,289.478,
2008-07,294.497,
2008-10,297.299,
2009-01,299.296,
2009-04,303.710,
2009-07,305.491,
2009-10,306.847,
2010-01,309.114,
2010-04,313.097,
2010-07,315.108,
2010-10,317.001,
2011-01,319.314,
2011-04,322.331,
2011-07,324.710,
2011-10,326.487,
2012-01,329.620,
2012-04,333.338,
2012-07,336.605,
2012-10,339.054,
2013-01,341.478,
2013-04,343.431,
2013-07,343.939,
2013-10,344.088,
2014-01,344.883,
2014-04,347.191,
2014-07,348.980,
2014-10,348.768,
