"",BBK01.QX6284,BBK01.QX6284_FLAGS
"",Banks in Germany: Claims on non-residents / Liberia / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:17,
1995-01,0.159,
1995-02,0.159,
1995-03,0.159,
1995-04,0.160,
1995-05,0.162,
1995-06,0.184,
1995-07,0.176,
1995-08,0.163,
1995-09,0.165,
1995-10,0.161,
1995-11,0.161,
1995-12,0.168,
1996-01,0.158,
1996-02,0.157,
1996-03,0.157,
1996-04,0.156,
1996-05,0.156,
1996-06,0.159,
1996-07,0.163,
1996-08,0.161,
1996-09,0.161,
1996-10,0.169,
1996-11,0.169,
1996-12,0.177,
1997-01,0.177,
1997-02,0.178,
1997-03,0.176,
1997-04,0.174,
1997-05,0.172,
1997-06,0.235,
1997-07,0.233,
1997-08,0.233,
1997-09,0.233,
1997-10,0.175,
1997-11,0.181,
1997-12,0.186,
1998-01,0.182,
1998-02,0.180,
1998-03,0.177,
1998-04,0.175,
1998-05,0.175,
1998-06,0.184,
1998-07,0.186,
1998-08,0.188,
1998-09,0.192,
1998-10,0.198,
1998-11,0.193,
1998-12,0.193,
1999-01,0.105,
1999-02,0.109,
1999-03,0.095,
1999-04,0.095,
1999-05,0.095,
1999-06,0.097,
1999-07,0.186,
1999-08,0.159,
1999-09,0.155,
1999-10,0.154,
1999-11,0.155,
1999-12,0.157,
2000-01,0.157,
2000-02,0.155,
2000-03,0.162,
2000-04,0.142,
2000-05,0.135,
2000-06,0.139,
2000-07,0.138,
2000-08,0.136,
2000-09,0.133,
2000-10,0.169,
2000-11,0.185,
2000-12,0.188,
2001-01,0.148,
2001-02,0.242,
2001-03,0.236,
2001-04,0.402,
2001-05,0.432,
2001-06,0.434,
2001-07,0.525,
2001-08,0.522,
2001-09,0.521,
2001-10,0.521,
2001-11,0.518,
2001-12,0.637,
2002-01,0.601,
2002-02,0.601,
2002-03,.,No value available
2002-04,0.597,
2002-05,0.596,
2002-06,0.602,
2002-07,0.660,
2002-08,0.653,
2002-09,0.650,
2002-10,0.698,
2002-11,0.681,
2002-12,0.634,
2003-01,0.631,
2003-02,0.637,
2003-03,0.579,
2003-04,0.577,
2003-05,0.575,
2003-06,0.577,
2003-07,0.572,
2003-08,0.570,
2003-09,0.551,
2003-10,0.544,
2003-11,0.533,
2003-12,0.536,
2004-01,0.531,
2004-02,0.532,
2004-03,0.530,
2004-04,0.526,
2004-05,0.524,
2004-06,0.538,
2004-07,0.533,
2004-08,0.514,
2004-09,0.512,
2004-10,0.506,
2004-11,0.502,
2004-12,0.566,
2005-01,0.562,
2005-02,0.558,
2005-03,0.558,
2005-04,0.552,
2005-05,0.551,
2005-06,0.555,
2005-07,0.525,
2005-08,0.522,
2005-09,0.521,
2005-10,0.517,
2005-11,0.518,
2005-12,0.523,
2006-01,0.520,
2006-02,0.507,
2006-03,0.505,
2006-04,0.369,
2006-05,0.369,
2006-06,0.373,
2006-07,0.384,
2006-08,0.381,
2006-09,0.380,
2006-10,0.385,
2006-11,0.385,
2006-12,0.388,
2007-01,0.440,
2007-02,0.409,
2007-03,0.398,
2007-04,0.407,
2007-05,0.407,
2007-06,0.410,
2007-07,0.426,
2007-08,0.423,
2007-09,0.422,
2007-10,0.418,
2007-11,0.418,
2007-12,0.429,
2008-01,0.423,
2008-02,0.420,
2008-03,0.428,
2008-04,0.425,
2008-05,0.424,
2008-06,0.426,
2008-07,0.212,
2008-08,0.208,
2008-09,0.203,
2008-10,0.247,
2008-11,0.247,
2008-12,0.246,
2009-01,0.265,
2009-02,0.261,
2009-03,0.239,
2009-04,0.228,
2009-05,0.217,
2009-06,0.216,
2009-07,0.215,
2009-08,0.220,
2009-09,0.217,
2009-10,0.257,
2009-11,0.266,
2009-12,0.265,
2010-01,0.262,
2010-02,0.217,
2010-03,0.216,
2010-04,0.214,
2010-05,0.212,
2010-06,0.227,
2010-07,0.225,
2010-08,0.221,
2010-09,0.217,
2010-10,0.214,
2010-11,0.214,
2010-12,0.239,
2011-01,0.236,
2011-02,0.234,
2011-03,0.238,
2011-04,0.241,
2011-05,0.243,
2011-06,0.243,
2011-07,0.242,
2011-08,0.238,
2011-09,0.235,
2011-10,0.227,
2011-11,0.227,
2011-12,0.230,
2012-01,0.231,
2012-02,0.233,
2012-03,0.222,
2012-04,0.220,
2012-05,0.221,
2012-06,0.221,
2012-07,0.223,
2012-08,0.219,
2012-09,0.220,
2012-10,0.212,
2012-11,0.213,
2012-12,0.191,
2013-01,0.190,
2013-02,0.191,
2013-03,0.190,
2013-04,0.154,
2013-05,0.153,
2013-06,0.155,
2013-07,0.154,
2013-08,0.155,
2013-09,0.171,
2013-10,0.148,
2013-11,0.145,
2013-12,0.146,
2014-01,0.103,
2014-02,0.101,
2014-03,0.104,
2014-04,0.103,
2014-05,0.102,
2014-06,0.103,
2014-07,0.101,
2014-08,0.105,
2014-09,0.099,
2014-10,0.099,
2014-11,0.098,
2014-12,0.115,
