"",BBK01.RU5710,BBK01.RU5710_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Finland / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:09:23,
1982-06,0.183,
1982-07,0.175,
1982-08,0.186,
1982-09,0.127,
1982-10,0.120,
1982-11,0.118,
1982-12,0.100,
1983-01,0.082,
1983-02,0.088,
1983-03,0.109,
1983-04,0.080,
1983-05,0.099,
1983-06,0.075,
1983-07,0.082,
1983-08,0.072,
1983-09,0.083,
1983-10,0.085,
1983-11,0.168,
1983-12,0.093,
1984-01,0.081,
1984-02,0.077,
1984-03,0.160,
1984-04,0.125,
1984-05,0.106,
1984-06,0.121,
1984-07,0.079,
1984-08,0.103,
1984-09,0.110,
1984-10,0.185,
1984-11,0.124,
1984-12,0.137,
1985-01,0.175,
1985-02,0.128,
1985-03,0.164,
1985-04,0.230,
1985-05,0.167,
1985-06,0.160,
1985-07,0.154,
1985-08,0.140,
1985-09,0.108,
1985-10,0.170,
1985-11,0.115,
1985-12,0.167,
1986-01,0.207,
1986-02,0.097,
1986-03,0.148,
1986-04,0.127,
1986-05,0.111,
1986-06,0.108,
1986-07,0.159,
1986-08,0.105,
1986-09,0.110,
1986-10,0.280,
1986-11,0.099,
1986-12,0.111,
1987-01,0.144,
1987-02,0.111,
1987-03,0.221,
1987-04,0.098,
1987-05,0.157,
1987-06,0.174,
1987-07,0.168,
1987-08,0.176,
1987-09,0.215,
1987-10,0.126,
1987-11,0.167,
1987-12,0.102,
1988-01,0.167,
1988-02,0.129,
1988-03,0.175,
1988-04,0.254,
1988-05,0.256,
1988-06,0.258,
1988-07,0.146,
1988-08,0.204,
1988-09,0.102,
1988-10,0.125,
1988-11,0.109,
1988-12,0.200,
1989-01,0.291,
1989-02,0.192,
1989-03,0.339,
1989-04,0.278,
1989-05,0.289,
1989-06,0.253,
1989-07,0.158,
1989-08,0.193,
1989-09,0.150,
1989-10,0.193,
1989-11,0.199,
1989-12,0.166,
1990-01,0.214,
1990-02,0.289,
1990-03,0.258,
1990-04,0.192,
1990-05,0.213,
1990-06,0.395,
1990-07,0.432,
1990-08,0.382,
1990-09,0.379,
1990-10,0.365,
1990-11,0.326,
1990-12,0.280,
1991-01,0.330,
1991-02,0.396,
1991-03,0.392,
1991-04,0.350,
1991-05,0.354,
1991-06,0.459,
1991-07,0.284,
1991-08,0.310,
1991-09,0.310,
1991-10,0.345,
1991-11,0.295,
1991-12,0.299,
1992-01,0.308,
1992-02,0.253,
1992-03,0.183,
1992-04,0.162,
1992-05,0.198,
1992-06,0.223,
1992-07,0.151,
1992-08,0.268,
1992-09,0.209,
1992-10,0.327,
1992-11,0.293,
1992-12,0.301,
1993-01,0.279,
1993-02,0.397,
1993-03,0.501,
1993-04,0.346,
1993-05,0.276,
1993-06,0.237,
1993-07,0.270,
1993-08,0.388,
1993-09,0.368,
1993-10,0.352,
1993-11,0.248,
1993-12,0.321,
1994-01,0.283,
1994-02,0.312,
1994-03,0.332,
1994-04,0.325,
1994-05,0.535,
1994-06,0.323,
1994-07,0.219,
1994-08,0.383,
1994-09,0.449,
1994-10,0.386,
1994-11,0.379,
1994-12,0.382,
1995-01,0.397,
1995-02,0.437,
1995-03,0.395,
1995-04,0.497,
1995-05,0.325,
1995-06,0.520,
1995-07,0.556,
1995-08,0.652,
1995-09,0.550,
1995-10,0.480,
1995-11,0.649,
1995-12,0.672,
1996-01,0.654,
1996-02,0.847,
1996-03,0.507,
1996-04,0.711,
1996-05,0.453,
1996-06,0.633,
1996-07,0.630,
1996-08,0.824,
1996-09,0.738,
1996-10,0.727,
1996-11,0.587,
1996-12,0.688,
1997-01,0.757,
1997-02,0.760,
1997-03,0.810,
1997-04,0.653,
1997-05,0.915,
