"",BBK01.OUA132,BBK01.OUA132_FLAGS
"",Saving deposits of domestic households / Total / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:31:49,
1968-12,3.395,
1969-01,3.379,
1969-02,3.372,
1969-03,3.372,
1969-04,3.485,
1969-05,3.730,
1969-06,3.647,
1969-07,3.722,
1969-08,3.753,
1969-09,3.874,
1969-10,3.943,
1969-11,4.032,
1969-12,3.968,
1970-01,3.870,
1970-02,3.929,
1970-03,3.907,
1970-04,4.023,
1970-05,4.177,
1970-06,4.284,
1970-07,4.459,
1970-08,4.506,
1970-09,4.417,
1970-10,4.510,
1970-11,4.717,
1970-12,4.655,
1971-01,4.659,
1971-02,4.703,
1971-03,4.714,
1971-04,4.824,
1971-05,4.910,
1971-06,4.857,
1971-07,5.033,
1971-08,5.133,
1971-09,5.133,
1971-10,5.253,
1971-11,5.528,
1971-12,5.502,
1972-01,5.582,
1972-02,5.610,
1972-03,5.533,
1972-04,5.585,
1972-05,5.647,
1972-06,5.811,
1972-07,6.016,
1972-08,6.053,
1972-09,5.993,
1972-10,6.130,
1972-11,6.512,
1972-12,6.609,
1973-01,6.669,
1973-02,6.798,
1973-03,6.913,
1973-04,7.156,
1973-05,7.471,
1973-06,7.783,
1973-07,8.294,
1973-08,8.561,
1973-09,8.704,
1973-10,9.067,
1973-11,9.448,
1973-12,9.575,
1974-01,9.797,
1974-02,9.705,
1974-03,9.748,
1974-04,9.912,
1974-05,9.821,
1974-06,10.045,
1974-07,10.192,
1974-08,10.178,
1974-09,10.176,
1974-10,10.229,
1974-11,10.651,
1974-12,10.584,
1975-01,10.596,
1975-02,10.535,
1975-03,10.211,
1975-04,9.728,
1975-05,9.515,
1975-06,9.407,
1975-07,9.471,
1975-08,9.434,
1975-09,9.513,
1975-10,9.403,
1975-11,9.890,
1975-12,9.543,
1976-01,9.510,
1976-02,9.474,
1976-03,9.577,
1976-04,9.699,
1976-05,9.888,
1976-06,10.039,
1976-07,10.111,
1976-08,10.254,
1976-09,10.236,
1976-10,10.464,
1976-11,11.153,
1976-12,11.001,
1977-01,11.450,
1977-02,11.639,
1977-03,11.745,
1977-04,11.993,
1977-05,12.257,
1977-06,12.394,
1977-07,12.600,
1977-08,12.508,
1977-09,12.520,
1977-10,12.730,
1977-11,13.437,
1977-12,13.347,
1978-01,13.577,
1978-02,13.794,
1978-03,13.886,
1978-04,14.130,
1978-05,14.384,
1978-06,14.549,
1978-07,14.882,
1978-08,14.935,
1978-09,15.090,
1978-10,15.295,
1978-11,16.076,
1978-12,16.018,
1979-01,15.957,
1979-02,16.134,
1979-03,16.161,
1979-04,16.510,
1979-05,16.909,
1979-06,17.185,
1979-07,17.659,
1979-08,17.965,
1979-09,18.316,
1979-10,18.813,
1979-11,19.839,
1979-12,20.271,
1980-01,21.024,
1980-02,21.453,
1980-03,21.802,
1980-04,22.316,
1980-05,22.819,
1980-06,23.243,
1980-07,23.972,
1980-08,24.194,
