"",BBK01.SU1619,BBK01.SU1619_FLAGS
"",Disbursement commitments outstanding at end of period / of which: Under allocated contracts / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:48,
1973-12,3.254,
1974-01,3.207,
1974-02,3.393,
1974-03,3.199,
1974-04,3.517,
1974-05,3.558,
1974-06,3.588,
1974-07,3.444,
1974-08,3.605,
1974-09,3.581,
1974-10,3.516,
1974-11,3.484,
1974-12,3.363,
1975-01,3.293,
1975-02,3.553,
1975-03,3.494,
1975-04,3.400,
1975-05,3.465,
1975-06,3.420,
1975-07,3.365,
1975-08,3.558,
1975-09,3.512,
1975-10,3.463,
1975-11,3.502,
1975-12,3.339,
1976-01,3.278,
1976-02,3.524,
1976-03,3.479,
1976-04,3.519,
1976-05,3.787,
1976-06,3.651,
1976-07,3.571,
1976-08,3.805,
1976-09,3.808,
1976-10,3.727,
1976-11,3.835,
1976-12,3.647,
1977-01,3.595,
1977-02,3.856,
1977-03,3.789,
1977-04,3.797,
1977-05,3.987,
1977-06,3.876,
1977-07,3.810,
1977-08,4.055,
1977-09,3.941,
1977-10,4.010,
1977-11,4.138,
1977-12,3.932,
1978-01,3.867,
1978-02,4.198,
1978-03,4.159,
1978-04,4.238,
1978-05,4.521,
1978-06,4.320,
1978-07,4.295,
1978-08,4.427,
1978-09,4.384,
1978-10,4.300,
1978-11,4.557,
1978-12,4.544,
1979-01,4.248,
1979-02,4.508,
1979-03,4.450,
1979-04,4.529,
1979-05,4.737,
1979-06,4.554,
1979-07,4.409,
1979-08,4.675,
1979-09,4.538,
1979-10,4.416,
1979-11,4.544,
1979-12,4.484,
1980-01,4.045,
1980-02,4.277,
1980-03,4.163,
1980-04,4.155,
1980-05,4.338,
1980-06,4.098,
1980-07,3.991,
1980-08,4.132,
1980-09,4.094,
1980-10,3.982,
1980-11,4.020,
1980-12,4.087,
1981-01,3.656,
1981-02,3.905,
1981-03,3.983,
1981-04,3.993,
1981-05,3.878,
1981-06,3.786,
1981-07,3.655,
1981-08,3.809,
1981-09,3.903,
1981-10,3.684,
1981-11,3.570,
1981-12,3.773,
1982-01,3.361,
1982-02,3.554,
1982-03,3.595,
1982-04,3.551,
1982-05,3.515,
1982-06,3.415,
1982-07,3.410,
1982-08,3.617,
1982-09,3.723,
1982-10,3.517,
1982-11,3.377,
1982-12,3.455,
1983-01,3.157,
1983-02,3.492,
1983-03,3.617,
1983-04,3.602,
1983-05,3.531,
1983-06,3.434,
1983-07,3.470,
1983-08,3.617,
1983-09,3.694,
1983-10,3.611,
1983-11,3.491,
1983-12,3.557,
1984-01,3.425,
1984-02,3.548,
1984-03,3.583,
1984-04,3.658,
1984-05,3.492,
1984-06,3.426,
1984-07,3.502,
1984-08,3.566,
1984-09,3.784,
1984-10,3.672,
1984-11,3.505,
1984-12,3.549,
1985-01,3.061,
1985-02,3.506,
1985-03,3.597,
1985-04,3.606,
1985-05,3.542,
1985-06,3.498,
1985-07,3.585,
1985-08,3.672,
1985-09,3.693,
1985-10,3.693,
1985-11,3.557,
1985-12,3.552,
1986-01,3.496,
1986-02,3.634,
1986-03,3.747,
1986-04,3.755,
1986-05,3.738,
1986-06,3.715,
1986-07,3.807,
1986-08,4.023,
1986-09,3.967,
1986-10,3.898,
1986-11,3.865,
1986-12,3.831,
1987-01,3.732,
1987-02,3.900,
1987-03,3.920,
1987-04,3.975,
1987-05,3.933,
1987-06,3.929,
1987-07,3.980,
1987-08,4.123,
1987-09,4.090,
1987-10,4.078,
1987-11,3.939,
1987-12,3.966,
1988-01,3.849,
1988-02,3.949,
1988-03,3.940,
1988-04,4.069,
1988-05,3.973,
1988-06,4.003,
1988-07,4.155,
1988-08,4.185,
1988-09,4.095,
1988-10,4.178,
1988-11,4.026,
1988-12,4.100,
1989-01,3.914,
1989-02,3.990,
1989-03,3.959,
1989-04,4.093,
1989-05,3.981,
1989-06,4.057,
1989-07,4.050,
1989-08,4.096,
1989-09,4.097,
1989-10,4.085,
1989-11,3.962,
1989-12,4.205,
1990-01,3.960,
1990-02,4.095,
1990-03,4.067,
1990-04,4.284,
1990-05,4.012,
1990-06,4.168,
1990-07,4.261,
1990-08,4.290,
1990-09,4.291,
1990-10,4.355,
1990-11,4.182,
1990-12,4.134,
1991-01,4.653,
1991-02,4.354,
1991-03,4.418,
1991-04,4.587,
1991-05,4.444,
1991-06,4.470,
1991-07,4.506,
1991-08,4.523,
1991-09,4.381,
1991-10,4.568,
1991-11,4.334,
1991-12,4.127,
1992-01,4.313,
1992-02,4.291,
1992-03,4.114,
1992-04,4.492,
1992-05,4.399,
1992-06,4.360,
1992-07,4.455,
1992-08,4.499,
1992-09,4.375,
1992-10,4.557,
1992-11,4.359,
1992-12,4.167,
1993-01,4.437,
1993-02,4.482,
1993-03,4.298,
1993-04,4.702,
1993-05,4.671,
1993-06,4.725,
1993-07,4.807,
1993-08,4.764,
1993-09,4.632,
1993-10,4.912,
1993-11,4.676,
1993-12,4.545,
1994-01,4.816,
1994-02,4.885,
1994-03,4.706,
1994-04,5.187,
1994-05,4.997,
1994-06,4.993,
1994-07,5.308,
1994-08,5.254,
1994-09,5.072,
1994-10,5.258,
1994-11,4.973,
1994-12,4.744,
1995-01,5.039,
1995-02,5.043,
1995-03,4.885,
1995-04,5.379,
1995-05,5.121,
1995-06,5.075,
1995-07,5.410,
1995-08,5.404,
1995-09,5.350,
1995-10,5.468,
1995-11,5.180,
1995-12,5.112,
1996-01,5.326,
1996-02,5.382,
1996-03,5.388,
1996-04,5.721,
1996-05,5.524,
1996-06,5.557,
1996-07,5.797,
1996-08,5.843,
1996-09,5.679,
1996-10,5.801,
1996-11,5.571,
1996-12,5.487,
1997-01,5.661,
1997-02,5.763,
1997-03,5.783,
1997-04,6.198,
1997-05,6.101,
1997-06,6.080,
1997-07,6.244,
1997-08,6.415,
1997-09,6.192,
1997-10,6.327,
1997-11,6.245,
1997-12,6.199,
1998-01,6.403,
1998-02,6.577,
1998-03,6.552,
1998-04,6.789,
1998-05,6.703,
1998-06,6.630,
1998-07,6.875,
1998-08,7.120,
1998-09,6.897,
1998-10,6.985,
1998-11,6.847,
1998-12,6.712,
1999-01,6.862,
1999-02,7.064,
1999-03,6.816,
1999-04,7.206,
1999-05,7.227,
1999-06,7.108,
1999-07,7.337,
1999-08,7.263,
1999-09,7.200,
1999-10,7.366,
1999-11,7.237,
1999-12,7.115,
2000-01,7.307,
2000-02,7.229,
2000-03,7.356,
2000-04,7.883,
2000-05,7.715,
2000-06,7.853,
2000-07,7.960,
2000-08,7.788,
2000-09,7.694,
2000-10,7.823,
2000-11,7.658,
2000-12,7.619,
2001-01,7.501,
2001-02,7.632,
2001-03,7.972,
2001-04,8.044,
2001-05,7.911,
2001-06,7.910,
2001-07,7.898,
2001-08,7.878,
2001-09,7.840,
2001-10,8.027,
2001-11,7.816,
2001-12,7.694,
2002-01,7.628,
2002-02,7.873,
2002-03,7.871,
2002-04,7.975,
2002-05,7.955,
2002-06,7.977,
2002-07,7.896,
2002-08,7.927,
2002-09,7.835,
2002-10,7.857,
2002-11,7.847,
2002-12,7.848,
2003-01,7.791,
2003-02,8.029,
2003-03,8.014,
2003-04,8.345,
2003-05,8.204,
2003-06,8.247,
2003-07,8.040,
2003-08,8.094,
2003-09,8.006,
2003-10,8.201,
2003-11,8.156,
2003-12,8.028,
2004-01,7.951,
2004-02,8.075,
2004-03,7.992,
2004-04,8.192,
2004-05,8.144,
2004-06,8.033,
2004-07,7.953,
2004-08,7.873,
2004-09,7.834,
2004-10,7.889,
2004-11,7.799,
2004-12,7.708,
2005-01,7.582,
2005-02,7.821,
2005-03,7.698,
2005-04,7.872,
2005-05,7.842,
2005-06,7.839,
2005-07,7.831,
2005-08,7.759,
2005-09,7.712,
2005-10,7.817,
2005-11,7.776,
2005-12,7.662,
2006-01,7.553,
2006-02,7.866,
2006-03,7.605,
2006-04,7.894,
2006-05,7.917,
2006-06,7.856,
2006-07,7.800,
2006-08,7.727,
2006-09,7.691,
2006-10,7.910,
2006-11,7.617,
