"",BBK01.QX7611,BBK01.QX7611_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Italy / US dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:15:21,
1995-01,0.417,
1995-02,0.281,
1995-03,0.361,
1995-04,0.359,
1995-05,0.393,
1995-06,0.268,
1995-07,0.356,
1995-08,0.296,
1995-09,0.276,
1995-10,0.240,
1995-11,0.238,
1995-12,0.441,
1996-01,0.221,
1996-02,0.307,
1996-03,0.504,
1996-04,0.449,
1996-05,0.328,
1996-06,0.454,
1996-07,0.559,
1996-08,0.352,
1996-09,0.462,
1996-10,0.441,
1996-11,0.345,
1996-12,0.471,
1997-01,0.730,
1997-02,0.425,
1997-03,0.389,
1997-04,0.273,
1997-05,0.476,
1997-06,0.418,
1997-07,0.466,
1997-08,0.552,
1997-09,0.395,
1997-10,0.633,
1997-11,0.877,
1997-12,0.680,
1998-01,0.838,
1998-02,0.488,
1998-03,0.529,
1998-04,0.502,
1998-05,0.488,
1998-06,0.432,
1998-07,0.469,
1998-08,0.561,
1998-09,0.590,
1998-10,0.583,
1998-11,0.528,
1998-12,0.698,
1999-01,0.771,
1999-02,0.446,
1999-03,0.456,
1999-04,0.566,
1999-05,0.505,
1999-06,0.704,
1999-07,0.723,
1999-08,0.737,
1999-09,0.649,
1999-10,0.543,
1999-11,0.549,
1999-12,0.541,
2000-01,0.521,
2000-02,0.548,
2000-03,0.370,
2000-04,0.458,
2000-05,0.467,
2000-06,0.423,
2000-07,0.344,
2000-08,0.253,
2000-09,0.337,
2000-10,0.318,
2000-11,0.342,
2000-12,0.506,
2001-01,0.358,
2001-02,0.406,
2001-03,0.386,
2001-04,0.362,
2001-05,0.302,
2001-06,0.723,
2001-07,0.424,
2001-08,0.441,
2001-09,0.472,
2001-10,0.467,
2001-11,0.332,
2001-12,0.377,
2002-01,0.517,
2002-02,0.361,
2002-03,0.512,
2002-04,0.595,
2002-05,0.365,
2002-06,0.346,
2002-07,0.289,
2002-08,0.407,
2002-09,0.307,
2002-10,0.499,
2002-11,0.437,
2002-12,0.947,
2003-01,0.337,
2003-02,0.298,
2003-03,0.417,
2003-04,0.255,
2003-05,0.286,
2003-06,0.291,
2003-07,0.251,
2003-08,0.335,
2003-09,0.428,
2003-10,0.348,
2003-11,0.274,
2003-12,0.339,
2004-01,0.262,
2004-02,0.236,
2004-03,0.277,
2004-04,0.229,
2004-05,0.277,
2004-06,0.250,
2004-07,0.287,
2004-08,0.318,
2004-09,0.342,
2004-10,0.260,
2004-11,0.260,
2004-12,0.289,
2005-01,0.349,
2005-02,0.261,
2005-03,0.316,
2005-04,0.243,
2005-05,0.274,
2005-06,0.273,
2005-07,0.291,
2005-08,0.251,
2005-09,0.313,
2005-10,0.274,
2005-11,0.265,
2005-12,0.239,
2006-01,0.283,
2006-02,0.193,
2006-03,0.178,
2006-04,0.189,
2006-05,0.249,
2006-06,0.252,
2006-07,0.267,
2006-08,0.264,
2006-09,0.482,
2006-10,0.247,
2006-11,0.946,
2006-12,1.501,
2007-01,0.171,
2007-02,0.243,
2007-03,0.188,
2007-04,0.409,
2007-05,0.164,
2007-06,0.308,
2007-07,0.237,
2007-08,0.541,
2007-09,0.216,
2007-10,0.184,
2007-11,0.173,
2007-12,0.232,
2008-01,0.295,
2008-02,0.281,
2008-03,0.248,
2008-04,0.231,
2008-05,0.197,
2008-06,0.241,
2008-07,0.243,
2008-08,0.263,
2008-09,0.232,
2008-10,0.223,
2008-11,0.215,
2008-12,0.252,
2009-01,0.218,
2009-02,0.237,
2009-03,0.213,
2009-04,0.223,
2009-05,0.251,
2009-06,0.201,
2009-07,0.227,
2009-08,0.254,
2009-09,0.272,
2009-10,0.264,
2009-11,0.275,
2009-12,0.194,
2010-01,0.240,
2010-02,0.208,
2010-03,0.247,
2010-04,0.213,
2010-05,0.873,
2010-06,0.727,
2010-07,0.679,
2010-08,0.657,
2010-09,0.584,
2010-10,0.566,
2010-11,0.614,
2010-12,0.590,
2011-01,0.734,
2011-02,0.569,
2011-03,0.577,
2011-04,0.449,
2011-05,0.730,
2011-06,0.536,
2011-07,0.561,
2011-08,0.569,
2011-09,0.858,
2011-10,0.549,
2011-11,0.654,
2011-12,0.648,
2012-01,0.573,
2012-02,0.571,
2012-03,0.635,
2012-04,0.675,
2012-05,0.652,
2012-06,0.688,
2012-07,0.664,
2012-08,0.563,
2012-09,1.298,
2012-10,0.915,
2012-11,0.757,
2012-12,0.556,
2013-01,0.560,
2013-02,0.591,
2013-03,0.563,
2013-04,0.585,
2013-05,0.722,
2013-06,0.895,
2013-07,0.693,
2013-08,0.649,
2013-09,0.508,
2013-10,0.740,
2013-11,0.662,
2013-12,0.683,
2014-01,0.751,
2014-02,0.660,
2014-03,0.618,
2014-04,0.517,
2014-05,0.589,
2014-06,0.701,
2014-07,0.779,
2014-08,0.797,
2014-09,0.801,
2014-10,0.601,
2014-11,0.627,
