"",BBK01.QUY499,BBK01.QUY499_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Bahamas / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:46,
2002-03,3.319,
2002-04,3.136,
2002-05,3.131,
2002-06,2.914,
2002-07,2.880,
2002-08,3.254,
2002-09,2.826,
2002-10,2.812,
2002-11,2.782,
2002-12,2.338,
2003-01,2.376,
2003-02,2.188,
2003-03,0.229,
2003-04,2.454,
2003-05,3.209,
2003-06,3.353,
2003-07,3.418,
2003-08,3.622,
2003-09,2.616,
2003-10,2.655,
2003-11,2.599,
2003-12,2.474,
2004-01,2.254,
2004-02,2.125,
2004-03,2.654,
2004-04,2.493,
2004-05,1.996,
2004-06,2.193,
2004-07,2.073,
2004-08,2.007,
2004-09,1.972,
2004-10,1.975,
2004-11,1.929,
2004-12,1.955,
2005-01,2.038,
2005-02,2.081,
2005-03,2.127,
2005-04,1.425,
2005-05,2.409,
2005-06,2.339,
2005-07,2.252,
2005-08,2.337,
2005-09,2.499,
2005-10,2.422,
2005-11,2.549,
2005-12,2.354,
2006-01,2.108,
2006-02,1.995,
2006-03,1.843,
2006-04,1.877,
2006-05,1.745,
2006-06,1.692,
2006-07,1.695,
2006-08,1.743,
2006-09,1.756,
2006-10,1.791,
2006-11,1.719,
2006-12,1.845,
2007-01,2.004,
2007-02,1.846,
2007-03,1.903,
2007-04,1.832,
2007-05,1.997,
2007-06,2.059,
2007-07,1.990,
2007-08,1.893,
2007-09,1.798,
2007-10,1.782,
2007-11,2.195,
2007-12,2.319,
2008-01,2.335,
2008-02,2.272,
2008-03,2.245,
2008-04,2.283,
2008-05,2.304,
2008-06,2.202,
2008-07,2.296,
2008-08,2.510,
2008-09,2.683,
2008-10,3.888,
2008-11,3.753,
2008-12,3.724,
2009-01,4.065,
2009-02,4.041,
2009-03,3.920,
2009-04,3.901,
2009-05,3.633,
2009-06,3.746,
2009-07,3.565,
2009-08,3.427,
2009-09,3.385,
2009-10,3.217,
2009-11,3.043,
2009-12,3.248,
2010-01,3.296,
2010-02,3.384,
2010-03,0.373,
2010-04,3.194,
2010-05,3.525,
2010-06,3.318,
2010-07,3.143,
2010-08,3.206,
2010-09,2.957,
2010-10,2.886,
2010-11,3.054,
2010-12,2.934,
2011-01,2.793,
2011-02,2.733,
2011-03,2.978,
2011-04,2.369,
2011-05,3.376,
2011-06,3.557,
2011-07,3.240,
2011-08,3.374,
2011-09,3.554,
2011-10,3.437,
2011-11,3.594,
2011-12,3.764,
2012-01,3.673,
2012-02,3.578,
2012-03,3.604,
2012-04,3.682,
2012-05,4.113,
2012-06,4.103,
2012-07,4.805,
2012-08,6.967,
2012-09,4.438,
2012-10,4.356,
2012-11,4.319,
2012-12,4.369,
2013-01,4.323,
2013-02,4.460,
2013-03,4.336,
2013-04,4.065,
2013-05,3.043,
2013-06,3.699,
2013-07,3.766,
2013-08,5.045,
2013-09,4.582,
2013-10,3.522,
2013-11,3.538,
2013-12,3.412,
2014-01,2.746,
2014-02,4.105,
2014-03,1.057,
2014-04,1.220,
2014-05,1.295,
2014-06,1.479,
2014-07,1.391,
2014-08,1.535,
2014-09,1.586,
2014-10,1.634,
