"",BBK01.WU0187,BBK01.WU0187_FLAGS
1989-09,46,
1989-10,48,
1989-11,-,Nothing exists
1989-12,245,
1990-01,58,
1990-02,8,
1990-03,133,
1990-04,1,
1990-05,63,
1990-06,130,
1990-07,32,
1990-08,2,
1990-09,150,
1990-10,31,
1990-11,88,
1990-12,73,
1991-01,106,
1991-02,0,
1991-03,0,
1991-04,9,
1991-05,5,
1991-06,163,
1991-07,27,
1991-08,16,
1991-09,30,
1991-10,44,
1991-11,29,
1991-12,46,
1992-01,123,
1992-02,23,
1992-03,13,
1992-04,808,
1992-05,23,
1992-06,150,
1992-07,13,
1992-08,452,
1992-09,14,
1992-10,106,
1992-11,19,
1992-12,7,
1993-01,60,
1993-02,22,
1993-03,25,
1993-04,1,
1993-05,33,
1993-06,24,
1993-07,105,
1993-08,190,
1993-09,48,
1993-10,20,
1993-11,11,
1993-12,0,
1994-01,2501,
1994-02,4,
1994-03,1,
1994-04,235,
1994-05,478,
1994-06,25,
1994-07,100,
1994-08,1,
1994-09,2,
1994-10,29,
1994-11,22,
1994-12,60,
1995-01,6647,comment
1995-02,31,
1995-03,49,
1995-04,9,
1995-05,48,
1995-06,18,
1995-07,237,
1995-08,106,
1995-09,4,
1995-10,3,
1995-11,138,
1995-12,124,
1996-01,116,
1996-02,6,
1996-03,139,
1996-04,88,
1996-05,2,
1996-06,58,
1996-07,15,
1996-08,25,
1996-09,71,
1996-10,42,
1996-11,9,
1996-12,444,
1997-01,48,
1997-02,50,
1997-03,12,
1997-04,16,
1997-05,100,
1997-06,125,
1997-07,132,
1997-08,11,
1997-09,61,
1997-10,120,
1997-11,73,
1997-12,16,
1998-01,145,
1998-02,5,
1998-03,6,
1998-04,26,
1998-05,87,
1998-06,504,
1998-07,97,
1998-08,108,
1998-09,1395,
1998-10,85,
1998-11,171,
1998-12,26,
1999-01,72,
1999-02,408,
1999-03,108,
1999-04,202,
1999-05,336,
1999-06,50,
1999-07,152,
1999-08,147,
1999-09,167,
1999-10,830,
1999-11,195,
1999-12,69,
2000-01,49,
2000-02,176,
2000-03,37,
2000-04,50,
2000-05,28,
2000-06,94,
2000-07,115,
2000-08,28,
2000-09,319,
2000-10,118,
2000-11,1241,
2000-12,137,
2001-01,172,
2001-02,126,
2001-03,147,
2001-04,140,
2001-05,14,
2001-06,89,
2001-07,152,
2001-08,312,
2001-09,285,
2001-10,67,
2001-11,136,
2001-12,135,
2002-01,83,
2002-02,55,
2002-03,59,
2002-04,21,
2002-05,330,
2002-06,16,
2002-07,191,
2002-08,75,
2002-09,87,
2002-10,6,
2002-11,62,
2002-12,9,
2003-01,74,
2003-02,159,
2003-03,6,
2003-04,16,
2003-05,504,
2003-06,1,
2003-07,38,
2003-08,7,
2003-09,8,
2003-10,78,
2003-11,74,
2003-12,170,
2004-01,14,
2004-02,3,
2004-03,6,
2004-04,33,
2004-05,212,
2004-06,334,
2004-07,162,
2004-08,6,
2004-09,42,
2004-10,279,
2004-11,161,
2004-12,53,
2005-01,45,
2005-02,73,
2005-03,27,
2005-04,19,
2005-05,89,
2005-06,211,
2005-07,7,
2005-08,530,
2005-09,-,Nothing exists
2005-10,101,
2005-11,0,
2005-12,3,
2006-01,1,
2006-02,278,
2006-03,2,
2006-04,-,Nothing exists
2006-05,25,
2006-06,948,
2006-07,9,
2006-08,7,
2006-09,24,
2006-10,21,
2006-11,93,
2006-12,7,
2007-01,26,
2007-02,1,
2007-03,10,
2007-04,21,
2007-05,127,
2007-06,25,
2007-07,2,
2007-08,10,
2007-09,14,
2007-10,77,
2007-11,0,
2007-12,13,
2008-01,2,
2008-02,0,
2008-03,111,
2008-04,0,
2008-05,5,
2008-06,1,
2008-07,0,
2008-08,9,
2008-09,88,
2008-10,0,
2008-11,1,
2008-12,0,
2009-01,-,Nothing exists
2009-02,-,Nothing exists
2009-03,3,
2009-04,-,Nothing exists
2009-05,1,
2009-06,0,
2009-07,7,
2009-08,10,
2009-09,0,
2009-10,-,Nothing exists
2009-11,61,
2009-12,0,
2010-01,-,Nothing exists
2010-02,5,
2010-03,131,
2010-04,45,
2010-05,-,Nothing exists
2010-06,0,
2010-07,0,
2010-08,0,
2010-09,11,
2010-10,25,
2010-11,11,
2010-12,0,
2011-01,6,
2011-02,-,Nothing exists
2011-03,41,
2011-04,0,
2011-05,20,
2011-06,16,
2011-07,0,
2011-08,-,Nothing exists
2011-09,-,Nothing exists
2011-10,0,
2011-11,0,
2011-12,-,Nothing exists
2012-01,-,Nothing exists
2012-02,2,
2012-03,0,
2012-04,0,
2012-05,14,
2012-06,38,
2012-07,1,
2012-08,4,
2012-09,0,
2012-10,1126,
2012-11,0,
2012-12,-,Nothing exists
2013-01,54,
2013-02,6,
2013-03,-,Nothing exists
2013-04,9,
2013-05,7,
2013-06,-,Nothing exists
2013-07,0,
2013-08,10,
2013-09,1,
2013-10,0,
2013-11,0,
2013-12,0,
2014-01,-,Nothing exists
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,0,
2014-05,3,
2014-06,1,
2014-07,1,
2014-08,0,
2014-09,0,
2014-10,2,
2014-11,26,
2014-12,51,
