"",BBK01.QUX144,BBK01.QUX144_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to non-residents / Italy / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:15:18,
2001-12,6.848,
2002-01,7.209,
2002-02,7.267,
2002-03,7.206,
2002-04,5.503,
2002-05,5.634,
2002-06,5.651,
2002-07,5.782,
2002-08,5.784,
2002-09,5.841,
2002-10,6.061,
2002-11,6.256,
2002-12,6.559,
2003-01,6.083,
2003-02,6.130,
2003-03,6.123,
2003-04,6.122,
2003-05,6.100,
2003-06,6.220,
2003-07,6.362,
2003-08,6.316,
2003-09,6.276,
2003-10,6.474,
2003-11,6.529,
2003-12,6.598,
2004-01,6.670,
2004-02,6.779,
2004-03,6.913,
2004-04,6.980,
2004-05,7.110,
2004-06,7.240,
2004-07,7.382,
2004-08,7.397,
2004-09,7.483,
2004-10,7.587,
2004-11,7.923,
2004-12,8.779,
2005-01,9.157,
2005-02,9.036,
2005-03,8.783,
2005-04,8.794,
2005-05,8.178,
2005-06,8.278,
2005-07,8.263,
2005-08,10.620,
2005-09,10.468,
2005-10,10.583,
2005-11,10.589,
2005-12,10.867,
2006-01,11.026,
2006-02,11.296,
2006-03,11.339,
2006-04,11.424,
2006-05,13.954,
2006-06,13.803,
2006-07,13.936,
2006-08,13.862,
2006-09,14.024,
2006-10,14.369,
2006-11,17.568,
2006-12,16.889,
2007-01,13.467,
2007-02,13.504,
2007-03,13.093,
2007-04,13.132,
2007-05,12.756,
2007-06,13.497,
2007-07,12.920,
2007-08,12.580,
2007-09,12.534,
2007-10,12.647,
2007-11,12.779,
2007-12,18.431,
2008-01,17.866,
2008-02,18.551,
2008-03,18.731,
2008-04,18.561,
2008-05,18.703,
2008-06,19.331,
2008-07,19.347,
2008-08,19.365,
2008-09,19.742,
2008-10,20.005,
2008-11,20.050,
2008-12,21.283,
2009-01,21.351,
2009-02,21.451,
2009-03,22.488,
2009-04,23.149,
2009-05,22.286,
2009-06,23.027,
2009-07,22.542,
2009-08,22.076,
2009-09,22.071,
2009-10,22.050,
2009-11,23.615,
2009-12,18.117,
2010-01,17.707,
2010-02,17.740,
2010-03,17.776,
2010-04,17.859,
2010-05,18.079,
2010-06,18.149,
2010-07,21.578,
2010-08,21.490,
2010-09,21.659,
2010-10,21.661,
2010-11,20.850,
2010-12,20.626,
2011-01,20.737,
2011-02,20.765,
2011-03,20.715,
2011-04,20.933,
2011-05,22.147,
2011-06,22.063,
2011-07,22.322,
2011-08,22.009,
2011-09,22.124,
2011-10,22.195,
2011-11,22.215,
2011-12,22.434,
2012-01,22.379,
2012-02,22.209,
2012-03,22.560,
2012-04,22.357,
2012-05,22.172,
2012-06,22.165,
2012-07,21.729,
2012-08,21.636,
2012-09,21.728,
2012-10,21.339,
2012-11,21.170,
2012-12,21.517,
2013-01,21.202,
2013-02,21.095,
2013-03,20.945,
2013-04,20.712,
2013-05,18.259,
2013-06,18.128,
2013-07,18.164,
2013-08,18.128,
2013-09,18.260,
2013-10,18.375,
2013-11,18.290,
2013-12,18.272,
2014-01,17.976,
2014-02,18.106,
2014-03,18.166,
2014-04,18.241,
2014-05,18.379,
2014-06,18.415,
2014-07,18.381,
2014-08,18.231,
2014-09,18.092,
2014-10,18.082,
2014-11,18.345,
