"",BBK01.QUK879,BBK01.QUK879_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Morocco / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:50,
2002-03,0.202,
2002-04,0.275,
2002-05,0.272,
2002-06,0.271,
2002-07,0.271,
2002-08,0.267,
2002-09,0.237,
2002-10,0.228,
2002-11,0.226,
2002-12,0.216,
2003-01,0.212,
2003-02,0.211,
2003-03,0.211,
2003-04,0.208,
2003-05,0.206,
2003-06,0.201,
2003-07,0.201,
2003-08,0.199,
2003-09,0.194,
2003-10,0.192,
2003-11,0.179,
2003-12,0.176,
2004-01,0.181,
2004-02,0.171,
2004-03,0.156,
2004-04,0.154,
2004-05,0.157,
2004-06,0.157,
2004-07,0.156,
2004-08,0.152,
2004-09,0.157,
2004-10,0.156,
2004-11,0.154,
2004-12,0.154,
2005-01,0.152,
2005-02,0.152,
2005-03,0.156,
2005-04,0.155,
2005-05,0.155,
2005-06,0.152,
2005-07,0.153,
2005-08,0.152,
2005-09,0.154,
2005-10,0.155,
2005-11,0.154,
2005-12,0.122,
2006-01,0.122,
2006-02,0.122,
2006-03,0.121,
2006-04,0.130,
2006-05,0.131,
2006-06,0.105,
2006-07,0.107,
2006-08,0.114,
2006-09,0.113,
2006-10,0.113,
2006-11,0.119,
2006-12,0.135,
2007-01,0.137,
2007-02,0.137,
2007-03,0.146,
2007-04,0.149,
2007-05,0.152,
2007-06,0.338,
2007-07,0.344,
2007-08,0.350,
2007-09,0.351,
2007-10,0.355,
2007-11,0.359,
2007-12,0.351,
2008-01,0.351,
2008-02,0.351,
2008-03,0.353,
2008-04,0.359,
2008-05,0.373,
2008-06,0.380,
2008-07,0.378,
2008-08,0.379,
2008-09,0.377,
2008-10,0.233,
2008-11,0.241,
2008-12,0.259,
2009-01,0.260,
2009-02,0.258,
2009-03,0.261,
2009-04,0.266,
2009-05,0.269,
2009-06,0.268,
2009-07,0.268,
2009-08,0.109,
2009-09,0.115,
2009-10,0.119,
2009-11,0.118,
2009-12,0.120,
2010-01,0.120,
2010-02,0.120,
2010-03,0.127,
2010-04,0.123,
2010-05,0.128,
2010-06,0.140,
2010-07,0.133,
2010-08,0.135,
2010-09,0.137,
2010-10,0.137,
2010-11,0.139,
2010-12,0.126,
2011-01,0.131,
2011-02,0.134,
2011-03,0.133,
2011-04,0.130,
2011-05,0.130,
2011-06,0.135,
2011-07,0.127,
2011-08,0.125,
2011-09,0.128,
2011-10,0.128,
2011-11,0.125,
2011-12,0.110,
2012-01,0.107,
2012-02,0.106,
2012-03,0.116,
2012-04,0.121,
2012-05,0.117,
2012-06,0.102,
2012-07,0.101,
2012-08,0.110,
2012-09,0.111,
2012-10,0.106,
2012-11,0.099,
2012-12,0.089,
2013-01,0.092,
2013-02,0.088,
2013-03,0.089,
2013-04,0.090,
2013-05,0.091,
2013-06,0.095,
2013-07,0.091,
2013-08,0.091,
2013-09,0.096,
2013-10,0.095,
2013-11,0.088,
2013-12,0.128,
2014-01,0.115,
2014-02,0.110,
2014-03,0.110,
2014-04,0.111,
2014-05,0.109,
2014-06,0.101,
2014-07,0.112,
2014-08,0.118,
2014-09,0.129,
2014-10,0.114,
