"",BBFN1.M.DE.N.1.A.R2.S1P.F0.L.B000.Z01.BGA.X001.D,BBFN1.M.DE.N.1.A.R2.S1P.F0.L.B000.Z01.BGA.X001.D_FLAGS
"",,
unit,DM/ Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-11 07:16:14,
2012-12,6.747,
2013-01,6.854,
2013-02,7.006,
2013-03,7.027,
2013-04,7.077,
2013-05,7.091,
2013-06,7.070,
2013-07,7.109,
2013-08,7.383,
2013-09,7.443,
2013-10,7.638,
2013-11,7.763,
2013-12,7.845,
2014-01,8.030,
2014-02,8.133,
2014-03,8.097,
2014-04,8.172,
2014-05,8.179,
2014-06,8.234,
2014-07,8.217,
2014-08,8.360,
2014-09,8.295,
2014-10,8.384,
2014-11,8.443,
2014-12,8.438,
