"",BBK01.QUV431,BBK01.QUV431_FLAGS
"","Banks in Germany: Claims on non-residents, total / Isle of Man / All currencies",
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:28,
2003-01,0.343,
2003-02,0.496,
2003-03,0.847,
2003-04,0.851,
2003-05,0.810,
2003-06,0.856,
2003-07,0.936,
2003-08,1.282,
2003-09,1.019,
2003-10,1.028,
2003-11,0.989,
2003-12,0.965,
2004-01,0.984,
2004-02,1.030,
2004-03,1.031,
2004-04,1.067,
2004-05,1.121,
2004-06,1.126,
2004-07,0.953,
2004-08,0.978,
2004-09,0.982,
2004-10,1.093,
2004-11,0.885,
2004-12,0.930,
2005-01,1.056,
2005-02,1.093,
2005-03,1.248,
2005-04,1.330,
2005-05,1.511,
2005-06,1.650,
2005-07,1.648,
2005-08,1.620,
2005-09,1.661,
2005-10,1.671,
2005-11,1.632,
2005-12,1.610,
2006-01,1.573,
2006-02,1.634,
2006-03,1.598,
2006-04,1.548,
2006-05,1.505,
2006-06,1.572,
2006-07,1.608,
2006-08,1.642,
2006-09,1.764,
2006-10,1.844,
2006-11,1.856,
2006-12,1.873,
2007-01,2.000,
2007-02,2.098,
2007-03,2.054,
2007-04,1.994,
2007-05,1.939,
2007-06,2.068,
2007-07,2.155,
2007-08,2.292,
2007-09,2.119,
2007-10,2.037,
2007-11,2.183,
2007-12,2.237,
2008-01,2.334,
2008-02,2.361,
2008-03,2.423,
2008-04,2.515,
2008-05,2.893,
2008-06,2.927,
2008-07,3.013,
2008-08,3.112,
2008-09,3.158,
2008-10,3.531,
2008-11,3.476,
2008-12,3.240,
2009-01,3.430,
2009-02,3.491,
2009-03,3.311,
2009-04,3.287,
2009-05,3.156,
2009-06,3.265,
2009-07,3.250,
2009-08,3.246,
2009-09,3.155,
2009-10,3.225,
2009-11,3.186,
2009-12,3.253,
2010-01,3.321,
2010-02,3.444,
2010-03,3.408,
2010-04,3.403,
2010-05,3.648,
2010-06,3.694,
2010-07,3.507,
2010-08,3.549,
2010-09,3.381,
2010-10,3.356,
2010-11,3.562,
2010-12,3.435,
2011-01,3.359,
2011-02,3.431,
2011-03,3.369,
2011-04,3.253,
2011-05,3.328,
2011-06,3.283,
2011-07,3.560,
2011-08,3.472,
2011-09,3.625,
2011-10,3.505,
2011-11,3.630,
2011-12,3.738,
2012-01,3.684,
2012-02,3.621,
2012-03,3.639,
2012-04,3.690,
2012-05,3.848,
2012-06,3.685,
2012-07,3.737,
2012-08,3.638,
2012-09,3.573,
2012-10,3.541,
2012-11,3.514,
2012-12,3.429,
2013-01,3.289,
2013-02,3.299,
2013-03,3.326,
2013-04,3.330,
2013-05,3.318,
2013-06,3.322,
2013-07,3.219,
2013-08,3.214,
2013-09,3.156,
2013-10,3.072,
2013-11,3.069,
2013-12,2.930,
2014-01,2.987,
2014-02,2.865,
2014-03,2.856,
2014-04,2.808,
2014-05,2.848,
2014-06,2.760,
2014-07,2.763,
2014-08,2.756,
2014-09,2.863,
2014-10,2.888,
2014-11,2.869,
2014-12,2.728,
