"",BBK01.OUM252,BBK01.OUM252_FLAGS
"",Bearer debt securities outstanding / with a maturity of up to and including 2 years / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:07:59,
1986-05,0.427,
1986-06,0.388,
1986-07,0.377,
1986-08,0.364,
1986-09,0.364,
1986-10,0.433,
1986-11,0.470,
1986-12,0.470,
1987-01,0.423,
1987-02,0.421,
1987-03,0.256,
1987-04,0.252,
1987-05,0.231,
1987-06,0.231,
1987-07,0.234,
1987-08,0.269,
1987-09,0.244,
1987-10,0.203,
1987-11,0.205,
1987-12,0.208,
1988-01,0.170,
1988-02,0.172,
1988-03,0.136,
1988-04,0.098,
1988-05,0.106,
1988-06,0.099,
1988-07,0.101,
1988-08,0.103,
1988-09,0.114,
1988-10,0.108,
1988-11,0.138,
1988-12,0.087,
1989-01,0.094,
1989-02,0.061,
1989-03,0.097,
1989-04,0.121,
1989-05,0.117,
1989-06,0.147,
1989-07,0.153,
1989-08,0.157,
1989-09,0.154,
1989-10,0.134,
1989-11,0.175,
1989-12,0.113,
1990-01,0.230,
1990-02,0.256,
1990-03,0.221,
1990-04,0.265,
1990-05,0.181,
1990-06,0.188,
1990-07,0.210,
1990-08,0.223,
1990-09,0.237,
1990-10,0.294,
1990-11,0.297,
1990-12,0.282,
1991-01,0.327,
1991-02,0.342,
1991-03,0.389,
1991-04,0.333,
1991-05,0.356,
1991-06,0.369,
1991-07,0.446,
1991-08,0.456,
1991-09,0.460,
1991-10,0.504,
1991-11,0.534,
1991-12,0.593,
1992-01,0.656,
1992-02,0.619,
1992-03,0.536,
1992-04,0.427,
1992-05,0.416,
1992-06,0.426,
1992-07,0.439,
1992-08,0.451,
1992-09,0.543,
1992-10,0.612,
1992-11,0.819,
1992-12,0.855,
1993-01,0.855,
1993-02,0.963,
1993-03,0.884,
1993-04,0.890,
1993-05,0.967,
1993-06,1.257,
1993-07,1.171,
1993-08,1.209,
1993-09,1.184,
1993-10,1.393,
1993-11,1.301,
1993-12,1.567,
1994-01,1.786,
1994-02,1.841,
1994-03,1.857,
1994-04,1.837,
1994-05,1.712,
1994-06,1.801,
1994-07,1.803,
1994-08,1.813,
1994-09,1.745,
1994-10,1.835,
1994-11,1.752,
1994-12,1.045,
1995-01,1.005,
1995-02,1.070,
1995-03,1.088,
1995-04,1.189,
1995-05,1.235,
1995-06,1.516,
1995-07,0.641,
1995-08,0.644,
1995-09,0.631,
1995-10,0.742,
1995-11,0.794,
1995-12,0.895,
1996-01,1.279,
1996-02,1.394,
1996-03,1.496,
1996-04,0.955,
1996-05,0.865,
1996-06,0.927,
1996-07,0.828,
1996-08,0.896,
1996-09,0.784,
1996-10,0.674,
1996-11,0.556,
1996-12,0.628,
1997-01,0.788,
1997-02,0.833,
1997-03,0.716,
1997-04,0.837,
1997-05,0.734,
1997-06,0.691,
1997-07,0.727,
1997-08,0.742,
1997-09,0.837,
1997-10,0.839,
1997-11,0.761,
1997-12,0.750,
1998-01,0.642,
1998-02,0.563,
1998-03,0.510,
1998-04,0.532,
1998-05,0.527,
1998-06,0.572,
1998-07,0.607,
1998-08,0.651,
1998-09,0.716,
1998-10,0.635,
1998-11,0.764,
1998-12,0.807,
1999-01,6.639,
1999-02,8.085,
1999-03,11.076,
1999-04,14.555,
1999-05,17.430,
1999-06,18.931,
1999-07,20.411,
1999-08,19.710,
1999-09,19.825,
1999-10,22.098,
1999-11,23.819,
1999-12,24.892,
2000-01,26.715,
2000-02,28.000,
2000-03,30.245,
2000-04,30.880,
2000-05,30.240,
2000-06,30.228,
2000-07,29.848,
2000-08,30.105,
2000-09,27.240,
2000-10,26.474,
2000-11,25.942,
2000-12,25.152,
2001-01,26.714,
2001-02,28.034,
2001-03,26.127,
2001-04,26.561,
2001-05,29.004,
2001-06,31.314,
2001-07,34.434,
2001-08,35.914,
2001-09,37.238,
2001-10,39.087,
2001-11,40.331,
2001-12,42.335,
2002-01,38.889,
2002-02,42.393,
2002-03,43.083,
2002-04,44.775,
2002-05,45.167,
2002-06,45.416,
2002-07,44.876,
2002-08,43.142,
2002-09,43.508,
2002-10,43.799,
2002-11,42.311,
2002-12,42.667,
2003-01,42.039,
2003-02,41.946,
2003-03,40.265,
2003-04,39.301,
2003-05,36.389,
2003-06,33.592,
2003-07,33.301,
2003-08,30.917,
2003-09,32.891,
2003-10,35.069,
2003-11,34.611,
2003-12,34.362,
2004-01,33.608,
2004-02,35.654,
2004-03,36.524,
2004-04,37.688,
2004-05,39.091,
2004-06,37.430,
2004-07,37.292,
2004-08,37.191,
2004-09,37.695,
2004-10,38.513,
2004-11,37.486,
2004-12,37.481,
2005-01,35.841,
2005-02,35.249,
2005-03,35.765,
2005-04,35.935,
2005-05,34.444,
2005-06,32.201,
2005-07,31.334,
2005-08,30.357,
2005-09,29.455,
2005-10,28.614,
2005-11,28.934,
2005-12,29.442,
2006-01,30.116,
2006-02,31.329,
2006-03,32.351,
2006-04,30.935,
2006-05,33.002,
2006-06,34.171,
2006-07,32.706,
2006-08,31.952,
2006-09,31.958,
2006-10,31.977,
2006-11,31.799,
2006-12,30.719,
2007-01,30.504,
2007-02,31.970,
2007-03,31.306,
2007-04,30.452,
2007-05,30.324,
2007-06,28.172,
2007-07,27.015,
2007-08,26.185,
2007-09,23.987,
2007-10,22.659,
2007-11,22.366,
2007-12,21.776,
2008-01,20.061,
2008-02,18.915,
2008-03,18.728,
2008-04,21.939,
2008-05,21.847,
2008-06,24.106,
2008-07,25.285,
2008-08,25.784,
2008-09,25.753,
2008-10,25.365,
2008-11,26.336,
2008-12,23.881,
2009-01,23.629,
2009-02,21.969,
2009-03,50.207,
2009-04,49.762,
2009-05,47.915,
2009-06,46.200,
2009-07,45.459,
2009-08,44.943,
2009-09,43.921,
2009-10,44.065,
2009-11,44.227,
2009-12,17.725,
2010-01,17.787,
2010-02,17.155,
2010-03,16.590,
2010-04,12.509,
2010-05,10.948,
2010-06,7.669,
2010-07,7.479,
2010-08,6.788,
2010-09,6.447,
2010-10,6.587,
2010-11,6.750,
2010-12,6.384,
2011-01,6.207,
2011-02,6.438,
2011-03,6.110,
2011-04,6.705,
2011-05,6.782,
2011-06,6.889,
2011-07,6.579,
2011-08,6.114,
2011-09,5.899,
2011-10,5.536,
2011-11,5.864,
2011-12,6.874,
2012-01,6.988,
2012-02,6.975,
2012-03,6.719,
2012-04,6.734,
2012-05,6.451,
2012-06,6.099,
2012-07,6.114,
2012-08,5.541,
2012-09,5.331,
2012-10,5.479,
2012-11,5.779,
2012-12,5.977,
2013-01,6.084,
2013-02,6.137,
2013-03,5.951,
2013-04,5.465,
2013-05,5.248,
2013-06,5.147,
2013-07,5.437,
2013-08,5.302,
2013-09,5.296,
2013-10,5.257,
2013-11,4.857,
2013-12,4.568,
2014-01,4.012,
2014-02,3.983,
2014-03,3.853,
2014-04,3.856,
2014-05,3.467,
2014-06,3.472,
2014-07,3.197,
2014-08,2.883,
2014-09,2.913,
2014-10,2.931,
2014-11,2.934,
2014-12,2.388,Provisional value
