"",BBK01.QUK867,BBK01.QUK867_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Turkey / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:42,
2002-03,5.816,
2002-04,5.637,
2002-05,5.537,
2002-06,5.291,
2002-07,5.394,
2002-08,5.242,
2002-09,5.283,
2002-10,5.295,
2002-11,5.538,
2002-12,5.213,
2003-01,5.105,
2003-02,5.090,
2003-03,5.020,
2003-04,4.939,
2003-05,4.875,
2003-06,4.887,
2003-07,4.945,
2003-08,5.002,
2003-09,4.896,
2003-10,4.905,
2003-11,4.799,
2003-12,4.667,
2004-01,4.812,
2004-02,4.816,
2004-03,4.848,
2004-04,4.903,
2004-05,4.847,
2004-06,4.829,
2004-07,4.934,
2004-08,4.865,
2004-09,4.729,
2004-10,4.680,
2004-11,4.542,
2004-12,4.414,
2005-01,4.521,
2005-02,4.585,
2005-03,4.442,
2005-04,4.457,
2005-05,4.621,
2005-06,4.731,
2005-07,4.870,
2005-08,4.904,
2005-09,5.076,
2005-10,5.119,
2005-11,5.264,
2005-12,4.642,
2006-01,4.809,
2006-02,5.101,
2006-03,5.104,
2006-04,4.959,
2006-05,4.978,
2006-06,5.177,
2006-07,5.308,
2006-08,5.327,
2006-09,5.380,
2006-10,5.429,
2006-11,5.368,
2006-12,5.465,
2007-01,5.440,
2007-02,5.342,
2007-03,5.530,
2007-04,5.522,
2007-05,5.828,
2007-06,5.946,
2007-07,5.926,
2007-08,6.157,
2007-09,6.321,
2007-10,6.441,
2007-11,6.325,
2007-12,6.325,
2008-01,6.317,
2008-02,6.193,
2008-03,6.102,
2008-04,6.232,
2008-05,6.853,
2008-06,6.973,
2008-07,7.049,
2008-08,7.995,
2008-09,7.131,
2008-10,7.317,
2008-11,7.479,
2008-12,7.307,
2009-01,7.768,
2009-02,7.935,
2009-03,7.691,
2009-04,7.896,
2009-05,7.597,
2009-06,7.572,
2009-07,7.661,
2009-08,7.409,
2009-09,7.258,
2009-10,7.103,
2009-11,6.905,
2009-12,7.088,
2010-01,7.092,
2010-02,7.024,
2010-03,7.043,
2010-04,6.946,
2010-05,7.226,
2010-06,7.239,
2010-07,7.077,
2010-08,7.195,
2010-09,7.102,
2010-10,7.070,
2010-11,7.436,
2010-12,7.354,
2011-01,7.372,
2011-02,7.369,
2011-03,7.747,
2011-04,7.746,
2011-05,8.348,
2011-06,7.934,
2011-07,7.828,
2011-08,7.217,
2011-09,7.763,
2011-10,7.768,
2011-11,8.253,
2011-12,8.115,
2012-01,7.976,
2012-02,8.160,
2012-03,7.943,
2012-04,8.654,
2012-05,8.716,
2012-06,8.229,
2012-07,8.477,
2012-08,8.434,
2012-09,8.161,
2012-10,7.599,
2012-11,7.589,
2012-12,7.527,
2013-01,7.868,
2013-02,7.635,
2013-03,7.939,
2013-04,8.030,
2013-05,7.736,
2013-06,7.722,
2013-07,7.574,
2013-08,7.553,
2013-09,7.251,
2013-10,7.432,
2013-11,7.360,
2013-12,7.333,
2014-01,7.427,
2014-02,7.581,
2014-03,7.536,
2014-04,7.622,
2014-05,7.762,
2014-06,7.702,
2014-07,7.847,
2014-08,7.965,
2014-09,7.868,
2014-10,8.120,
