"",BBK01.OUL323,BBK01.OUL323_FLAGS
"",Time deposits of foreign non-banks / for more than two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:38,
1999-01,0.827,
1999-02,0.826,
1999-03,0.824,
1999-04,0.821,
1999-05,0.820,
1999-06,0.821,
1999-07,0.820,
1999-08,0.821,
1999-09,0.820,
1999-10,0.824,
1999-11,0.826,
1999-12,0.825,
2000-01,0.831,
2000-02,0.838,
2000-03,0.839,
2000-04,0.845,
2000-05,0.842,
2000-06,0.855,
2000-07,0.854,
2000-08,0.846,
2000-09,0.851,
2000-10,0.851,
2000-11,0.850,
2000-12,0.843,
2001-01,0.849,
2001-02,0.852,
2001-03,0.849,
2001-04,0.848,
2001-05,0.847,
2001-06,0.852,
2001-07,0.852,
2001-08,0.759,
2001-09,0.754,
2001-10,0.756,
2001-11,0.755,
2001-12,0.759,
2002-01,0.759,
2002-02,0.760,
2002-03,0.750,
2002-04,0.758,
2002-05,0.761,
2002-06,0.765,
2002-07,0.769,
2002-08,0.764,
2002-09,0.766,
2002-10,0.768,
2002-11,0.667,
2002-12,0.666,
2003-01,0.671,
2003-02,0.664,
2003-03,0.666,
2003-04,0.665,
2003-05,0.413,
2003-06,0.411,
2003-07,0.663,
2003-08,0.658,
2003-09,0.661,
2003-10,0.658,
2003-11,0.960,
2003-12,0.957,
2004-01,0.906,
2004-02,0.905,
2004-03,0.914,
2004-04,1.006,
2004-05,1.010,
2004-06,1.007,
2004-07,1.008,
2004-08,1.007,
2004-09,1.007,
2004-10,1.007,
2004-11,1.007,
2004-12,1.008,
2005-01,1.014,
2005-02,1.006,
2005-03,1.008,
2005-04,1.007,
2005-05,1.008,
2005-06,0.998,
2005-07,0.951,
2005-08,0.947,
2005-09,0.946,
2005-10,0.943,
2005-11,0.933,
2005-12,0.933,
2006-01,0.935,
2006-02,0.933,
2006-03,0.780,
2006-04,0.778,
2006-05,0.775,
2006-06,0.777,
2006-07,0.530,
2006-08,0.530,
2006-09,0.529,
2006-10,0.529,
2006-11,0.531,
2006-12,0.527,
2007-01,0.531,
2007-02,0.530,
2007-03,0.532,
2007-04,0.532,
2007-05,0.528,
2007-06,0.521,
2007-07,0.526,
2007-08,0.524,
2007-09,0.522,
2007-10,0.521,
2007-11,0.120,
2007-12,0.123,
2008-01,0.119,
2008-02,0.123,
2008-03,0.119,
2008-04,0.116,
2008-05,0.115,
2008-06,0.112,
2008-07,0.116,
2008-08,0.116,
2008-09,0.115,
2008-10,0.114,
2008-11,0.118,
2008-12,0.110,
2009-01,0.110,
2009-02,0.111,
2009-03,0.109,
2009-04,0.112,
2009-05,0.102,
2009-06,0.113,
2009-07,0.109,
2009-08,0.108,
2009-09,0.115,
2009-10,0.119,
2009-11,0.118,
2009-12,0.196,
2010-01,0.195,
2010-02,0.193,
2010-03,0.215,
2010-04,0.196,
2010-05,0.204,
2010-06,0.205,
2010-07,0.208,
2010-08,0.135,
2010-09,0.132,
2010-10,0.131,
2010-11,0.131,
2010-12,0.130,
2011-01,0.130,
2011-02,0.130,
2011-03,0.131,
2011-04,0.136,
2011-05,0.138,
2011-06,0.136,
2011-07,0.135,
2011-08,0.137,
2011-09,0.137,
2011-10,0.139,
2011-11,0.137,
2011-12,0.136,
2012-01,0.134,
2012-02,0.132,
2012-03,0.130,
2012-04,0.129,
2012-05,0.133,
2012-06,0.118,
2012-07,0.116,
2012-08,0.121,
2012-09,0.118,
2012-10,0.117,
2012-11,0.113,
2012-12,0.112,
2013-01,0.105,
2013-02,0.108,
2013-03,0.106,
2013-04,0.105,
2013-05,0.102,
2013-06,0.100,
2013-07,0.099,
2013-08,0.096,
2013-09,0.095,
2013-10,0.096,
2013-11,0.094,
2013-12,0.102,
2014-01,0.099,
2014-02,0.098,
2014-03,0.101,
2014-04,0.103,
2014-05,0.099,
2014-06,0.092,
2014-07,0.091,
2014-08,0.091,
2014-09,0.091,
2014-10,0.090,
2014-11,0.090,
2014-12,0.089,Provisional value
