"",BBK01.OU7718,BBK01.OU7718_FLAGS
"",Bills issued by domestic non-banks (non-MFIs) / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:53:28,
1985-12,3.635,
1986-01,3.784,
1986-02,3.601,
1986-03,3.955,
1986-04,4.004,
1986-05,3.976,
1986-06,3.801,
1986-07,3.879,
1986-08,3.961,
1986-09,3.783,
1986-10,4.061,
1986-11,4.219,
1986-12,3.877,
1987-01,4.020,
1987-02,3.782,
1987-03,3.750,
1987-04,3.635,
1987-05,3.726,
1987-06,3.526,
1987-07,3.560,
1987-08,3.737,
1987-09,3.742,
1987-10,3.728,
1987-11,3.592,
1987-12,3.421,
1988-01,3.593,
1988-02,3.340,
1988-03,3.480,
1988-04,3.564,
1988-05,3.572,
1988-06,3.454,
1988-07,3.387,
1988-08,3.376,
1988-09,3.243,
1988-10,3.322,
1988-11,3.549,
1988-12,3.588,
1989-01,3.706,
1989-02,3.593,
1989-03,3.762,
1989-04,3.873,
1989-05,3.858,
1989-06,3.800,
1989-07,3.757,
1989-08,3.845,
1989-09,3.816,
1989-10,3.820,
1989-11,3.837,
1989-12,3.775,
1990-01,3.798,
1990-02,3.761,
1990-03,3.845,
1990-04,3.552,
1990-05,3.514,
1990-06,3.415,
1990-07,3.479,
1990-08,3.444,
1990-09,3.384,
1990-10,3.424,
1990-11,3.463,
1990-12,3.367,
1991-01,3.396,
1991-02,3.347,
1991-03,3.489,
1991-04,3.452,
1991-05,3.597,
1991-06,3.599,
1991-07,3.697,
1991-08,3.565,
1991-09,3.381,
1991-10,3.430,
1991-11,3.419,
1991-12,3.071,
1992-01,2.997,
1992-02,3.153,
1992-03,3.252,
1992-04,3.183,
1992-05,3.061,
1992-06,2.999,
1992-07,3.012,
1992-08,3.025,
1992-09,2.798,
1992-10,2.577,
1992-11,2.577,
1992-12,2.955,
1993-01,2.918,
1993-02,2.856,
1993-03,3.098,
1993-04,3.153,
1993-05,3.103,
1993-06,2.995,
1993-07,2.973,
1993-08,2.720,
1993-09,2.720,
1993-10,2.867,
1993-11,2.899,
1993-12,2.627,
1994-01,2.535,
1994-02,2.296,
1994-03,2.806,
1994-04,2.796,
1994-05,2.726,
1994-06,2.655,
1994-07,2.890,
1994-08,2.967,
1994-09,2.979,
1994-10,3.107,
1994-11,3.100,
1994-12,3.025,
1995-01,3.145,
1995-02,3.100,
1995-03,3.021,
1995-04,2.993,
1995-05,2.999,
1995-06,2.775,
1995-07,2.941,
1995-08,3.001,
1995-09,3.084,
1995-10,2.976,
1995-11,2.943,
1995-12,2.707,
1996-01,2.754,
1996-02,2.733,
1996-03,2.683,
1996-04,2.726,
1996-05,2.626,
1996-06,2.543,
1996-07,2.596,
1996-08,2.663,
1996-09,2.750,
1996-10,2.771,
1996-11,2.800,
1996-12,2.531,
1997-01,2.654,
1997-02,2.720,
1997-03,2.704,
1997-04,2.834,
1997-05,2.761,
1997-06,2.771,
1997-07,2.794,
1997-08,2.867,
1997-09,2.648,
1997-10,2.617,
1997-11,2.658,
1997-12,2.496,
1998-01,2.601,
1998-02,2.612,
1998-03,2.663,
1998-04,2.675,
1998-05,2.600,
1998-06,2.451,
1998-07,2.533,
1998-08,2.520,
1998-09,2.378,
1998-10,2.347,
1998-11,2.068,
1998-12,1.518,
1999-01,0.375,
1999-02,0.498,
1999-03,0.541,
1999-04,0.549,
1999-05,0.565,
1999-06,0.607,
1999-07,0.588,
1999-08,0.536,
1999-09,0.572,
1999-10,0.612,
1999-11,0.658,
1999-12,0.651,
2000-01,0.618,
2000-02,0.615,
2000-03,0.615,
2000-04,0.544,
2000-05,0.485,
2000-06,0.475,
2000-07,0.415,
2000-08,0.380,
2000-09,0.359,
2000-10,0.357,
2000-11,0.415,
2000-12,0.369,
2001-01,0.331,
2001-02,0.298,
2001-03,0.286,
2001-04,0.248,
2001-05,0.232,
2001-06,0.207,
2001-07,0.226,
2001-08,0.224,
2001-09,0.269,
2001-10,0.273,
2001-11,0.259,
2001-12,0.171,
2002-01,0.152,
2002-02,0.189,
2002-03,0.185,
2002-04,0.185,
2002-05,0.118,
2002-06,0.099,
2002-07,0.078,
2002-08,0.073,
2002-09,0.071,
2002-10,0.066,
2002-11,0.081,
2002-12,0.093,
2003-01,0.082,
2003-02,0.069,
2003-03,0.061,
2003-04,0.066,
2003-05,0.057,
2003-06,0.065,
2003-07,0.067,
2003-08,0.062,
2003-09,0.054,
2003-10,0.050,
2003-11,0.051,
2003-12,0.046,
2004-01,0.053,
2004-02,0.052,
2004-03,0.050,
2004-04,0.048,
2004-05,0.048,
2004-06,0.043,
2004-07,0.048,
2004-08,0.052,
2004-09,0.043,
2004-10,0.050,
2004-11,0.040,
2004-12,0.039,
2005-01,0.034,
2005-02,0.042,
2005-03,0.037,
2005-04,0.035,
2005-05,0.033,
2005-06,0.030,
2005-07,0.031,
2005-08,0.042,
2005-09,0.050,
2005-10,0.035,
2005-11,0.042,
2005-12,0.263,
2006-01,0.266,
2006-02,0.232,
2006-03,0.207,
2006-04,0.221,
2006-05,0.238,
2006-06,0.232,
2006-07,0.229,
2006-08,0.190,
2006-09,0.222,
2006-10,0.207,
2006-11,0.176,
2006-12,0.168,
2007-01,0.159,
2007-02,0.129,
2007-03,0.122,
2007-04,0.130,
2007-05,0.135,
2007-06,0.140,
2007-07,0.133,
2007-08,0.140,
2007-09,0.111,
2007-10,0.118,
2007-11,0.114,
2007-12,0.141,
2008-01,0.134,
2008-02,0.096,
2008-03,0.101,
2008-04,0.082,
2008-05,0.081,
2008-06,0.074,
2008-07,0.070,
2008-08,0.068,
2008-09,0.053,
2008-10,0.055,
2008-11,0.053,
2008-12,0.130,
2009-01,0.067,
2009-02,0.057,
2009-03,0.053,
2009-04,0.092,
2009-05,0.076,
2009-06,0.062,
2009-07,0.055,
2009-08,0.050,
2009-09,0.042,
2009-10,0.046,
2009-11,0.044,
