"",BBK01.OUH335,BBK01.OUH335_FLAGS
"",Deposits and borrowing from foreign general government / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:28:00,
1999-01,0.031,
1999-02,0.027,
1999-03,0.038,
1999-04,0.035,
1999-05,0.044,
1999-06,0.032,
1999-07,0.036,
1999-08,0.034,
1999-09,0.024,
1999-10,0.022,
1999-11,0.027,
1999-12,0.032,
2000-01,0.025,
2000-02,0.025,
2000-03,0.024,
2000-04,0.031,
2000-05,0.028,
2000-06,0.027,
2000-07,0.024,
2000-08,0.026,
2000-09,0.027,
2000-10,0.028,
2000-11,0.030,
2000-12,0.029,
2001-01,0.030,
2001-02,0.028,
2001-03,0.028,
2001-04,0.031,
2001-05,0.029,
2001-06,0.026,
2001-07,0.048,
2001-08,0.046,
2001-09,0.044,
2001-10,0.051,
2001-11,0.050,
2001-12,0.056,
2002-01,0.055,
2002-02,0.057,
2002-03,0.054,
2002-04,0.054,
2002-05,0.055,
2002-06,0.052,
2002-07,0.055,
2002-08,0.054,
2002-09,0.056,
2002-10,0.057,
2002-11,0.051,
2002-12,0.055,
2003-01,0.050,
2003-02,0.056,
2003-03,0.053,
2003-04,0.050,
2003-05,0.050,
2003-06,0.052,
2003-07,0.047,
2003-08,0.044,
2003-09,0.052,
2003-10,0.050,
2003-11,0.046,
2003-12,0.046,
2004-01,0.045,
2004-02,0.046,
2004-03,0.041,
2004-04,0.042,
2004-05,0.042,
2004-06,0.046,
2004-07,0.044,
2004-08,0.046,
2004-09,0.042,
2004-10,0.043,
2004-11,0.047,
2004-12,0.044,
2005-01,0.043,
2005-02,0.040,
2005-03,0.042,
2005-04,0.044,
2005-05,0.044,
2005-06,0.039,
2005-07,0.042,
2005-08,0.039,
2005-09,0.039,
2005-10,0.042,
2005-11,0.043,
2005-12,0.044,
2006-01,0.043,
2006-02,0.029,
2006-03,0.027,
2006-04,0.030,
2006-05,0.028,
2006-06,0.033,
2006-07,0.033,
2006-08,0.031,
2006-09,0.027,
2006-10,0.029,
2006-11,0.028,
2006-12,0.029,
2007-01,0.030,
2007-02,0.030,
2007-03,0.032,
2007-04,0.029,
2007-05,0.031,
2007-06,0.035,
2007-07,0.034,
2007-08,0.034,
2007-09,0.035,
2007-10,0.031,
2007-11,0.033,
2007-12,0.033,
2008-01,0.032,
2008-02,0.034,
2008-03,0.038,
2008-04,0.035,
2008-05,0.037,
2008-06,0.037,
2008-07,0.036,
2008-08,0.033,
2008-09,0.037,
2008-10,0.036,
2008-11,0.034,
2008-12,0.031,
2009-01,0.028,
2009-02,0.029,
2009-03,0.029,
2009-04,0.029,
2009-05,0.025,
2009-06,0.028,
2009-07,0.027,
2009-08,0.029,
2009-09,0.029,
2009-10,0.030,
2009-11,0.029,
2009-12,0.028,
2010-01,0.028,
2010-02,0.026,
2010-03,0.029,
2010-04,0.032,
2010-05,0.032,
2010-06,0.032,
2010-07,0.034,
2010-08,0.046,
2010-09,0.040,
2010-10,0.039,
2010-11,0.038,
2010-12,0.035,
2011-01,0.036,
2011-02,0.036,
2011-03,0.037,
2011-04,0.035,
2011-05,0.029,
2011-06,0.031,
2011-07,0.031,
2011-08,0.026,
2011-09,0.026,
2011-10,0.024,
2011-11,0.025,
2011-12,0.027,
2012-01,0.023,
2012-02,0.025,
2012-03,0.023,
2012-04,0.022,
2012-05,0.023,
2012-06,0.023,
2012-07,0.022,
2012-08,0.022,
2012-09,0.023,
2012-10,0.021,
2012-11,0.019,
2012-12,0.020,
2013-01,0.020,
2013-02,0.018,
2013-03,0.020,
2013-04,0.018,
2013-05,0.017,
2013-06,0.018,
2013-07,0.019,
2013-08,0.017,
2013-09,0.016,
2013-10,0.021,
2013-11,0.018,
2013-12,0.016,
2014-01,0.015,
2014-02,0.014,
2014-03,0.016,
2014-04,0.015,
2014-05,0.014,
2014-06,0.014,
2014-07,0.014,
2014-08,0.014,
2014-09,0.014,
2014-10,0.012,
2014-11,0.013,
2014-12,0.012,Provisional value
