"",BBK01.QUY123,BBK01.QUY123_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one year / Lebanon / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:03,
2002-03,0.160,
2002-04,0.151,
2002-05,0.324,
2002-06,0.428,
2002-07,0.268,
2002-08,0.341,
2002-09,0.369,
2002-10,0.107,
2002-11,0.116,
2002-12,0.086,
2003-01,0.093,
2003-02,0.084,
2003-03,0.099,
2003-04,0.082,
2003-05,0.071,
2003-06,0.075,
2003-07,0.078,
2003-08,0.088,
2003-09,0.190,
2003-10,0.090,
2003-11,0.096,
2003-12,0.088,
2004-01,0.092,
2004-02,0.089,
2004-03,0.085,
2004-04,0.086,
2004-05,0.089,
2004-06,0.249,
2004-07,0.085,
2004-08,0.079,
2004-09,0.163,
2004-10,0.088,
2004-11,0.099,
2004-12,0.302,
2005-01,0.119,
2005-02,0.113,
2005-03,0.823,
2005-04,0.473,
2005-05,0.282,
2005-06,0.437,
2005-07,0.116,
2005-08,0.100,
2005-09,0.527,
2005-10,0.089,
2005-11,0.112,
2005-12,0.187,
2006-01,0.085,
2006-02,0.072,
2006-03,0.245,
2006-04,0.096,
2006-05,0.095,
2006-06,0.230,
2006-07,0.164,
2006-08,0.091,
2006-09,0.247,
2006-10,0.086,
2006-11,0.097,
2006-12,0.089,
2007-01,0.097,
2007-02,0.088,
2007-03,0.275,
2007-04,0.088,
2007-05,0.084,
2007-06,0.271,
2007-07,0.087,
2007-08,0.085,
2007-09,0.307,
2007-10,0.095,
2007-11,0.090,
2007-12,0.278,
2008-01,0.094,
2008-02,0.107,
2008-03,0.172,
2008-04,0.087,
2008-05,0.085,
2008-06,0.164,
2008-07,0.081,
2008-08,0.095,
2008-09,0.113,
2008-10,0.104,
2008-11,0.106,
2008-12,0.182,
2009-01,0.094,
2009-02,0.060,
2009-03,0.070,
2009-04,0.079,
2009-05,0.079,
2009-06,0.069,
2009-07,0.051,
2009-08,0.073,
2009-09,0.109,
2009-10,0.107,
2009-11,0.078,
2009-12,0.073,
2010-01,0.076,
2010-02,0.081,
2010-03,0.080,
2010-04,0.090,
2010-05,0.054,
2010-06,0.084,
2010-07,0.083,
2010-08,0.085,
2010-09,0.077,
2010-10,0.070,
2010-11,0.064,
2010-12,0.049,
2011-01,0.057,
2011-02,0.063,
2011-03,0.112,
2011-04,0.110,
2011-05,0.118,
2011-06,0.116,
2011-07,0.103,
2011-08,0.130,
2011-09,0.095,
2011-10,0.080,
2011-11,0.082,
2011-12,0.081,
2012-01,0.084,
2012-02,0.078,
2012-03,0.090,
2012-04,0.095,
2012-05,0.090,
2012-06,0.075,
2012-07,0.089,
2012-08,0.078,
2012-09,0.095,
2012-10,0.073,
2012-11,0.071,
2012-12,0.090,
2013-01,0.075,
2013-02,0.075,
2013-03,0.182,
2013-04,0.181,
2013-05,0.177,
2013-06,0.188,
2013-07,0.177,
2013-08,0.165,
2013-09,0.163,
2013-10,0.167,
2013-11,0.171,
2013-12,0.168,
2014-01,0.203,
2014-02,0.177,
2014-03,0.178,
2014-04,0.147,
2014-05,0.147,
2014-06,0.139,
2014-07,0.154,
2014-08,0.176,
2014-09,0.160,
2014-10,0.159,
