"",BBK01.OUZ346,BBK01.OUZ346_FLAGS
"","Liabilities to banks (MFIs), total, Special purpose banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:58:14,
1999-01,128.700,
1999-02,126.370,
1999-03,125.944,
1999-04,123.368,
1999-05,126.263,
1999-06,128.078,
1999-07,131.921,
1999-08,136.109,
1999-09,137.649,
1999-10,145.272,
1999-11,144.294,
1999-12,137.911,
2000-01,141.010,
2000-02,136.651,
2000-03,144.773,
2000-04,142.155,
2000-05,120.758,
2000-06,119.923,
2000-07,119.613,
2000-08,121.717,
2000-09,123.270,
2000-10,121.204,
2000-11,123.025,
2000-12,118.688,
2001-01,119.768,
2001-02,119.613,
2001-03,126.827,
2001-04,122.720,
2001-05,123.630,
2001-06,127.461,
2001-07,124.315,
2001-08,126.874,
2001-09,129.485,
2001-10,128.584,
2001-11,131.657,
2001-12,125.883,
2002-01,126.806,
2002-02,127.093,
2002-03,124.682,
2002-04,122.344,
2002-05,123.228,
2002-06,126.456,
2002-07,125.573,
2002-08,129.343,
2002-09,123.182,
2002-10,126.332,
2002-11,122.485,
2002-12,115.397,
2003-01,120.832,
2003-02,124.772,
2003-03,122.523,
2003-04,120.593,
2003-05,121.750,
2003-06,133.285,
2003-07,132.947,
2003-08,118.496,
2003-09,116.651,
2003-10,114.688,
2003-11,115.280,
2003-12,101.741,
2004-01,109.519,
2004-02,107.993,
2004-03,107.970,
2004-04,109.322,
2004-05,110.395,
2004-06,108.994,
2004-07,110.759,
2004-08,108.263,
2004-09,110.463,
2004-10,111.274,
2004-11,114.952,
2004-12,134.249,
2005-01,149.604,
2005-02,153.766,
2005-03,146.840,
2005-04,147.735,
2005-05,149.550,
2005-06,156.480,
2005-07,155.169,
2005-08,153.244,
2005-09,159.027,
2005-10,153.725,
2005-11,146.905,
2005-12,143.309,
2006-01,156.360,
2006-02,157.239,
2006-03,157.722,
2006-04,157.298,
2006-05,153.556,
2006-06,154.814,
2006-07,150.526,
2006-08,148.505,
2006-09,141.600,
2006-10,152.714,
2006-11,153.984,
2006-12,145.509,
2007-01,157.287,
2007-02,160.478,
2007-03,162.641,
2007-04,169.455,
2007-05,165.223,
2007-06,168.791,
2007-07,163.967,
2007-08,172.098,
2007-09,173.362,
2007-10,174.200,
2007-11,168.162,
2007-12,159.465,
2008-01,177.238,
2008-02,184.453,
2008-03,184.085,
2008-04,181.768,
2008-05,182.260,
2008-06,180.827,
2008-07,187.004,
2008-08,186.126,
2008-09,187.436,
2008-10,188.541,
2008-11,194.832,
2008-12,193.671,
2009-01,204.155,
2009-02,205.370,
2009-03,186.998,
2009-04,189.052,
2009-05,182.653,
2009-06,182.733,
2009-07,179.514,
2009-08,173.460,
2009-09,168.779,
2009-10,168.998,
2009-11,173.403,
2009-12,164.032,
2010-01,168.345,
2010-02,172.663,
2010-03,171.657,
2010-04,168.241,
2010-05,175.114,
2010-06,172.028,
2010-07,158.980,
2010-08,166.433,
2010-09,154.984,
2010-10,153.471,
2010-11,155.501,
2010-12,156.359,
2011-01,149.738,
2011-02,153.172,
2011-03,151.126,
2011-04,150.966,
2011-05,158.140,
2011-06,155.142,
2011-07,156.908,
2011-08,159.400,
2011-09,158.818,
2011-10,158.837,
2011-11,165.530,
2011-12,163.649,
2012-01,171.621,
2012-02,164.488,
2012-03,167.608,
2012-04,169.027,
2012-05,179.496,
2012-06,181.611,
2012-07,182.343,
2012-08,179.613,
2012-09,175.408,
2012-10,175.250,
2012-11,174.856,
2012-12,170.679,
2013-01,166.304,
2013-02,166.411,
2013-03,167.059,
2013-04,166.706,
2013-05,163.798,
2013-06,159.159,
2013-07,155.448,
2013-08,173.152,
2013-09,176.295,
2013-10,176.361,
2013-11,179.418,
2013-12,182.057,
2014-01,179.996,
2014-02,182.376,
2014-03,186.344,
2014-04,194.266,
2014-05,194.895,
2014-06,184.252,
2014-07,185.793,
2014-08,187.557,
2014-09,190.239,
2014-10,189.594,
2014-11,190.301,
