"",BBK01.QUK910,BBK01.QUK910_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Poland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:11,
2002-03,0.504,
2002-04,0.343,
2002-05,0.540,
2002-06,0.561,
2002-07,0.570,
2002-08,0.503,
2002-09,0.578,
2002-10,0.625,
2002-11,0.572,
2002-12,0.491,
2003-01,0.599,
2003-02,0.597,
2003-03,0.388,
2003-04,0.462,
2003-05,0.379,
2003-06,0.517,
2003-07,0.558,
2003-08,0.522,
2003-09,0.385,
2003-10,0.491,
2003-11,0.509,
2003-12,0.890,
2004-01,0.745,
2004-02,0.745,
2004-03,0.740,
2004-04,0.978,
2004-05,0.775,
2004-06,0.881,
2004-07,0.887,
2004-08,0.891,
2004-09,1.000,
2004-10,0.997,
2004-11,1.044,
2004-12,0.909,
2005-01,0.952,
2005-02,0.962,
2005-03,1.063,
2005-04,0.920,
2005-05,0.893,
2005-06,0.983,
2005-07,0.955,
2005-08,0.834,
2005-09,1.093,
2005-10,1.085,
2005-11,1.265,
2005-12,0.503,
2006-01,0.566,
2006-02,0.623,
2006-03,0.629,
2006-04,0.508,
2006-05,0.600,
2006-06,0.532,
2006-07,0.400,
2006-08,0.496,
2006-09,0.402,
2006-10,0.462,
2006-11,0.464,
2006-12,0.226,
2007-01,0.415,
2007-02,0.399,
2007-03,0.337,
2007-04,0.388,
2007-05,0.458,
2007-06,0.335,
2007-07,0.330,
2007-08,0.346,
2007-09,0.220,
2007-10,0.449,
2007-11,0.220,
2007-12,0.237,
2008-01,0.205,
2008-02,0.205,
2008-03,0.206,
2008-04,0.205,
2008-05,0.202,
2008-06,0.200,
2008-07,0.140,
2008-08,0.142,
2008-09,0.136,
2008-10,0.133,
2008-11,0.129,
2008-12,0.131,
2009-01,0.129,
2009-02,0.130,
2009-03,0.130,
2009-04,0.135,
2009-05,0.135,
2009-06,0.140,
2009-07,0.149,
2009-08,0.147,
2009-09,0.149,
2009-10,0.175,
2009-11,0.324,
2009-12,0.313,
2010-01,0.262,
2010-02,0.264,
2010-03,0.266,
2010-04,0.274,
2010-05,0.152,
2010-06,0.153,
2010-07,0.169,
2010-08,0.195,
2010-09,0.241,
2010-10,0.266,
2010-11,0.351,
2010-12,0.370,
2011-01,0.373,
2011-02,0.374,
2011-03,0.374,
2011-04,0.387,
2011-05,0.397,
2011-06,0.431,
2011-07,0.413,
2011-08,0.414,
2011-09,0.408,
2011-10,0.436,
2011-11,0.515,
2011-12,0.652,
2012-01,0.656,
2012-02,0.643,
2012-03,0.622,
2012-04,0.618,
2012-05,0.593,
2012-06,0.590,
2012-07,0.626,
2012-08,0.621,
2012-09,0.618,
2012-10,0.606,
2012-11,0.604,
2012-12,0.604,
2013-01,0.579,
2013-02,0.580,
2013-03,0.563,
2013-04,0.552,
2013-05,0.529,
2013-06,0.515,
2013-07,0.522,
2013-08,0.518,
2013-09,0.512,
2013-10,0.505,
2013-11,0.493,
2013-12,0.485,
2014-01,0.474,
2014-02,0.463,
2014-03,0.452,
2014-04,0.488,
2014-05,0.485,
2014-06,0.471,
2014-07,0.468,
2014-08,0.481,
2014-09,0.478,
2014-10,0.468,
