"",BBEX3.A.MZN.USD.CA.AA.A04,BBEX3.A.MZN.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Mozambique / USD 1 = MZN ... (buying),
unit,MZN (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:30,
2007,25.35,
2008,24.10,
2009,26.70,
2010,33.05,
2011,28.75,
2012,28.21,
2013,29.83,
2014,30.65,
"",General: Currency conversion with effect from 1 July 2006 at the rate of MZM 1000 (metical (old)) = MZN 1 (metical (new)). The currency conversion did not entail any appreciation or depreciation against other currencies.,
"","Source: Banco de Moçambique, Maputo.",
"",Methodology: Calculated on the basis of month-end rates.,
