"",BBK01.WX4223,BBK01.WX4223_FLAGS
1981-09,-4,
1981-10,1,
1981-11,1,
1981-12,-2,
1982-01,-13,
1982-02,4,
1982-03,-1,
1982-04,-3,
1982-05,-2,
1982-06,-6,
1982-07,-1,
1982-08,-2,
1982-09,0,
1982-10,-1,
1982-11,-4,
1982-12,-5,
1983-01,1,
1983-02,2,
1983-03,0,
1983-04,2,
1983-05,0,
1983-06,5,
1983-07,5,
1983-08,0,
1983-09,0,
1983-10,-1,
1983-11,0,
1983-12,2,
1984-01,5,
1984-02,-8,
1984-03,-5,
1984-04,1,
1984-05,-1,
1984-06,-1,
1984-07,1,
1984-08,-2,
1984-09,-1,
1984-10,-4,
1984-11,-17,
1984-12,2,
1985-01,-6,
1985-02,-5,
1985-03,-3,
1985-04,-1,
1985-05,-2,
1985-06,-4,
1985-07,-2,
1985-08,-4,
1985-09,-6,
1985-10,0,
1985-11,-8,
1985-12,-12,
1986-01,-10,
1986-02,-8,
1986-03,3,
1986-04,-13,
1986-05,-27,
1986-06,-7,
1986-07,1,
1986-08,-15,
1986-09,-2,
1986-10,-6,
1986-11,-1,
1986-12,26,
1987-01,1,
1987-02,2,
1987-03,5,
1987-04,7,
1987-05,12,
1987-06,4,
1987-07,4,
1987-08,12,
1987-09,44,
1987-10,6,
1987-11,16,
1987-12,78,
1988-01,180,
1988-02,387,
1988-03,534,
1988-04,435,
1988-05,480,
1988-06,399,
1988-07,363,
1988-08,470,
1988-09,355,
1988-10,525,
1988-11,1093,
1988-12,1096,
1989-01,962,
1989-02,578,
1989-03,461,
1989-04,429,
1989-05,57,
1989-06,26,
1989-07,122,
1989-08,126,
1989-09,-34,
1989-10,214,
1989-11,13,
1989-12,130,
1990-01,40,
1990-02,-90,
1990-03,74,
1990-04,14,
1990-05,-6,
1990-06,30,
1990-07,24,
1990-08,-67,
1990-09,-107,
1990-10,-46,
1990-11,-56,
1990-12,-171,
1991-01,389,
1991-02,339,
1991-03,551,
1991-04,405,
1991-05,483,
1991-06,644,
1991-07,1027,
1991-08,977,
1991-09,847,
1991-10,730,
1991-11,602,
1991-12,-563,
1992-01,1678,
1992-02,1171,
1992-03,897,
1992-04,1498,
1992-05,942,
1992-06,1644,
1992-07,2546,
1992-08,3221,
1992-09,1748,
1992-10,4004,
1992-11,5723,
1992-12,5036,
1993-01,6328,
1993-02,4040,
1993-03,2184,
1993-04,3485,
1993-05,2027,
1993-06,2114,
1993-07,2670,
1993-08,2198,
1993-09,-662,
1993-10,-1099,
1993-11,-2398,
1993-12,-12649,
1994-01,1844,
1994-02,450,
1994-03,138,
1994-04,125,
1994-05,127,
1994-06,-118,
1994-07,-105,
1994-08,2938,
1994-09,1506,
1994-10,986,
1994-11,727,
1994-12,3024,
1995-01,-165,
1995-02,-459,
1995-03,-805,
1995-04,351,
1995-05,118,
1995-06,-378,
1995-07,49,
1995-08,63,
1995-09,-106,
1995-10,-78,
1995-11,-115,
1995-12,2029,
1996-01,323,
1996-02,853,
1996-03,515,
1996-04,199,
1996-05,-168,
1996-06,432,
1996-07,185,
1996-08,306,
1996-09,-683,
1996-10,-243,
1996-11,-46,
1996-12,-348,
1997-01,-197,
1997-02,-68,
1997-03,302,
1997-04,104,
1997-05,407,
1997-06,217,
1997-07,541,
1997-08,1369,
1997-09,1197,
1997-10,305,
1997-11,294,
1997-12,-1137,
1998-01,1553,
1998-02,1045,
1998-03,749,
1998-04,2110,
1998-05,1103,
1998-06,570,
1998-07,614,
1998-08,420,
1998-09,330,
1998-10,637,
1998-11,963,
1998-12,-1655,
1999-01,1091,
1999-02,37,
1999-03,2678,
1999-04,559,
1999-05,1511,
1999-06,-48,
1999-07,1068,
1999-08,1070,
1999-09,548,
1999-10,671,
1999-11,2930,
1999-12,2607,
2000-01,6553,
2000-02,5227,
2000-03,3395,
2000-04,3151,
2000-05,2643,
2000-06,1505,
2000-07,1495,
2000-08,2898,
2000-09,1496,
2000-10,1845,
2000-11,2379,
2000-12,182,
2001-01,3219,
2001-02,2318,
2001-03,441,
2001-04,1839,
2001-05,1276,
2001-06,884,
2001-07,845,
2001-08,1045,
2001-09,1127,
2001-10,1617,
2001-11,2132,
2001-12,820,
2002-01,1905,
2002-02,1897,
2002-03,504,
2002-04,468,
2002-05,1290,
2002-06,-841,
2002-07,804,
2002-08,495,
2002-09,4,
2002-10,397,
2002-11,-309,
2002-12,-2532,
2003-01,2105,
2003-02,473,
2003-03,620,
2003-04,-4,
2003-05,446,
2003-06,147,
2003-07,-533,
2003-08,-120,
2003-09,-426,
2003-10,329,
2003-11,-129,
2003-12,169,
2004-01,3269,
2004-02,1281,
2004-03,2046,
2004-04,1992,
2004-05,341,
2004-06,364,
2004-07,727,
2004-08,427,
2004-09,1032,
2004-10,21,
2004-11,365,
2004-12,-2679,
2005-01,6427,
2005-02,3737,
2005-03,2808,
2005-04,2177,
2005-05,1915,
2005-06,3071,
2005-07,3558,
2005-08,2854,
2005-09,4646,
2005-10,3127,
2005-11,1061,
2005-12,408,
2006-01,8510,
2006-02,7188,
2006-03,2932,
2006-04,749,
2006-05,-1302,
2006-06,-1427,
2006-07,1131,
2006-08,-524,
2006-09,-678,
2006-10,204,
2006-11,1520,
2006-12,4205,
2007-01,6466,
2007-02,5081,
2007-03,-515,
2007-04,5146,
2007-05,6725,
2007-06,476,
2007-07,4483,
2007-08,-5330,
2007-09,2187,
2007-10,8922,
2007-11,1605,
2007-12,2856,
2008-01,5452,
2008-02,6063,
2008-03,3988,
2008-04,4670,
2008-05,6294,
2008-06,-488,
2008-07,561,
2008-08,2185,
2008-09,-218,
2008-10,-15633,
2008-11,558,
2008-12,6329,
2009-01,4892,
2009-02,912,
2009-03,-207,
2009-04,-1094,
2009-05,549,
2009-06,3683,
2009-07,3215,
2009-08,-886,
2009-09,3349,
2009-10,1757,
2009-11,817,
2009-12,-2626,
2010-01,3052,
2010-02,1329,
2010-03,1662,
2010-04,678,
2010-05,-4942,
2010-06,2434,
2010-07,1386,
2010-08,3661,
2010-09,2792,
2010-10,2456,
2010-11,3253,
2010-12,-2767,
2011-01,1941,
2011-02,2726,
2011-03,-2586,
2011-04,3699,
2011-05,-3082,
2011-06,-384,
2011-07,1594,
2011-08,-2378,
2011-09,-189,
2011-10,1292,
2011-11,0,
2011-12,-663,
2012-01,1653,
2012-02,1442,
2012-03,2253,
2012-04,-1629,
2012-05,171,
2012-06,490,
2012-07,2687,
2012-08,3039,
2012-09,1136,
2012-10,3501,
2012-11,2893,
2012-12,5621,
2013-01,2731,
2013-02,3589,
2013-03,3106,
2013-04,1834,
2013-05,2852,
2013-06,449,
2013-07,4520,
2013-08,2817,
2013-09,1471,
2013-10,5298,
2013-11,509,
2013-12,2044,
2014-01,2886,
2014-02,4069,
2014-03,2617,
2014-04,3235,
2014-05,892,
2014-06,4472,
2014-07,4437,
2014-08,2459,
2014-09,5129,
2014-10,2153,
2014-11,5859,
2014-12,560,
