"",BBK01.OUD008,BBK01.OUD008_FLAGS
"",Other liabilities / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:17:25,
1950-06,0.191,
1950-07,-,Nothing exists
1950-08,-,Nothing exists
1950-09,-,Nothing exists
1950-10,-,Nothing exists
1950-11,-,Nothing exists
1950-12,0.217,
1951-01,-,Nothing exists
1951-02,-,Nothing exists
1951-03,-,Nothing exists
1951-04,-,Nothing exists
1951-05,-,Nothing exists
1951-06,0.245,
1951-07,-,Nothing exists
1951-08,-,Nothing exists
1951-09,-,Nothing exists
1951-10,-,Nothing exists
1951-11,-,Nothing exists
1951-12,0.250,
1952-01,-,Nothing exists
1952-02,-,Nothing exists
1952-03,-,Nothing exists
1952-04,-,Nothing exists
1952-05,-,Nothing exists
1952-06,0.267,
1952-07,-,Nothing exists
1952-08,-,Nothing exists
1952-09,-,Nothing exists
1952-10,-,Nothing exists
1952-11,-,Nothing exists
1952-12,0.290,
1953-01,-,Nothing exists
1953-02,-,Nothing exists
1953-03,-,Nothing exists
1953-04,-,Nothing exists
1953-05,-,Nothing exists
1953-06,0.321,
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,-,Nothing exists
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,0.322,
1954-01,-,Nothing exists
1954-02,-,Nothing exists
1954-03,-,Nothing exists
1954-04,-,Nothing exists
1954-05,-,Nothing exists
1954-06,0.360,
1954-07,-,Nothing exists
1954-08,-,Nothing exists
1954-09,-,Nothing exists
1954-10,-,Nothing exists
1954-11,-,Nothing exists
1954-12,0.383,
1955-01,-,Nothing exists
1955-02,-,Nothing exists
1955-03,-,Nothing exists
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,0.381,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,-,Nothing exists
1955-10,-,Nothing exists
1955-11,-,Nothing exists
1955-12,0.468,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,0.523,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.507,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.502,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.520,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.557,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.546,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.607,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.725,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.799,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.882,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.967,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.000,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.816,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.880,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.973,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.946,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.892,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,1.096,
1965-01,1.007,
1965-02,0.967,
1965-03,0.981,
1965-04,1.020,
1965-05,0.980,
1965-06,1.005,
1965-07,1.078,
1965-08,1.051,
1965-09,1.058,
1965-10,1.100,
1965-11,1.125,
1965-12,1.045,
1966-01,0.934,
1966-02,0.904,
1966-03,0.909,
1966-04,0.931,
1966-05,0.866,
1966-06,0.921,
1966-07,0.999,
1966-08,0.991,
1966-09,1.054,
1966-10,1.108,
1966-11,1.112,
1966-12,1.025,
1967-01,0.997,
1967-02,1.003,
1967-03,1.039,
1967-04,1.044,
1967-05,1.013,
1967-06,1.043,
1967-07,1.173,
1967-08,1.151,
1967-09,1.186,
1967-10,1.241,
1967-11,1.228,
1967-12,1.098,
1968-01,1.119,
1968-02,1.061,
1968-03,1.158,
1968-04,1.190,
1968-05,1.126,
1968-06,1.178,
1968-07,1.249,
1968-08,1.294,
1968-09,1.387,
1968-10,1.421,
1968-11,1.441,
1968-12,1.098,
1969-01,1.190,
1969-02,1.204,
1969-03,1.264,
1969-04,1.243,
1969-05,1.330,
1969-06,1.388,
1969-07,1.359,
1969-08,1.456,
1969-09,1.325,
1969-10,1.586,
1969-11,1.514,
1969-12,1.238,
1970-01,1.217,
1970-02,1.306,
1970-03,1.259,
1970-04,1.430,
1970-05,1.300,
1970-06,1.384,
1970-07,1.500,
1970-08,1.503,
1970-09,1.452,
1970-10,1.598,
1970-11,1.534,
1970-12,1.242,
1971-01,1.454,
1971-02,1.344,
1971-03,1.412,
1971-04,1.535,
1971-05,1.473,
1971-06,1.623,
1971-07,1.626,
1971-08,1.650,
1971-09,1.695,
1971-10,1.928,
1971-11,1.874,
1971-12,1.515,
1972-01,1.573,
1972-02,1.648,
1972-03,1.841,
1972-04,1.711,
1972-05,1.731,
1972-06,1.684,
1972-07,1.893,
1972-08,1.845,
1972-09,1.893,
1972-10,2.011,
1972-11,2.057,
1972-12,1.598,
1973-01,1.888,
1973-02,1.810,
1973-03,1.924,
1973-04,2.021,
1973-05,1.959,
1973-06,2.303,
1973-07,2.662,
1973-08,2.387,
1973-09,2.232,
1973-10,2.592,
1973-11,2.167,
1973-12,1.790,
1974-01,1.936,
1974-02,1.806,
1974-03,1.793,
1974-04,2.144,
1974-05,1.874,
1974-06,2.178,
1974-07,2.250,
1974-08,2.345,
1974-09,2.579,
1974-10,2.905,
1974-11,2.855,
1974-12,2.482,
1975-01,2.760,
1975-02,2.488,
1975-03,2.633,
1975-04,2.744,
1975-05,2.849,
1975-06,2.895,
1975-07,3.109,
1975-08,3.037,
1975-09,3.185,
1975-10,2.944,
1975-11,3.181,
1975-12,2.434,
1976-01,2.766,
1976-02,2.725,
1976-03,2.436,
1976-04,2.803,
1976-05,2.832,
1976-06,2.900,
1976-07,2.954,
1976-08,2.780,
1976-09,2.725,
1976-10,3.231,
1976-11,3.005,
1976-12,2.516,
1977-01,2.948,
1977-02,2.908,
1977-03,2.340,
1977-04,2.589,
1977-05,2.675,
1977-06,2.783,
1977-07,2.900,
1977-08,2.894,
1977-09,3.290,
1977-10,3.153,
1977-11,3.241,
1977-12,2.683,
1978-01,2.661,
1978-02,2.838,
1978-03,2.919,
1978-04,3.125,
1978-05,2.778,
1978-06,2.945,
1978-07,3.064,
1978-08,3.205,
1978-09,3.595,
1978-10,3.310,
1978-11,3.682,
1978-12,3.109,
1979-01,2.893,
1979-02,2.997,
1979-03,3.121,
1979-04,3.202,
1979-05,2.868,
1979-06,3.276,
1979-07,3.228,
1979-08,3.326,
1979-09,3.454,
1979-10,3.842,
1979-11,3.552,
1979-12,3.344,
1980-01,3.390,
1980-02,3.116,
1980-03,3.379,
1980-04,3.452,
1980-05,3.359,
1980-06,3.369,
1980-07,3.742,
1980-08,3.674,
1980-09,3.690,
1980-10,3.999,
1980-11,4.083,
1980-12,3.653,
1981-01,3.464,
1981-02,3.407,
1981-03,3.657,
1981-04,3.654,
1981-05,3.621,
1981-06,3.905,
1981-07,4.087,
1981-08,4.103,
1981-09,4.257,
1981-10,4.672,
1981-11,4.603,
1981-12,4.095,
1982-01,4.190,
1982-02,4.305,
1982-03,3.919,
1982-04,4.400,
1982-05,4.235,
1982-06,4.192,
1982-07,4.513,
1982-08,4.702,
1982-09,5.167,
1982-10,5.580,
1982-11,5.534,
1982-12,4.621,
1983-01,4.669,
1983-02,4.431,
1983-03,4.941,
1983-04,4.885,
1983-05,4.774,
1983-06,5.033,
1983-07,5.155,
1983-08,5.157,
1983-09,5.479,
1983-10,5.734,
1983-11,5.528,
1983-12,4.911,
1984-01,4.972,
1984-02,4.842,
1984-03,5.059,
1984-04,5.184,
1984-05,5.101,
1984-06,5.321,
1984-07,5.352,
1984-08,5.421,
1984-09,5.755,
1984-10,5.786,
1984-11,5.970,
1984-12,5.626,
1985-01,5.589,
1985-02,5.499,
1985-03,5.730,
1985-04,5.924,
1985-05,5.676,
1985-06,6.105,
1985-07,6.456,
1985-08,6.394,
1985-09,6.660,
1985-10,7.090,
1985-11,7.123,
1985-12,6.861,
1986-01,7.009,
1986-02,7.091,
1986-03,7.200,
1986-04,7.294,
1986-05,7.314,
1986-06,7.176,
1986-07,7.545,
1986-08,7.692,
1986-09,7.993,
1986-10,8.025,
1986-11,8.320,
1986-12,9.789,
1987-01,9.532,
1987-02,9.656,
1987-03,9.580,
1987-04,9.841,
1987-05,9.717,
1987-06,9.892,
1987-07,9.955,
1987-08,9.975,
1987-09,10.435,
1987-10,10.879,
1987-11,10.635,
1987-12,9.896,
1988-01,9.932,
1988-02,9.933,
1988-03,9.894,
1988-04,9.951,
1988-05,9.901,
1988-06,10.237,
1988-07,10.126,
1988-08,10.157,
1988-09,10.514,
1988-10,11.022,
1988-11,10.895,
1988-12,10.345,
1989-01,10.388,
1989-02,10.198,
1989-03,10.327,
1989-04,10.688,
1989-05,10.664,
1989-06,10.808,
1989-07,11.034,
1989-08,10.966,
1989-09,11.648,
1989-10,11.708,
1989-11,12.221,
1989-12,11.689,
1990-01,12.206,
1990-02,12.375,
1990-03,13.279,
1990-04,13.106,
1990-05,12.830,
1990-06,14.668,
1990-07,17.939,
1990-08,16.276,
1990-09,17.077,
1990-10,17.559,
1990-11,17.664,
1990-12,17.762,
1991-01,16.966,
1991-02,17.055,
1991-03,17.031,
1991-04,16.814,
1991-05,17.176,
1991-06,16.992,
1991-07,19.828,
1991-08,20.532,
1991-09,21.034,
1991-10,21.707,
1991-11,21.206,
1991-12,21.633,
1992-01,21.567,
1992-02,21.564,
1992-03,22.463,
1992-04,23.363,
1992-05,22.965,
1992-06,23.124,
1992-07,23.444,
1992-08,23.626,
1992-09,24.374,
1992-10,25.411,
1992-11,27.031,
1992-12,27.107,
1993-01,24.576,
1993-02,24.116,
1993-03,24.886,
1993-04,27.031,
1993-05,25.829,
1993-06,25.998,
1993-07,26.842,
1993-08,28.773,
1993-09,29.995,
1993-10,30.453,
1993-11,31.582,
1993-12,31.899,
1994-01,31.837,
1994-02,30.867,
1994-03,30.558,
1994-04,28.835,
1994-05,28.914,
1994-06,29.429,
1994-07,29.818,
1994-08,28.170,
1994-09,29.881,
1994-10,28.753,
1994-11,28.459,
1994-12,28.431,
1995-01,29.825,
1995-02,33.209,
1995-03,33.693,
1995-04,34.651,
1995-05,34.993,
1995-06,35.930,
1995-07,35.869,
1995-08,36.335,
1995-09,38.188,
1995-10,39.707,
1995-11,39.425,
1995-12,39.804,
1996-01,41.068,
1996-02,42.025,
