"",BBK01.OUC007,BBK01.OUC007_FLAGS
"",Other assets / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:13:45,
1950-06,0.114,
1950-07,-,Nothing exists
1950-08,-,Nothing exists
1950-09,-,Nothing exists
1950-10,-,Nothing exists
1950-11,-,Nothing exists
1950-12,0.143,
1951-01,-,Nothing exists
1951-02,-,Nothing exists
1951-03,-,Nothing exists
1951-04,-,Nothing exists
1951-05,-,Nothing exists
1951-06,0.198,
1951-07,-,Nothing exists
1951-08,-,Nothing exists
1951-09,-,Nothing exists
1951-10,-,Nothing exists
1951-11,-,Nothing exists
1951-12,0.211,
1952-01,-,Nothing exists
1952-02,-,Nothing exists
1952-03,-,Nothing exists
1952-04,-,Nothing exists
1952-05,-,Nothing exists
1952-06,0.215,
1952-07,-,Nothing exists
1952-08,-,Nothing exists
1952-09,-,Nothing exists
1952-10,-,Nothing exists
1952-11,-,Nothing exists
1952-12,0.271,
1953-01,-,Nothing exists
1953-02,-,Nothing exists
1953-03,-,Nothing exists
1953-04,-,Nothing exists
1953-05,-,Nothing exists
1953-06,0.284,
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,-,Nothing exists
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,0.290,
1954-01,-,Nothing exists
1954-02,-,Nothing exists
1954-03,-,Nothing exists
1954-04,-,Nothing exists
1954-05,-,Nothing exists
1954-06,0.311,
1954-07,-,Nothing exists
1954-08,-,Nothing exists
1954-09,-,Nothing exists
1954-10,-,Nothing exists
1954-11,-,Nothing exists
1954-12,0.347,
1955-01,-,Nothing exists
1955-02,-,Nothing exists
1955-03,-,Nothing exists
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,0.340,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,-,Nothing exists
1955-10,-,Nothing exists
1955-11,-,Nothing exists
1955-12,0.359,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,0.359,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.414,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.489,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.877,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,1.131,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.904,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.871,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.682,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.924,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.875,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.995,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.147,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.831,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.952,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.050,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.220,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.155,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.819,
1965-01,0.704,
1965-02,0.765,
1965-03,0.691,
1965-04,0.712,
1965-05,0.732,
1965-06,0.763,
1965-07,0.669,
1965-08,0.682,
1965-09,0.670,
1965-10,0.643,
1965-11,0.709,
1965-12,0.769,
1966-01,0.801,
1966-02,0.858,
1966-03,0.802,
1966-04,0.802,
1966-05,0.836,
1966-06,0.793,
1966-07,0.676,
1966-08,0.595,
1966-09,0.618,
1966-10,0.782,
1966-11,0.823,
1966-12,0.981,
1967-01,0.883,
1967-02,0.905,
1967-03,0.943,
1967-04,0.920,
1967-05,0.890,
1967-06,0.873,
1967-07,0.795,
1967-08,0.792,
1967-09,0.829,
1967-10,0.871,
1967-11,1.039,
1967-12,1.088,
1968-01,0.714,
1968-02,0.692,
1968-03,0.745,
1968-04,0.745,
1968-05,0.790,
1968-06,0.880,
1968-07,0.781,
1968-08,0.730,
1968-09,0.875,
1968-10,0.830,
1968-11,0.830,
1968-12,1.073,
1969-01,0.809,
1969-02,0.867,
1969-03,0.843,
1969-04,0.868,
1969-05,0.959,
1969-06,1.025,
1969-07,0.987,
1969-08,1.013,
1969-09,1.062,
1969-10,1.023,
1969-11,1.008,
1969-12,1.347,
1970-01,1.018,
1970-02,1.065,
1970-03,1.160,
1970-04,1.075,
1970-05,1.091,
1970-06,1.147,
1970-07,1.048,
1970-08,1.078,
1970-09,1.103,
1970-10,1.582,
1970-11,1.483,
1970-12,1.903,
1971-01,1.665,
1971-02,1.851,
1971-03,1.851,
1971-04,1.759,
1971-05,1.851,
1971-06,1.374,
1971-07,1.339,
1971-08,1.247,
1971-09,1.193,
1971-10,1.210,
1971-11,1.649,
1971-12,1.901,
1972-01,1.771,
1972-02,1.787,
1972-03,1.808,
1972-04,1.764,
1972-05,1.744,
1972-06,1.614,
1972-07,1.798,
1972-08,1.420,
1972-09,1.494,
1972-10,1.456,
1972-11,1.411,
1972-12,1.826,
1973-01,1.474,
1973-02,1.459,
1973-03,1.525,
1973-04,1.605,
1973-05,1.674,
1973-06,1.524,
1973-07,1.600,
1973-08,1.478,
1973-09,1.566,
1973-10,1.639,
1973-11,1.656,
1973-12,1.911,
1974-01,1.598,
1974-02,1.603,
1974-03,1.689,
1974-04,2.629,
1974-05,1.718,
1974-06,1.775,
1974-07,1.782,
1974-08,1.768,
1974-09,1.962,
1974-10,1.812,
1974-11,1.893,
1974-12,2.204,
1975-01,1.928,
1975-02,2.621,
1975-03,2.074,
1975-04,2.000,
1975-05,2.076,
1975-06,2.233,
1975-07,2.067,
1975-08,2.094,
1975-09,2.149,
1975-10,2.100,
1975-11,2.139,
1975-12,2.478,
1976-01,2.249,
1976-02,2.303,
1976-03,2.313,
1976-04,2.327,
1976-05,2.413,
1976-06,2.426,
1976-07,2.376,
1976-08,2.389,
1976-09,2.544,
1976-10,2.439,
1976-11,2.743,
1976-12,2.832,
1977-01,2.748,
1977-02,2.847,
1977-03,3.078,
1977-04,3.124,
1977-05,3.222,
1977-06,3.269,
1977-07,3.116,
1977-08,2.554,
1977-09,2.708,
1977-10,2.832,
1977-11,2.633,
1977-12,2.703,
1978-01,2.919,
1978-02,3.153,
1978-03,3.332,
1978-04,3.004,
1978-05,3.175,
1978-06,3.638,
1978-07,3.362,
1978-08,3.714,
1978-09,3.832,
1978-10,4.256,
1978-11,4.558,
1978-12,4.869,
1979-01,4.555,
1979-02,4.611,
1979-03,4.548,
1979-04,4.344,
1979-05,4.121,
1979-06,3.949,
1979-07,3.851,
1979-08,3.961,
1979-09,4.158,
1979-10,4.306,
1979-11,4.477,
1979-12,5.257,
1980-01,5.566,
1980-02,5.699,
1980-03,4.678,
1980-04,4.420,
1980-05,4.491,
1980-06,5.044,
1980-07,4.419,
1980-08,4.399,
1980-09,4.629,
1980-10,4.049,
1980-11,4.167,
1980-12,4.366,
1981-01,3.654,
1981-02,3.601,
1981-03,3.386,
1981-04,3.397,
1981-05,3.539,
1981-06,3.703,
1981-07,3.553,
1981-08,3.629,
1981-09,3.725,
1981-10,3.469,
1981-11,3.475,
1981-12,3.623,
1982-01,3.270,
1982-02,3.298,
1982-03,3.168,
1982-04,3.227,
1982-05,3.029,
1982-06,3.132,
1982-07,3.389,
1982-08,3.476,
1982-09,3.628,
1982-10,3.763,
1982-11,3.808,
1982-12,4.114,
1983-01,3.299,
1983-02,3.371,
1983-03,3.336,
1983-04,3.426,
1983-05,3.331,
1983-06,3.459,
1983-07,3.032,
1983-08,3.142,
1983-09,3.057,
1983-10,2.977,
1983-11,3.170,
1983-12,3.904,
1984-01,3.352,
1984-02,3.320,
1984-03,3.297,
1984-04,3.665,
1984-05,3.681,
1984-06,3.651,
1984-07,3.333,
1984-08,3.331,
1984-09,3.662,
1984-10,3.130,
1984-11,3.126,
1984-12,3.245,
1985-01,3.328,
1985-02,3.477,
1985-03,3.583,
1985-04,3.244,
1985-05,3.478,
1985-06,3.538,
1985-07,3.333,
1985-08,3.186,
1985-09,3.275,
1985-10,3.077,
1985-11,3.151,
1985-12,3.863,
1986-01,3.218,
1986-02,3.089,
1986-03,3.176,
1986-04,3.050,
1986-05,2.971,
1986-06,3.151,
1986-07,3.003,
1986-08,3.086,
1986-09,3.535,
1986-10,3.167,
1986-11,3.510,
1986-12,3.558,
1987-01,3.103,
1987-02,4.225,
1987-03,3.241,
1987-04,3.354,
1987-05,3.405,
1987-06,3.265,
1987-07,3.231,
1987-08,3.411,
1987-09,3.469,
1987-10,3.939,
1987-11,3.462,
1987-12,3.675,
1988-01,4.189,
1988-02,3.335,
1988-03,3.221,
1988-04,3.249,
1988-05,3.225,
1988-06,3.352,
1988-07,3.372,
1988-08,3.838,
1988-09,3.854,
1988-10,3.701,
1988-11,3.727,
1988-12,3.848,
1989-01,3.502,
1989-02,3.698,
1989-03,4.067,
1989-04,3.816,
1989-05,3.915,
1989-06,3.650,
1989-07,3.598,
1989-08,4.309,
1989-09,3.664,
1989-10,3.771,
1989-11,4.100,
1989-12,3.982,
