"",BBK01.OUP076,BBK01.OUP076_FLAGS
"",Securities portfolios / Bonds and debt securities / Total / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:48:32,
1985-12,9.497,
1986-01,10.254,
1986-02,10.787,
1986-03,10.882,
1986-04,11.024,
1986-05,10.387,
1986-06,9.860,
1986-07,10.360,
1986-08,11.110,
1986-09,10.875,
1986-10,10.534,
1986-11,10.847,
1986-12,10.829,
1987-01,11.531,
1987-02,11.687,
1987-03,11.901,
1987-04,11.494,
1987-05,11.430,
1987-06,11.122,
1987-07,11.110,
1987-08,11.196,
1987-09,11.147,
1987-10,11.797,
1987-11,11.787,
1987-12,12.132,
1988-01,12.424,
1988-02,12.299,
1988-03,11.861,
1988-04,11.446,
1988-05,11.132,
1988-06,11.123,
1988-07,11.036,
1988-08,11.835,
1988-09,12.811,
1988-10,13.321,
1988-11,13.323,
1988-12,12.423,
1989-01,13.144,
1989-02,13.111,
1989-03,13.099,
1989-04,12.564,
1989-05,12.733,
1989-06,13.615,
1989-07,14.299,
1989-08,13.826,
1989-09,14.113,
1989-10,14.015,
1989-11,13.851,
1989-12,12.836,
1990-01,13.541,
1990-02,13.494,
1990-03,13.333,
1990-04,13.004,
1990-05,13.411,
1990-06,13.020,
1990-07,13.768,
1990-08,13.550,
1990-09,13.456,
1990-10,13.742,
1990-11,13.528,
1990-12,12.839,
1991-01,13.755,
1991-02,14.077,
1991-03,13.890,
1991-04,14.534,
1991-05,14.687,
1991-06,13.633,
1991-07,13.619,
1991-08,13.784,
1991-09,14.003,
1991-10,13.822,
1991-11,13.795,
1991-12,13.020,
1992-01,14.388,
1992-02,14.362,
1992-03,13.545,
1992-04,14.099,
1992-05,13.889,
1992-06,13.840,
1992-07,14.109,
1992-08,14.584,
1992-09,15.289,
1992-10,17.037,
1992-11,16.409,
1992-12,17.082,
1993-01,18.924,
1993-02,20.108,
1993-03,19.677,
1993-04,19.858,
1993-05,21.369,
1993-06,20.982,
1993-07,21.405,
1993-08,20.987,
1993-09,21.369,
1993-10,22.755,
1993-11,23.448,
1993-12,24.707,
1994-01,24.801,
1994-02,25.165,
1994-03,25.031,
1994-04,25.130,
1994-05,25.668,
1994-06,24.601,
1994-07,25.679,
1994-08,25.591,
1994-09,23.604,
1994-10,24.580,
1994-11,25.010,
1994-12,24.234,
1995-01,23.492,
1995-02,25.206,
1995-03,23.654,
1995-04,24.509,
1995-05,25.046,
1995-06,23.965,
1995-07,24.438,
1995-08,25.618,
1995-09,26.204,
1995-10,26.983,
1995-11,26.993,
1995-12,25.744,
1996-01,28.216,
1996-02,27.366,
1996-03,26.077,
1996-04,26.968,
1996-05,26.844,
1996-06,25.694,
1996-07,26.740,
1996-08,26.618,
1996-09,26.462,
1996-10,27.103,
1996-11,26.330,
1996-12,26.051,
1997-01,29.212,
1997-02,29.779,
1997-03,30.399,
1997-04,30.849,
1997-05,30.110,
1997-06,29.896,
1997-07,30.571,
1997-08,31.203,
1997-09,30.144,
1997-10,31.383,
1997-11,31.003,
1997-12,32.296,
1998-01,28.786,
1998-02,28.025,
1998-03,29.153,
1998-04,28.939,
1998-05,29.241,
1998-06,30.916,
1998-07,30.168,
1998-08,30.943,
1998-09,27.765,
1998-10,29.192,
1998-11,31.501,
1998-12,31.465,
1999-01,25.368,
1999-02,26.119,
1999-03,26.030,
1999-04,27.371,
1999-05,28.111,
1999-06,27.647,
1999-07,28.574,
1999-08,28.140,
1999-09,27.748,
1999-10,29.605,
1999-11,29.956,
1999-12,27.868,
2000-01,28.136,
2000-02,27.731,
2000-03,27.094,
2000-04,28.993,
2000-05,30.797,
2000-06,26.253,
2000-07,26.785,
2000-08,26.085,
2000-09,27.105,
2000-10,27.647,
2000-11,25.852,
2000-12,27.364,
2001-01,40.086,
2001-02,42.319,
2001-03,38.870,
2001-04,40.486,
2001-05,38.590,
2001-06,42.720,
2001-07,43.507,
2001-08,41.188,
2001-09,40.950,
2001-10,41.192,
2001-11,41.632,
2001-12,40.212,
2002-01,39.862,
2002-02,42.086,
2002-03,42.976,
2002-04,45.306,
2002-05,74.787,
2002-06,65.798,
2002-07,76.278,
2002-08,78.600,
2002-09,80.882,
2002-10,80.935,
2002-11,78.895,
2002-12,78.611,
2003-01,83.108,
2003-02,84.358,
2003-03,88.874,
2003-04,89.593,
2003-05,91.504,
2003-06,90.544,
2003-07,90.156,
2003-08,90.041,
2003-09,91.368,
2003-10,90.201,
2003-11,90.064,
2003-12,89.505,
2004-01,88.855,
2004-02,88.933,
2004-03,93.177,
2004-04,91.998,
2004-05,92.001,
2004-06,94.748,
2004-07,94.724,
2004-08,95.615,
2004-09,95.357,
2004-10,96.223,
2004-11,96.234,
2004-12,97.930,
2005-01,97.420,
2005-02,99.372,
2005-03,99.291,
2005-04,99.520,
2005-05,102.700,
2005-06,103.533,
2005-07,102.377,
2005-08,101.750,
2005-09,103.024,
2005-10,102.565,
2005-11,103.064,
2005-12,123.868,
2006-01,123.618,
2006-02,123.814,
2006-03,126.559,
2006-04,125.886,
2006-05,126.764,
2006-06,125.843,
2006-07,125.583,
2006-08,125.787,
2006-09,129.011,
2006-10,130.008,
2006-11,133.031,
2006-12,133.313,
2007-01,134.253,
2007-02,136.396,
2007-03,135.382,
2007-04,137.414,
2007-05,136.289,
2007-06,136.918,
2007-07,135.113,
2007-08,134.896,
2007-09,134.848,
2007-10,129.189,
2007-11,131.138,
2007-12,132.296,
2008-01,130.438,
2008-02,129.581,
2008-03,111.390,
2008-04,112.097,
2008-05,115.171,
2008-06,115.881,
2008-07,118.057,
2008-08,119.159,
2008-09,121.470,
2008-10,122.193,
2008-11,122.568,
2008-12,136.453,
2009-01,134.687,
2009-02,135.060,
2009-03,135.945,
2009-04,134.416,
2009-05,135.304,
2009-06,134.596,
2009-07,131.617,
2009-08,129.423,
2009-09,129.938,
2009-10,129.858,
2009-11,130.996,
2009-12,129.809,
2010-01,129.453,
2010-02,128.193,
2010-03,122.746,
2010-04,125.864,
2010-05,126.257,
2010-06,130.018,
2010-07,130.509,
2010-08,130.501,
2010-09,129.124,
2010-10,130.069,
2010-11,131.467,
2010-12,130.921,
2011-01,129.591,
2011-02,133.115,
2011-03,132.895,
2011-04,134.054,
2011-05,134.408,
2011-06,133.672,
2011-07,134.782,
2011-08,131.973,
2011-09,132.717,
2011-10,130.769,
2011-11,133.157,
2011-12,136.345,
2012-01,134.746,
2012-02,134.889,
2012-03,134.164,
2012-04,132.059,
2012-05,130.995,
2012-06,128.803,
2012-07,129.290,
2012-08,129.618,
2012-09,129.881,
2012-10,128.879,
2012-11,127.780,
2012-12,129.308,
2013-01,128.022,
2013-02,126.415,
2013-03,132.402,
2013-04,119.950,
2013-05,118.910,
2013-06,119.252,
2013-07,119.288,
2013-08,118.511,
2013-09,119.665,
2013-10,118.902,
2013-11,120.370,
2013-12,121.143,
2014-01,120.711,
2014-02,119.559,
2014-03,123.202,
2014-04,123.651,
2014-05,124.911,
2014-06,128.177,
2014-07,131.289,
2014-08,131.321,
2014-09,136.070,
2014-10,135.620,
2014-11,136.308,
2014-12,137.080,Provisional value
