"",BBK01.QUX519,BBK01.QUX519_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Countries in Africa / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:57,
2002-03,10.618,
2002-04,10.054,
2002-05,9.632,
2002-06,8.876,
2002-07,8.908,
2002-08,8.840,
2002-09,8.873,
2002-10,8.402,
2002-11,8.361,
2002-12,7.676,
2003-01,7.318,
2003-02,7.370,
2003-03,7.005,
2003-04,6.732,
2003-05,6.556,
2003-06,7.062,
2003-07,7.199,
2003-08,7.493,
2003-09,7.135,
2003-10,7.579,
2003-11,7.444,
2003-12,7.127,
2004-01,7.505,
2004-02,7.348,
2004-03,7.283,
2004-04,7.415,
2004-05,7.042,
2004-06,7.132,
2004-07,6.962,
2004-08,6.950,
2004-09,6.409,
2004-10,6.188,
2004-11,6.083,
2004-12,5.837,
2005-01,6.065,
2005-02,5.825,
2005-03,5.909,
2005-04,6.136,
2005-05,6.212,
2005-06,6.241,
2005-07,6.304,
2005-08,5.919,
2005-09,6.248,
2005-10,6.068,
2005-11,7.016,
2005-12,6.387,
2006-01,6.138,
2006-02,6.728,
2006-03,6.494,
2006-04,6.676,
2006-05,6.158,
2006-06,7.032,
2006-07,7.684,
2006-08,7.728,
2006-09,7.700,
2006-10,7.838,
2006-11,7.794,
2006-12,7.982,
2007-01,8.189,
2007-02,6.624,
2007-03,8.178,
2007-04,8.518,
2007-05,8.952,
2007-06,9.480,
2007-07,10.094,
2007-08,10.695,
2007-09,10.459,
2007-10,10.863,
2007-11,10.724,
2007-12,11.091,
2008-01,10.303,
2008-02,9.887,
2008-03,9.579,
2008-04,9.778,
2008-05,9.702,
2008-06,9.502,
2008-07,9.907,
2008-08,9.816,
2008-09,10.758,
2008-10,11.750,
2008-11,10.670,
2008-12,10.365,
2009-01,10.084,
2009-02,9.858,
2009-03,9.306,
2009-04,9.329,
2009-05,9.682,
2009-06,8.973,
2009-07,8.031,
2009-08,9.355,
2009-09,9.169,
2009-10,8.933,
2009-11,8.853,
2009-12,7.972,
2010-01,8.041,
2010-02,9.968,
2010-03,10.016,
2010-04,10.609,
2010-05,11.373,
2010-06,11.228,
2010-07,10.721,
2010-08,10.749,
2010-09,10.916,
2010-10,7.903,
2010-11,11.641,
2010-12,10.897,
2011-01,10.058,
2011-02,7.346,
2011-03,9.480,
2011-04,9.519,
2011-05,9.428,
2011-06,9.078,
2011-07,9.425,
2011-08,9.154,
2011-09,9.272,
2011-10,10.651,
2011-11,10.383,
2011-12,8.784,
2012-01,9.639,
2012-02,10.068,
2012-03,10.999,
2012-04,10.622,
2012-05,10.320,
2012-06,9.566,
2012-07,9.084,
2012-08,8.740,
2012-09,10.237,
2012-10,10.082,
2012-11,9.892,
2012-12,9.898,
2013-01,9.588,
2013-02,9.641,
2013-03,9.843,
2013-04,9.659,
2013-05,9.503,
2013-06,9.183,
2013-07,8.920,
2013-08,8.968,
2013-09,8.817,
2013-10,8.762,
2013-11,8.722,
2013-12,8.659,
2014-01,8.965,
2014-02,8.510,
2014-03,8.787,
2014-04,8.461,
2014-05,8.741,
2014-06,8.828,
2014-07,9.138,
2014-08,8.857,
2014-09,9.403,
2014-10,9.963,
