"",BBK01.QUK829,BBK01.QUK829_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Belgium / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:11,
2002-03,9.676,
2002-04,8.540,
2002-05,8.455,
2002-06,9.374,
2002-07,7.845,
2002-08,7.589,
2002-09,8.153,
2002-10,7.969,
2002-11,7.850,
2002-12,7.951,
2003-01,7.340,
2003-02,8.029,
2003-03,8.207,
2003-04,9.389,
2003-05,8.145,
2003-06,8.616,
2003-07,7.768,
2003-08,8.766,
2003-09,8.728,
2003-10,7.780,
2003-11,7.920,
2003-12,7.699,
2004-01,8.025,
2004-02,7.536,
2004-03,7.714,
2004-04,9.029,
2004-05,7.869,
2004-06,8.287,
2004-07,7.879,
2004-08,7.661,
2004-09,7.897,
2004-10,7.826,
2004-11,8.179,
2004-12,7.702,
2005-01,7.990,
2005-02,8.254,
2005-03,8.337,
2005-04,7.251,
2005-05,7.370,
2005-06,8.397,
2005-07,8.344,
2005-08,8.381,
2005-09,8.685,
2005-10,7.881,
2005-11,8.219,
2005-12,7.797,
2006-01,7.618,
2006-02,7.593,
2006-03,7.636,
2006-04,8.493,
2006-05,7.421,
2006-06,8.132,
2006-07,8.102,
2006-08,8.339,
2006-09,8.346,
2006-10,7.801,
2006-11,7.839,
2006-12,7.787,
2007-01,7.860,
2007-02,8.150,
2007-03,8.442,
2007-04,8.586,
2007-05,8.550,
2007-06,8.867,
2007-07,8.088,
2007-08,9.402,
2007-09,9.907,
2007-10,9.602,
2007-11,9.435,
2007-12,9.253,
2008-01,9.740,
2008-02,9.189,
2008-03,9.255,
2008-04,9.652,
2008-05,9.441,
2008-06,9.528,
2008-07,10.696,
2008-08,10.141,
2008-09,9.889,
2008-10,10.047,
2008-11,14.592,
2008-12,11.519,
2009-01,11.408,
2009-02,11.252,
2009-03,11.012,
2009-04,10.966,
2009-05,10.443,
2009-06,10.118,
2009-07,10.273,
2009-08,11.180,
2009-09,9.477,
2009-10,9.563,
2009-11,9.167,
2009-12,8.867,
2010-01,9.709,
2010-02,9.504,
2010-03,10.056,
2010-04,9.310,
2010-05,9.403,
2010-06,9.279,
2010-07,9.961,
2010-08,9.477,
2010-09,9.546,
2010-10,9.407,
2010-11,9.595,
2010-12,9.437,
2011-01,10.056,
2011-02,9.421,
2011-03,9.197,
2011-04,9.301,
2011-05,9.988,
2011-06,9.771,
2011-07,9.462,
2011-08,9.632,
2011-09,9.329,
2011-10,9.274,
2011-11,8.996,
2011-12,8.501,
2012-01,8.656,
2012-02,8.535,
2012-03,8.359,
2012-04,8.573,
2012-05,8.176,
2012-06,8.331,
2012-07,8.486,
2012-08,7.679,
2012-09,8.134,
2012-10,7.963,
2012-11,7.653,
2012-12,7.143,
2013-01,7.473,
2013-02,7.698,
2013-03,7.936,
2013-04,8.045,
2013-05,7.798,
2013-06,8.503,
2013-07,7.633,
2013-08,7.733,
2013-09,7.182,
2013-10,7.392,
2013-11,7.480,
2013-12,7.280,
2014-01,7.133,
2014-02,7.540,
2014-03,7.386,
2014-04,7.106,
2014-05,7.145,
2014-06,7.445,
2014-07,7.080,
2014-08,6.920,
2014-09,6.836,
2014-10,6.768,
