"",BBK01.OUP211,BBK01.OUP211_FLAGS
1995-02,0.039,
1995-03,0.005,
1995-04,0.036,
1995-05,0.002,
1995-06,0.055,
1995-07,0.011,
1995-08,0.104,
1995-09,0.047,
1995-10,0.051,
1995-11,0.033,
1995-12,0.065,
1996-01,-,Nothing exists
1996-02,-,Nothing exists
1996-03,-,Nothing exists
1996-04,0.073,
1996-05,0.085,
1996-06,0.024,
1996-07,0.035,
1996-08,0.051,
1996-09,0.019,
1996-10,0.067,
1996-11,0.000,
1996-12,0.108,
1997-01,0.004,
1997-02,0.008,
1997-03,0.064,
1997-04,0.049,
1997-05,0.018,
1997-06,0.040,
1997-07,0.045,
1997-08,0.039,
1997-09,0.008,
1997-10,0.002,
1997-11,0.051,
1997-12,0.081,
1998-01,0.026,
1998-02,0.023,
1998-03,0.003,
1998-04,0.003,
1998-05,0.004,
1998-06,0.052,
1998-07,0.013,
1998-08,0.048,
1998-09,0.011,
1998-10,0.013,
1998-11,0.003,
1998-12,0.003,
1999-01,0.035,
1999-02,0.028,
1999-03,0.005,
1999-04,0.015,
1999-05,0.067,
1999-06,0.023,
1999-07,0.046,
1999-08,0.046,
1999-09,0.024,
1999-10,0.005,
1999-11,0.002,
1999-12,0.005,
2000-01,0.005,
2000-02,0.002,
2000-03,0.009,
2000-04,0.012,
2000-05,0.012,
2000-06,0.003,
2000-07,0.010,
2000-08,0.018,
2000-09,0.023,
2000-10,0.028,
2000-11,0.012,
2000-12,0.010,
2001-01,0.023,
2001-02,0.037,
2001-03,0.062,
2001-04,0.027,
2001-05,0.059,
2001-06,0.023,
2001-07,0.085,
2001-08,0.091,
2001-09,0.040,
2001-10,0.019,
2001-11,0.007,
2001-12,0.001,
2002-01,0.054,
2002-02,0.046,
2002-03,0.049,
2002-04,0.094,
2002-05,0.387,
2002-06,0.091,
2002-07,0.119,
2002-08,0.125,
2002-09,0.094,
2002-10,0.085,
2002-11,0.074,
2002-12,0.078,
2003-01,0.067,
2003-02,0.108,
2003-03,0.083,
2003-04,0.036,
2003-05,0.071,
2003-06,0.060,
2003-07,0.029,
2003-08,0.022,
2003-09,0.013,
2003-10,0.025,
2003-11,0.016,
2003-12,0.016,
2004-01,0.486,
2004-02,0.481,
2004-03,0.228,
2004-04,0.233,
2004-05,0.030,
2004-06,0.024,
2004-07,0.036,
2004-08,0.232,
2004-09,0.022,
2004-10,0.022,
2004-11,0.255,
2004-12,0.007,
2005-01,0.011,
2005-02,0.020,
2005-03,0.017,
2005-04,0.024,
2005-05,0.025,
2005-06,0.319,
2005-07,2.830,
2005-08,2.828,
2005-09,3.032,
2005-10,2.834,
2005-11,2.828,
2005-12,0.687,
2006-01,1.189,
2006-02,0.073,
2006-03,0.083,
2006-04,0.126,
2006-05,0.123,
2006-06,0.110,
2006-07,0.238,
2006-08,0.265,
2006-09,0.301,
2006-10,0.299,
2006-11,0.432,
2006-12,0.781,
2007-01,0.527,
2007-02,1.387,
2007-03,1.162,
2007-04,2.292,
2007-05,3.047,
2007-06,3.181,
2007-07,0.597,
2007-08,0.821,
2007-09,0.490,
2007-10,0.460,
2007-11,0.334,
2007-12,0.745,
2008-01,0.950,
2008-02,1.115,
2008-03,1.352,
2008-04,0.337,
2008-05,0.901,
2008-06,0.940,
2008-07,0.326,
2008-08,0.477,
2008-09,0.638,
2008-10,0.908,
2008-11,0.594,
2008-12,1.135,
2009-01,0.795,
2009-02,0.611,
2009-03,0.651,
2009-04,0.323,
2009-05,0.635,
2009-06,3.376,
2009-07,1.082,
2009-08,0.574,
2009-09,0.282,
2009-10,0.303,
2009-11,0.268,
2009-12,0.917,
2010-01,0.353,
2010-02,0.253,
2010-03,0.253,
2010-04,0.290,
2010-05,0.840,
2010-06,0.849,
2010-07,0.265,
2010-08,0.218,
2010-09,0.237,
2010-10,0.186,
2010-11,0.163,
2010-12,0.413,
2011-01,0.300,
2011-02,0.849,
2011-03,0.324,
2011-04,1.074,
2011-05,0.620,
2011-06,3.709,
2011-07,1.121,
2011-08,0.414,
2011-09,0.495,
2011-10,0.519,
2011-11,0.601,
2011-12,1.075,
2012-01,1.454,
2012-02,0.702,
2012-03,0.703,
2012-04,0.649,
2012-05,0.648,
2012-06,1.141,
2012-07,0.678,
2012-08,0.436,
2012-09,0.360,
2012-10,0.598,
2012-11,0.559,
2012-12,0.553,
2013-01,0.539,
2013-02,0.534,
2013-03,0.334,
2013-04,0.332,
2013-05,0.368,
2013-06,0.368,
2013-07,0.382,
2013-08,0.379,
2013-09,0.415,
2013-10,0.382,
2013-11,0.397,
2013-12,0.397,
2014-01,0.441,
2014-02,0.620,
2014-03,0.585,
2014-04,0.633,
2014-05,0.657,
2014-06,0.614,
2014-07,0.750,
2014-08,0.586,
2014-09,0.988,
2014-10,0.496,
2014-11,0.300,
2014-12,0.517,Provisional value
