"",BBK01.TU2054,BBK01.TU2054_FLAGS
2005-11,326.410,
2005-12,320.869,
2006-01,328.685,
2006-02,336.899,
2006-03,335.833,
2006-04,338.164,
2006-05,333.930,
2006-06,330.619,
2006-07,337.555,
2006-08,331.440,
2006-09,337.629,
2006-10,337.922,
2006-11,340.983,
2006-12,341.908,
2007-01,298.884,
2007-02,292.102,
2007-03,299.073,
2007-04,295.759,
2007-05,298.974,
2007-06,286.383,
2007-07,280.838,
2007-08,274.903,
2007-09,274.712,
2007-10,270.491,
2007-11,269.653,
2007-12,267.825,
2008-01,273.339,
2008-02,272.016,
2008-03,273.947,
2008-04,278.618,
2008-05,280.173,
2008-06,279.240,
2008-07,268.789,
2008-08,270.383,
2008-09,275.610,
2008-10,267.232,
2008-11,255.911,
2008-12,244.917,
2009-01,244.272,
2009-02,240.951,
2009-03,227.115,
2009-04,229.927,
2009-05,220.119,
2009-06,218.204,
2009-07,208.945,
2009-08,211.751,
2009-09,213.953,
2009-10,210.316,
2009-11,212.805,
2009-12,205.429,
2010-01,206.145,
2010-02,211.661,
2010-03,209.699,
2010-04,211.142,
2010-05,224.011,
2010-06,215.382,
2010-07,212.935,
2010-08,218.414,
2010-09,214.769,
2010-10,221.745,
2010-11,222.996,
2010-12,220.877,
2011-01,222.655,
2011-02,221.456,
2011-03,219.408,
2011-04,224.473,
2011-05,225.834,
2011-06,216.002,
2011-07,211.325,
2011-08,220.907,
2011-09,225.645,
2011-10,221.363,
2011-11,225.352,
2011-12,210.348,
2012-01,208.200,
2012-02,209.837,
2012-03,208.667,
2012-04,210.050,
2012-05,208.975,
2012-06,208.570,
2012-07,210.764,
2012-08,207.235,
2012-09,215.641,
2012-10,209.001,
2012-11,211.303,
2012-12,199.537,
2013-01,194.649,
2013-02,194.146,
2013-03,194.566,
2013-04,188.757,
2013-05,192.992,
2013-06,189.496,
2013-07,189.995,
2013-08,193.890,
2013-09,190.894,
2013-10,190.264,
2013-11,189.398,
2013-12,187.864,
2014-01,187.346,
2014-02,170.044,
2014-03,171.264,
2014-04,168.332,
2014-05,166.412,
2014-06,168.967,
2014-07,167.256,
2014-08,169.373,
2014-09,166.268,
2014-10,159.978,
2014-11,155.482,
