"",BBK01.RU5832,BBK01.RU5832_FLAGS
2009-07,0.293,
2009-08,0.276,
2009-09,0.184,
2009-10,0.258,
2009-11,0.329,
2009-12,0.258,
2010-01,0.283,
2010-02,0.242,
2010-03,0.257,
2010-04,0.204,
2010-05,0.319,
2010-06,0.431,
2010-07,0.240,
2010-08,0.435,
2010-09,0.395,
2010-10,0.398,
2010-11,0.268,
2010-12,0.190,
2011-01,0.200,
2011-02,0.160,
2011-03,0.139,
2011-04,0.152,
2011-05,0.134,
2011-06,0.164,
2011-07,0.146,
2011-08,0.167,
2011-09,0.174,
2011-10,0.174,
2011-11,0.141,
2011-12,0.158,
2012-01,0.138,
2012-02,0.143,
2012-03,0.132,
2012-04,0.166,
2012-05,0.146,
2012-06,0.156,
2012-07,0.141,
2012-08,0.170,
2012-09,0.214,
2012-10,0.150,
2012-11,0.196,
2012-12,0.252,
2013-01,0.165,
2013-02,0.313,
2013-03,0.269,
2013-04,0.425,
2013-05,0.220,
2013-06,0.255,
2013-07,0.304,
2013-08,0.342,
2013-09,0.194,
2013-10,0.274,
2013-11,0.202,
2013-12,0.201,
2014-01,0.265,
2014-02,0.205,
2014-03,0.193,
2014-04,0.347,
2014-05,0.192,
2014-06,0.251,
2014-07,0.237,
2014-08,0.336,
2014-09,0.238,
2014-10,0.208,
2014-11,0.195,
2014-12,0.339,
