"",BBK01.OUN031,BBK01.OUN031_FLAGS
"",Time deposits of foreign banks (MFIs) / short-therm / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:18,
1968-12,0.107,
1969-01,0.080,
1969-02,0.078,
1969-03,0.074,
1969-04,0.088,
1969-05,0.118,
1969-06,0.095,
1969-07,0.095,
1969-08,0.071,
1969-09,0.080,
1969-10,0.086,
1969-11,0.073,
1969-12,0.062,
1970-01,0.064,
1970-02,0.060,
1970-03,0.061,
1970-04,0.109,
1970-05,0.106,
1970-06,0.142,
1970-07,0.143,
1970-08,0.139,
1970-09,0.151,
1970-10,0.159,
1970-11,0.152,
1970-12,0.152,
1971-01,0.142,
1971-02,0.156,
1971-03,0.190,
1971-04,0.190,
1971-05,0.183,
1971-06,0.079,
1971-07,0.146,
1971-08,0.146,
1971-09,0.143,
1971-10,0.164,
1971-11,0.164,
1971-12,0.164,
1972-01,0.156,
1972-02,0.149,
1972-03,0.102,
1972-04,0.056,
1972-05,0.055,
1972-06,0.033,
1972-07,0.038,
1972-08,0.044,
1972-09,0.045,
1972-10,0.061,
1972-11,0.057,
1972-12,0.079,
1973-01,0.073,
1973-02,0.086,
1973-03,0.088,
1973-04,0.079,
1973-05,0.080,
1973-06,0.077,
1973-07,0.088,
1973-08,0.090,
1973-09,0.083,
1973-10,0.097,
1973-11,0.070,
1973-12,0.037,
1974-01,0.034,
1974-02,0.034,
1974-03,0.034,
1974-04,0.038,
1974-05,0.030,
1974-06,0.030,
1974-07,0.024,
1974-08,0.024,
1974-09,0.024,
1974-10,0.023,
1974-11,0.023,
1974-12,0.023,
1975-01,0.020,
1975-02,0.020,
1975-03,0.020,
1975-04,0.019,
1975-05,0.019,
1975-06,0.019,
1975-07,0.017,
1975-08,0.006,
1975-09,0.082,
1975-10,0.102,
1975-11,0.115,
1975-12,0.115,
1976-01,0.125,
1976-02,0.140,
1976-03,0.089,
1976-04,0.099,
1976-05,0.098,
1976-06,0.121,
1976-07,0.154,
1976-08,0.154,
1976-09,0.154,
1976-10,0.202,
1976-11,0.253,
1976-12,0.253,
1977-01,0.271,
1977-02,0.310,
1977-03,0.346,
1977-04,0.414,
1977-05,0.404,
1977-06,0.399,
1977-07,0.427,
1977-08,0.451,
1977-09,0.451,
1977-10,0.451,
1977-11,0.456,
1977-12,0.461,
1978-01,0.438,
1978-02,0.374,
1978-03,0.371,
1978-04,0.343,
1978-05,0.343,
1978-06,0.353,
1978-07,0.333,
1978-08,0.333,
1978-09,0.333,
1978-10,0.325,
1978-11,0.325,
1978-12,0.284,
1979-01,0.268,
1979-02,0.297,
1979-03,0.302,
1979-04,0.312,
1979-05,0.325,
1979-06,0.297,
1979-07,0.333,
1979-08,0.313,
1979-09,0.298,
1979-10,0.305,
1979-11,0.300,
1979-12,0.300,
1980-01,0.300,
1980-02,0.305,
1980-03,0.341,
1980-04,0.335,
1980-05,0.354,
1980-06,0.233,
1980-07,0.110,
1980-08,0.179,
1980-09,0.184,
1980-10,0.286,
1980-11,0.339,
1980-12,0.400,
1981-01,0.401,
1981-02,0.405,
1981-03,0.435,
1981-04,0.377,
1981-05,0.325,
1981-06,0.275,
1981-07,0.241,
1981-08,0.188,
1981-09,0.180,
1981-10,0.134,
1981-11,0.109,
1981-12,0.086,
1982-01,0.088,
1982-02,0.297,
1982-03,0.077,
1982-04,0.077,
1982-05,0.118,
1982-06,0.100,
1982-07,0.124,
1982-08,0.128,
1982-09,0.182,
1982-10,0.197,
1982-11,0.376,
1982-12,0.232,
1983-01,0.260,
1983-02,0.323,
1983-03,0.241,
1983-04,0.302,
1983-05,0.220,
1983-06,0.233,
1983-07,0.452,
1983-08,0.546,
1983-09,0.664,
1983-10,0.713,
1983-11,0.847,
1983-12,0.665,
1984-01,0.472,
1984-02,0.356,
1984-03,0.295,
1984-04,0.302,
1984-05,0.105,
1984-06,0.108,
1984-07,0.115,
1984-08,0.115,
1984-09,0.221,
1984-10,0.213,
1984-11,0.127,
1984-12,0.141,
1985-01,0.142,
1985-02,0.147,
1985-03,0.150,
1985-04,0.150,
1985-05,0.150,
1985-06,0.149,
1985-07,0.144,
1985-08,0.163,
1985-09,0.159,
1985-10,0.133,
1985-11,0.129,
1985-12,0.138,
1986-01,0.135,
1986-02,0.127,
1986-03,0.117,
1986-04,0.119,
1986-05,0.123,
1986-06,0.120,
1986-07,0.119,
1986-08,0.118,
1986-09,0.112,
1986-10,0.241,
1986-11,0.308,
1986-12,0.300,
1987-01,0.280,
1987-02,0.092,
1987-03,0.099,
1987-04,0.142,
1987-05,0.082,
1987-06,0.057,
1987-07,0.031,
1987-08,0.031,
1987-09,0.031,
1987-10,0.031,
1987-11,0.073,
1987-12,0.072,
1988-01,0.127,
1988-02,0.142,
1988-03,0.090,
1988-04,0.085,
1988-05,0.059,
1988-06,0.071,
1988-07,0.061,
1988-08,0.065,
1988-09,0.065,
1988-10,0.070,
1988-11,0.081,
1988-12,0.066,
1989-01,0.058,
1989-02,0.072,
1989-03,0.139,
1989-04,0.174,
1989-05,0.227,
1989-06,0.226,
1989-07,0.138,
1989-08,0.145,
1989-09,0.145,
1989-10,0.145,
1989-11,0.062,
1989-12,0.070,
1990-01,0.083,
1990-02,0.073,
1990-03,0.068,
1990-04,0.230,
1990-05,0.231,
1990-06,0.193,
1990-07,0.124,
1990-08,0.131,
1990-09,0.114,
1990-10,0.124,
1990-11,0.131,
1990-12,0.122,
1991-01,0.153,
1991-02,0.304,
1991-03,0.284,
1991-04,0.411,
1991-05,0.281,
1991-06,0.304,
1991-07,0.430,
1991-08,0.567,
1991-09,0.812,
1991-10,0.460,
1991-11,0.680,
1991-12,0.600,
1992-01,0.571,
1992-02,0.513,
1992-03,0.516,
1992-04,0.396,
1992-05,0.358,
1992-06,0.405,
1992-07,0.530,
1992-08,0.544,
1992-09,0.670,
1992-10,0.680,
1992-11,0.700,
1992-12,0.683,
1993-01,1.006,
1993-02,0.940,
1993-03,0.894,
1993-04,0.946,
1993-05,0.818,
1993-06,0.798,
1993-07,0.908,
1993-08,0.941,
1993-09,0.978,
1993-10,1.012,
1993-11,0.892,
1993-12,0.871,
1994-01,0.950,
1994-02,1.195,
1994-03,1.072,
1994-04,1.158,
1994-05,1.014,
1994-06,1.014,
1994-07,1.186,
1994-08,1.163,
1994-09,1.113,
1994-10,1.288,
1994-11,1.587,
1994-12,1.084,
1995-01,1.187,
1995-02,1.151,
1995-03,1.113,
1995-04,1.397,
1995-05,1.160,
1995-06,1.123,
1995-07,1.089,
1995-08,1.277,
1995-09,0.950,
1995-10,0.917,
1995-11,1.047,
1995-12,1.106,
1996-01,0.878,
1996-02,0.984,
1996-03,0.850,
1996-04,1.122,
1996-05,0.869,
1996-06,0.909,
1996-07,0.890,
1996-08,0.839,
1996-09,0.796,
1996-10,0.803,
1996-11,0.725,
1996-12,0.791,
1997-01,0.727,
1997-02,0.717,
1997-03,0.900,
1997-04,0.903,
1997-05,0.878,
1997-06,0.849,
1997-07,0.812,
1997-08,0.908,
1997-09,1.326,
1997-10,1.564,
1997-11,1.706,
1997-12,1.793,
1998-01,1.197,
1998-02,1.144,
1998-03,1.205,
1998-04,1.421,
1998-05,1.422,
1998-06,1.352,
1998-07,1.291,
1998-08,1.249,
1998-09,1.463,
1998-10,2.031,
1998-11,2.237,
1998-12,2.579,
1999-01,5.614,
1999-02,5.189,
1999-03,3.692,
1999-04,3.800,
1999-05,4.040,
1999-06,4.775,
1999-07,4.030,
1999-08,5.281,
1999-09,4.808,
1999-10,5.403,
1999-11,5.146,
1999-12,3.798,
2000-01,4.889,
2000-02,4.399,
2000-03,5.124,
2000-04,4.714,
2000-05,3.878,
2000-06,2.595,
2000-07,2.403,
2000-08,2.870,
2000-09,2.990,
2000-10,3.669,
2000-11,2.876,
2000-12,2.148,
2001-01,2.956,
2001-02,4.472,
2001-03,3.984,
2001-04,2.319,
2001-05,3.706,
2001-06,2.829,
2001-07,4.258,
2001-08,5.987,
2001-09,5.301,
2001-10,5.268,
2001-11,6.476,
2001-12,3.148,
2002-01,3.961,
2002-02,4.280,
2002-03,4.429,
2002-04,4.592,
2002-05,7.222,
2002-06,6.327,
2002-07,5.795,
2002-08,5.668,
2002-09,4.737,
2002-10,6.451,
2002-11,5.179,
2002-12,3.889,
2003-01,4.316,
2003-02,5.496,
2003-03,5.424,
2003-04,5.104,
2003-05,7.164,
2003-06,5.758,
2003-07,5.195,
2003-08,4.642,
2003-09,4.865,
2003-10,5.001,
2003-11,6.910,
2003-12,6.038,
