"",BBK01.OUK046,BBK01.OUK046_FLAGS
"",Time deposits of resident households / Total / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:48,
1968-12,0.044,
1969-01,0.047,
1969-02,0.047,
1969-03,0.046,
1969-04,0.044,
1969-05,0.042,
1969-06,0.041,
1969-07,0.042,
1969-08,0.042,
1969-09,0.037,
1969-10,0.040,
1969-11,0.036,
1969-12,0.042,
1970-01,0.044,
1970-02,0.039,
1970-03,0.049,
1970-04,0.046,
1970-05,0.048,
1970-06,0.049,
1970-07,0.050,
1970-08,0.048,
1970-09,0.049,
1970-10,0.049,
1970-11,0.045,
1970-12,0.043,
1971-01,0.025,
1971-02,0.028,
1971-03,0.027,
1971-04,0.030,
1971-05,0.021,
1971-06,0.027,
1971-07,0.037,
1971-08,0.035,
1971-09,0.034,
1971-10,0.033,
1971-11,0.034,
1971-12,0.032,
1972-01,0.041,
1972-02,0.030,
1972-03,0.029,
1972-04,0.024,
1972-05,0.022,
1972-06,0.020,
1972-07,0.021,
1972-08,0.026,
1972-09,0.025,
1972-10,0.026,
1972-11,0.018,
1972-12,0.022,
1973-01,0.027,
1973-02,0.022,
1973-03,0.026,
1973-04,0.034,
1973-05,0.037,
1973-06,0.040,
1973-07,0.048,
1973-08,0.052,
1973-09,0.052,
1973-10,0.053,
1973-11,0.052,
1973-12,0.058,
1974-01,0.055,
1974-02,0.056,
1974-03,0.057,
1974-04,0.052,
1974-05,0.054,
1974-06,0.055,
1974-07,0.055,
1974-08,0.056,
1974-09,0.054,
1974-10,0.055,
1974-11,0.055,
1974-12,0.053,
1975-01,0.057,
1975-02,0.051,
1975-03,0.063,
1975-04,0.051,
1975-05,0.092,
1975-06,0.048,
1975-07,0.062,
1975-08,0.059,
1975-09,0.059,
1975-10,0.041,
1975-11,0.027,
1975-12,0.039,
1976-01,0.040,
1976-02,0.029,
1976-03,0.039,
1976-04,0.044,
1976-05,0.055,
1976-06,0.054,
1976-07,0.050,
1976-08,0.033,
1976-09,0.020,
1976-10,0.032,
1976-11,0.040,
1976-12,0.042,
1977-01,0.041,
1977-02,0.045,
1977-03,0.044,
1977-04,0.049,
1977-05,0.048,
1977-06,0.055,
1977-07,0.056,
1977-08,0.049,
1977-09,0.047,
1977-10,0.039,
1977-11,0.042,
1977-12,0.045,
1978-01,0.041,
1978-02,0.041,
1978-03,0.043,
1978-04,0.042,
1978-05,0.049,
1978-06,0.050,
1978-07,0.051,
1978-08,0.053,
1978-09,0.051,
1978-10,0.041,
1978-11,0.040,
1978-12,0.044,
1979-01,0.067,
1979-02,0.058,
1979-03,0.059,
1979-04,0.049,
1979-05,0.063,
1979-06,0.070,
1979-07,0.076,
1979-08,0.082,
1979-09,0.069,
1979-10,0.073,
1979-11,0.105,
1979-12,0.096,
1980-01,0.095,
1980-02,0.093,
1980-03,0.089,
1980-04,0.098,
1980-05,0.099,
1980-06,0.099,
1980-07,0.099,
1980-08,0.093,
1980-09,0.088,
1980-10,0.093,
1980-11,0.090,
1980-12,0.102,
1981-01,0.109,
1981-02,0.105,
1981-03,0.115,
1981-04,0.116,
1981-05,0.115,
1981-06,0.110,
1981-07,0.118,
1981-08,0.118,
1981-09,0.118,
1981-10,0.126,
1981-11,0.116,
1981-12,0.124,
1982-01,0.126,
1982-02,0.131,
1982-03,0.131,
1982-04,0.132,
1982-05,0.130,
1982-06,0.127,
1982-07,0.131,
1982-08,0.135,
1982-09,0.122,
1982-10,0.128,
1982-11,0.126,
1982-12,0.119,
1983-01,0.124,
1983-02,0.140,
1983-03,0.140,
1983-04,0.138,
1983-05,0.139,
1983-06,0.145,
1983-07,0.148,
1983-08,0.150,
1983-09,0.141,
1983-10,0.137,
1983-11,0.147,
1983-12,0.149,
1984-01,0.166,
1984-02,0.159,
1984-03,0.164,
1984-04,0.167,
1984-05,0.157,
1984-06,0.153,
1984-07,0.157,
1984-08,0.162,
1984-09,0.157,
1984-10,0.157,
1984-11,0.161,
1984-12,0.173,
1985-01,0.177,
1985-02,0.177,
1985-03,0.169,
1985-04,0.174,
1985-05,0.177,
1985-06,0.175,
1985-07,0.177,
1985-08,0.176,
1985-09,0.162,
1985-10,0.162,
1985-11,0.157,
1985-12,0.146,
1986-01,0.149,
1986-02,0.148,
1986-03,0.147,
1986-04,0.151,
1986-05,0.152,
1986-06,0.149,
1986-07,0.152,
1986-08,0.156,
1986-09,0.157,
1986-10,0.159,
1986-11,0.160,
1986-12,0.138,
1987-01,0.146,
1987-02,0.135,
1987-03,0.133,
1987-04,0.122,
1987-05,0.121,
1987-06,0.117,
1987-07,0.124,
1987-08,0.124,
1987-09,0.125,
1987-10,0.129,
1987-11,0.127,
1987-12,0.123,
1988-01,0.126,
1988-02,0.122,
1988-03,0.125,
1988-04,0.122,
1988-05,0.124,
1988-06,0.129,
1988-07,0.129,
1988-08,0.193,
1988-09,0.133,
1988-10,0.129,
1988-11,0.139,
1988-12,0.116,
1989-01,0.132,
1989-02,0.133,
1989-03,0.178,
1989-04,0.159,
1989-05,0.121,
1989-06,0.127,
1989-07,0.130,
1989-08,0.127,
1989-09,0.137,
1989-10,0.138,
1989-11,0.121,
1989-12,0.126,
1990-01,0.131,
1990-02,0.135,
1990-03,0.134,
1990-04,0.124,
1990-05,0.130,
1990-06,0.128,
1990-07,0.137,
1990-08,0.142,
1990-09,0.147,
1990-10,0.142,
1990-11,0.113,
1990-12,0.140,
1991-01,0.128,
1991-02,0.129,
1991-03,0.129,
1991-04,0.127,
1991-05,0.128,
1991-06,0.115,
1991-07,0.111,
1991-08,0.110,
1991-09,0.102,
1991-10,0.100,
1991-11,0.078,
1991-12,0.072,
1992-01,0.076,
1992-02,0.071,
1992-03,0.075,
1992-04,0.075,
1992-05,0.075,
1992-06,0.079,
1992-07,0.079,
1992-08,0.085,
1992-09,0.080,
1992-10,0.086,
1992-11,0.080,
1992-12,0.086,
1993-01,0.090,
1993-02,0.079,
1993-03,0.075,
1993-04,0.072,
1993-05,0.065,
1993-06,0.063,
1993-07,0.071,
1993-08,0.075,
1993-09,0.055,
1993-10,0.056,
1993-11,0.055,
1993-12,0.138,
1994-01,0.081,
1994-02,0.079,
1994-03,0.078,
1994-04,0.078,
1994-05,0.078,
1994-06,0.087,
1994-07,0.086,
1994-08,0.074,
1994-09,0.073,
1994-10,0.074,
1994-11,0.073,
1994-12,0.073,
1995-01,0.072,
1995-02,0.071,
1995-03,0.071,
1995-04,0.065,
1995-05,0.067,
1995-06,0.066,
1995-07,0.066,
1995-08,0.061,
1995-09,0.063,
1995-10,0.062,
1995-11,0.061,
1995-12,0.082,
1996-01,0.089,
1996-02,0.089,
1996-03,0.089,
1996-04,0.088,
1996-05,0.089,
1996-06,0.081,
1996-07,0.080,
1996-08,0.079,
1996-09,0.074,
1996-10,0.078,
1996-11,0.076,
1996-12,0.078,
1997-01,0.089,
1997-02,0.085,
1997-03,0.091,
1997-04,0.063,
1997-05,0.037,
1997-06,0.037,
1997-07,0.040,
1997-08,0.049,
1997-09,0.047,
1997-10,0.041,
1997-11,0.031,
1997-12,0.038,
1998-01,0.042,
1998-02,0.043,
1998-03,0.044,
1998-04,0.035,
1998-05,0.035,
1998-06,0.036,
1998-07,0.036,
1998-08,0.032,
1998-09,0.048,
1998-10,0.049,
1998-11,0.039,
1998-12,0.053,
1999-01,0.083,
1999-02,0.071,
1999-03,0.074,
1999-04,0.070,
1999-05,0.053,
1999-06,0.053,
1999-07,0.053,
1999-08,0.053,
1999-09,0.040,
1999-10,0.045,
1999-11,0.040,
1999-12,0.551,
2000-01,0.072,
2000-02,0.071,
2000-03,0.072,
2000-04,0.063,
2000-05,0.063,
2000-06,0.063,
2000-07,0.028,
2000-08,0.030,
2000-09,0.028,
2000-10,0.027,
2000-11,0.027,
2000-12,0.031,
2001-01,0.024,
2001-02,0.029,
2001-03,0.027,
2001-04,0.029,
2001-05,0.029,
2001-06,0.056,
2001-07,0.028,
2001-08,0.027,
2001-09,0.028,
2001-10,0.032,
2001-11,0.032,
2001-12,0.034,
2002-01,0.034,
2002-02,0.020,
2002-03,0.026,
2002-04,0.026,
2002-05,0.026,
2002-06,0.025,
2002-07,0.022,
2002-08,0.019,
2002-09,0.016,
2002-10,0.010,
2002-11,0.012,
2002-12,0.010,
2003-01,0.011,
2003-02,0.011,
2003-03,0.007,
2003-04,0.007,
2003-05,0.006,
2003-06,0.006,
2003-07,0.010,
2003-08,0.010,
2003-09,0.063,
2003-10,0.071,
2003-11,0.036,
2003-12,0.030,
2004-01,0.030,
2004-02,0.030,
