"",BBK01.OUL007,BBK01.OUL007_FLAGS
1970-08,1.293,
1970-09,1.335,
1970-10,1.349,
1970-11,1.389,
1970-12,1.400,
1971-01,1.385,
1971-02,1.411,
1971-03,1.406,
1971-04,1.403,
1971-05,1.417,
1971-06,1.439,
1971-07,1.464,
1971-08,1.496,
1971-09,1.532,
1971-10,1.557,
1971-11,1.578,
1971-12,1.600,
1972-01,1.606,
1972-02,1.631,
1972-03,1.624,
1972-04,1.587,
1972-05,1.599,
1972-06,1.622,
1972-07,1.656,
1972-08,1.668,
1972-09,1.734,
1972-10,1.768,
1972-11,1.784,
1972-12,1.854,
1973-01,1.824,
1973-02,1.866,
1973-03,1.862,
1973-04,1.860,
1973-05,1.842,
1973-06,1.871,
1973-07,1.875,
1973-08,1.904,
1973-09,1.958,
1973-10,1.972,
1973-11,2.004,
1973-12,2.294,
1974-01,2.282,
1974-02,2.353,
1974-03,2.332,
1974-04,2.304,
1974-05,2.304,
1974-06,2.314,
1974-07,2.325,
1974-08,2.388,
1974-09,2.488,
1974-10,2.499,
1974-11,2.549,
1974-12,2.588,
1975-01,2.661,
1975-02,2.723,
1975-03,2.681,
1975-04,2.616,
1975-05,2.600,
1975-06,2.628,
1975-07,2.612,
1975-08,2.708,
1975-09,2.772,
1975-10,2.789,
1975-11,2.834,
1975-12,2.871,
1976-01,2.967,
1976-02,3.034,
1976-03,2.939,
1976-04,2.887,
1976-05,2.894,
1976-06,2.894,
1976-07,2.901,
1976-08,2.997,
1976-09,3.056,
1976-10,3.063,
1976-11,3.133,
1976-12,3.197,
1977-01,3.336,
1977-02,3.406,
1977-03,3.266,
1977-04,3.198,
1977-05,3.222,
1977-06,3.235,
1977-07,3.266,
1977-08,3.321,
1977-09,3.388,
1977-10,3.414,
1977-11,3.432,
1977-12,3.492,
1978-01,3.597,
1978-02,3.667,
1978-03,3.531,
1978-04,3.450,
1978-05,3.416,
1978-06,3.427,
1978-07,3.439,
1978-08,3.470,
1978-09,3.555,
1978-10,3.560,
1978-11,3.589,
1978-12,3.727,
1979-01,3.742,
1979-02,3.853,
1979-03,3.711,
1979-04,3.662,
1979-05,3.633,
1979-06,3.608,
1979-07,3.615,
1979-08,3.650,
1979-09,3.816,
1979-10,3.817,
1979-11,3.859,
1979-12,4.025,
1980-01,4.192,
1980-02,4.262,
1980-03,4.167,
1980-04,4.061,
1980-05,4.050,
1980-06,4.087,
1980-07,4.066,
1980-08,4.126,
1980-09,4.278,
1980-10,4.308,
1980-11,4.411,
1980-12,4.520,
1981-01,4.737,
1981-02,4.891,
1981-03,4.729,
1981-04,4.606,
1981-05,4.628,
1981-06,4.658,
1981-07,4.611,
1981-08,4.786,
1981-09,4.869,
1981-10,4.922,
1981-11,5.057,
1981-12,5.175,
1982-01,5.477,
1982-02,5.593,
1982-03,5.356,
1982-04,5.160,
1982-05,5.199,
1982-06,5.144,
1982-07,5.188,
1982-08,5.339,
1982-09,5.419,
1982-10,5.469,
1982-11,5.578,
1982-12,5.800,
1983-01,6.060,
1983-02,6.199,
1983-03,5.904,
1983-04,5.737,
1983-05,5.784,
1983-06,5.692,
1983-07,5.762,
1983-08,5.912,
1983-09,6.054,
1983-10,6.135,
1983-11,6.224,
1983-12,6.490,
1984-01,6.766,
1984-02,6.960,
1984-03,6.690,
1984-04,6.521,
1984-05,6.559,
1984-06,6.514,
1984-07,6.519,
1984-08,6.712,
1984-09,6.889,
1984-10,6.988,
1984-11,7.164,
1984-12,7.347,
1985-01,7.553,
1985-02,7.783,
1985-03,7.541,
1985-04,7.316,
1985-05,7.385,
1985-06,7.286,
1985-07,7.210,
1985-08,7.318,
1985-09,7.532,
1985-10,7.511,
1985-11,7.549,
1985-12,9.181,
1986-01,9.496,
1986-02,9.700,
1986-03,9.421,
1986-04,8.992,
1986-05,8.997,
1986-06,8.836,
1986-07,8.599,
1986-08,8.801,
1986-09,8.896,
1986-10,8.898,
1986-11,8.991,
1986-12,9.356,
1987-01,9.407,
1987-02,9.619,
1987-03,9.223,
1987-04,8.954,
1987-05,8.897,
1987-06,8.698,
1987-07,8.553,
1987-08,8.659,
1987-09,8.761,
1987-10,8.800,
1987-11,8.940,
1987-12,9.089,
1988-01,9.358,
1988-02,9.556,
1988-03,9.066,
1988-04,8.786,
1988-05,8.753,
1988-06,8.589,
1988-07,8.481,
1988-08,8.582,
1988-09,8.741,
1988-10,8.781,
1988-11,8.792,
1988-12,9.034,
1989-01,9.380,
1989-02,9.481,
1989-03,9.351,
1989-04,8.722,
1989-05,8.660,
1989-06,8.505,
1989-07,8.444,
1989-08,8.536,
1989-09,8.618,
1989-10,8.633,
1989-11,8.775,
1989-12,9.163,
1990-01,9.685,
1990-02,9.898,
1990-03,9.575,
1990-04,9.249,
1990-05,9.259,
1990-06,11.810,
1990-07,11.967,
1990-08,12.394,
1990-09,12.606,
1990-10,12.171,
1990-11,12.119,
1990-12,12.393,
1991-01,12.951,
1991-02,13.202,
1991-03,13.330,
1991-04,13.189,
1991-05,13.440,
1991-06,13.692,
1991-07,13.702,
1991-08,14.013,
1991-09,14.277,
1991-10,14.238,
1991-11,14.419,
1991-12,14.869,
1992-01,15.276,
1992-02,15.244,
1992-03,14.787,
1992-04,14.503,
1992-05,14.483,
1992-06,14.277,
1992-07,14.219,
1992-08,14.430,
1992-09,14.447,
1992-10,13.469,
1992-11,12.736,
1992-12,12.615,
1993-01,12.710,
1993-02,12.693,
1993-03,12.343,
1993-04,11.943,
1993-05,12.001,
1993-06,11.680,
1993-07,10.943,
1993-08,10.844,
1993-09,11.002,
1993-10,11.029,
1993-11,11.103,
1993-12,11.652,
1994-01,11.994,
1994-02,11.882,
1994-03,11.542,
1994-04,11.084,
1994-05,11.282,
1994-06,11.198,
1994-07,11.093,
1994-08,11.248,
1994-09,11.515,
1994-10,11.651,
1994-11,11.678,
1994-12,12.285,
1995-01,12.715,
1995-02,12.662,
1995-03,12.334,
1995-04,12.067,
1995-05,12.041,
1995-06,12.162,
1995-07,12.073,
1995-08,12.076,
1995-09,12.296,
1995-10,12.278,
1995-11,12.406,
1995-12,12.902,
1996-01,12.751,
1996-02,12.708,
1996-03,12.703,
1996-04,12.347,
1996-05,12.426,
1996-06,12.493,
1996-07,12.376,
1996-08,12.456,
1996-09,12.834,
1996-10,12.777,
1996-11,12.938,
1996-12,13.561,
1997-01,13.147,
1997-02,13.242,
1997-03,13.080,
1997-04,12.778,
1997-05,12.918,
1997-06,13.071,
1997-07,12.968,
1997-08,13.034,
1997-09,13.216,
1997-10,13.265,
1997-11,13.324,
1997-12,13.711,
1998-01,13.623,
1998-02,13.610,
1998-03,13.555,
1998-04,13.458,
1998-05,13.646,
1998-06,13.793,
1998-07,13.656,
1998-08,13.596,
1998-09,13.651,
1998-10,13.868,
1998-11,13.870,
1998-12,14.432,
1999-01,17.948,
1999-02,17.425,
1999-03,17.375,
1999-04,17.421,
1999-05,17.463,
1999-06,17.389,
1999-07,17.405,
1999-08,17.482,
1999-09,17.647,
1999-10,17.646,
1999-11,17.844,
1999-12,18.497,
2000-01,18.637,
2000-02,18.585,
2000-03,18.701,
2000-04,18.383,
2000-05,18.355,
2000-06,18.150,
2000-07,18.068,
2000-08,18.019,
2000-09,18.057,
2000-10,18.120,
2000-11,18.170,
2000-12,18.758,
2001-01,18.640,
2001-02,18.391,
2001-03,18.551,
2001-04,18.193,
2001-05,18.248,
2001-06,18.459,
2001-07,18.344,
2001-08,18.177,
2001-09,18.225,
2001-10,18.155,
2001-11,18.225,
2001-12,18.528,
2002-01,18.487,
2002-02,18.332,
2002-03,18.666,
2002-04,18.062,
2002-05,18.154,
2002-06,17.565,
2002-07,17.691,
2002-08,17.554,
2002-09,17.609,
2002-10,17.536,
2002-11,17.599,
2002-12,17.795,
2003-01,17.680,
2003-02,17.481,
2003-03,17.692,
2003-04,17.469,
2003-05,17.474,
2003-06,17.465,
2003-07,17.319,
2003-08,17.395,
2003-09,17.510,
2003-10,17.484,
2003-11,17.392,
2003-12,17.601,
2004-01,17.096,
2004-02,17.004,
2004-03,16.967,
2004-04,16.831,
2004-05,16.920,
2004-06,16.823,
2004-07,16.825,
2004-08,16.759,
2004-09,16.948,
2004-10,16.952,
2004-11,17.118,
2004-12,17.372,
2005-01,17.020,
2005-02,17.001,
2005-03,16.977,
2005-04,16.844,
2005-05,16.722,
2005-06,16.959,
2005-07,16.925,
2005-08,16.899,
2005-09,16.972,
2005-10,17.244,
2005-11,17.154,
2005-12,17.648,
2006-01,17.311,
2006-02,17.339,
2006-03,17.280,
2006-04,17.125,
2006-05,17.256,
2006-06,17.456,
2006-07,17.409,
2006-08,17.374,
2006-09,17.501,
2006-10,17.684,
2006-11,17.509,
2006-12,19.108,
2007-01,19.975,
2007-02,20.123,
2007-03,20.117,
2007-04,20.280,
2007-05,19.987,
2007-06,19.910,
2007-07,19.667,
2007-08,19.829,
2007-09,19.857,
2007-10,19.770,
2007-11,20.045,
2007-12,21.035,
2008-01,20.409,
2008-02,20.368,
2008-03,20.047,
2008-04,20.383,
2008-05,20.465,
2008-06,19.849,
2008-07,19.981,
2008-08,19.834,
2008-09,19.970,
2008-10,19.679,
2008-11,19.645,
2008-12,21.011,
2009-01,20.241,
2009-02,20.224,
2009-03,19.876,
2009-04,19.975,
2009-05,19.965,
2009-06,19.865,
2009-07,19.789,
2009-08,19.922,
2009-09,19.818,
2009-10,19.436,
2009-11,19.271,
2009-12,19.827,
2010-01,19.121,
2010-02,18.835,
2010-03,18.615,
2010-04,18.678,
2010-05,18.704,
2010-06,18.818,
2010-07,18.719,
2010-08,18.829,
2010-09,18.885,
2010-10,18.632,
2010-11,18.561,
2010-12,19.193,
2011-01,18.431,
2011-02,18.331,
2011-03,18.032,
2011-04,17.908,
2011-05,17.964,
2011-06,18.084,
2011-07,17.837,
2011-08,17.965,
2011-09,18.028,
2011-10,17.910,
2011-11,17.815,
2011-12,18.193,
2012-01,18.040,
2012-02,17.780,
2012-03,17.641,
2012-04,17.863,
2012-05,17.909,
2012-06,19.651,
2012-07,19.813,
2012-08,20.154,
2012-09,20.210,
2012-10,19.921,
2012-11,20.056,
2012-12,20.241,
2013-01,19.589,
2013-02,19.550,
2013-03,19.433,
2013-04,19.680,
2013-05,19.730,
2013-06,19.474,
2013-07,19.382,
2013-08,19.630,
2013-09,19.698,
2013-10,19.404,
2013-11,19.626,
2013-12,19.860,
2014-01,19.331,
2014-02,19.478,
2014-03,19.355,
2014-04,19.330,
2014-05,19.257,
2014-06,19.432,
2014-07,19.319,
2014-08,19.623,
2014-09,19.585,
2014-10,19.228,
2014-11,19.428,
2014-12,19.622,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
