"",BBK01.QUX023,BBK01.QUX023_FLAGS
"",All foreign subsidiaries: Short-term loans and advances to non-residents / France / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:14:46,
2001-12,19.434,
2002-01,19.280,
2002-02,19.251,
2002-03,18.644,
2002-04,16.937,
2002-05,21.156,
2002-06,21.998,
2002-07,18.935,
2002-08,15.879,
2002-09,16.414,
2002-10,14.886,
2002-11,14.438,
2002-12,14.292,
2003-01,13.872,
2003-02,13.592,
2003-03,14.131,
2003-04,15.146,
2003-05,17.089,
2003-06,17.999,
2003-07,16.473,
2003-08,14.671,
2003-09,14.921,
2003-10,15.444,
2003-11,15.504,
2003-12,14.664,
2004-01,13.186,
2004-02,12.429,
2004-03,14.161,
2004-04,10.530,
2004-05,12.948,
2004-06,8.051,
2004-07,8.171,
2004-08,7.033,
2004-09,7.887,
2004-10,6.313,
2004-11,8.766,
2004-12,7.979,
2005-01,6.384,
2005-02,5.609,
2005-03,5.514,
2005-04,7.457,
2005-05,7.552,
2005-06,10.960,
2005-07,6.563,
2005-08,8.185,
2005-09,7.284,
2005-10,4.830,
2005-11,9.384,
2005-12,4.287,
2006-01,4.812,
2006-02,5.074,
2006-03,4.154,
2006-04,5.109,
2006-05,4.391,
2006-06,3.771,
2006-07,3.968,
2006-08,4.246,
2006-09,5.779,
2006-10,6.012,
2006-11,5.844,
2006-12,5.499,
2007-01,3.178,
2007-02,5.908,
2007-03,4.188,
2007-04,4.239,
2007-05,4.693,
2007-06,4.124,
2007-07,5.468,
2007-08,4.938,
2007-09,4.370,
2007-10,4.624,
2007-11,3.620,
2007-12,3.430,
2008-01,2.917,
2008-02,2.423,
2008-03,3.111,
2008-04,2.885,
2008-05,2.191,
2008-06,1.880,
2008-07,1.826,
2008-08,1.968,
2008-09,2.028,
2008-10,1.846,
2008-11,1.614,
2008-12,1.536,
2009-01,3.188,
2009-02,3.659,
2009-03,1.847,
2009-04,1.654,
2009-05,2.603,
2009-06,1.191,
2009-07,1.100,
2009-08,1.341,
2009-09,1.084,
2009-10,1.364,
2009-11,0.757,
2009-12,0.801,
2010-01,0.703,
2010-02,0.769,
2010-03,0.854,
2010-04,0.802,
2010-05,1.079,
2010-06,1.194,
2010-07,0.982,
2010-08,1.023,
2010-09,0.953,
2010-10,0.714,
2010-11,0.821,
2010-12,0.594,
2011-01,0.568,
2011-02,0.466,
2011-03,0.530,
2011-04,0.565,
2011-05,0.584,
2011-06,0.574,
2011-07,0.755,
2011-08,0.793,
2011-09,0.699,
2011-10,0.600,
2011-11,0.770,
2011-12,0.835,
2012-01,0.920,
2012-02,1.008,
2012-03,0.841,
2012-04,0.892,
2012-05,0.936,
2012-06,0.926,
2012-07,1.021,
2012-08,1.427,
2012-09,1.459,
2012-10,1.496,
2012-11,1.410,
2012-12,1.452,
2013-01,1.388,
2013-02,1.407,
2013-03,1.924,
2013-04,1.746,
2013-05,1.515,
2013-06,1.412,
2013-07,1.375,
2013-08,1.325,
2013-09,1.351,
2013-10,1.450,
2013-11,1.558,
2013-12,1.663,
2014-01,1.564,
2014-02,1.364,
2014-03,1.189,
2014-04,1.252,
2014-05,1.316,
2014-06,1.316,
2014-07,1.389,
2014-08,1.288,
2014-09,1.124,
2014-10,1.179,
2014-11,1.332,
