"",BBK01.QUY966,BBK01.QUY966_FLAGS
"","Consolidated German banks: Foreign shares issued by foreign enterprises and households / Korea, Republic of / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:54,
2002-03,0.082,
2002-04,0.011,
2002-05,0.010,
2002-06,0.008,
2002-07,0.004,
2002-08,0.006,
2002-09,0.040,
2002-10,0.010,
2002-11,0.013,
2002-12,0.005,
2003-01,0.005,
2003-02,0.006,
2003-03,0.004,
2003-04,0.002,
2003-05,0.002,
2003-06,0.004,
2003-07,0.000,
2003-08,0.002,
2003-09,0.000,
2003-10,-0.003,
2003-11,0.097,
2003-12,0.255,
2004-01,0.264,
2004-02,0.178,
2004-03,0.239,
2004-04,0.280,
2004-05,0.179,
2004-06,0.243,
2004-07,0.264,
2004-08,0.333,
2004-09,0.018,
2004-10,0.612,
2004-11,0.698,
2004-12,-0.259,
2005-01,0.546,
2005-02,0.449,
2005-03,0.408,
2005-04,0.424,
2005-05,0.442,
2005-06,0.417,
2005-07,0.512,
2005-08,0.589,
2005-09,0.649,
2005-10,0.518,
2005-11,0.649,
2005-12,-0.431,
2006-01,0.528,
2006-02,0.569,
2006-03,0.550,
2006-04,0.694,
2006-05,0.734,
2006-06,0.734,
2006-07,0.707,
2006-08,0.564,
2006-09,0.631,
2006-10,0.624,
2006-11,0.610,
2006-12,0.617,
2007-01,0.661,
2007-02,0.542,
2007-03,0.590,
2007-04,0.672,
2007-05,0.831,
2007-06,0.619,
2007-07,0.607,
2007-08,0.547,
2007-09,0.513,
2007-10,0.686,
2007-11,0.460,
2007-12,0.510,
2008-01,0.276,
2008-02,0.360,
2008-03,0.189,
2008-04,0.283,
2008-05,0.320,
2008-06,0.386,
2008-07,0.421,
2008-08,0.696,
2008-09,0.542,
2008-10,0.489,
2008-11,0.464,
2008-12,0.469,
2009-01,0.564,
2009-02,0.423,
2009-03,0.544,
2009-04,0.693,
2009-05,0.900,
2009-06,0.776,
2009-07,0.971,
2009-08,1.024,
2009-09,1.048,
2009-10,0.967,
2009-11,0.864,
2009-12,0.832,
2010-01,0.913,
2010-02,0.864,
2010-03,1.306,
2010-04,1.454,
2010-05,1.216,
2010-06,1.501,
2010-07,1.723,
2010-08,1.712,
2010-09,1.912,
2010-10,2.236,
2010-11,1.124,
2010-12,1.270,
2011-01,1.218,
2011-02,1.027,
2011-03,0.799,
2011-04,0.918,
2011-05,0.933,
2011-06,0.788,
2011-07,0.030,
2011-08,0.029,
2011-09,0.144,
2011-10,0.168,
2011-11,0.104,
2011-12,0.103,
2012-01,0.141,
2012-02,0.159,
2012-03,0.202,
2012-04,0.625,
2012-05,0.566,
2012-06,0.365,
2012-07,0.493,
2012-08,0.403,
2012-09,0.495,
2012-10,0.464,
2012-11,0.501,
2012-12,0.616,
2013-01,0.635,
2013-02,0.765,
2013-03,0.820,
2013-04,0.803,
2013-05,0.812,
2013-06,0.395,
2013-07,0.641,
2013-08,0.710,
2013-09,0.802,
2013-10,0.914,
2013-11,1.032,
2013-12,0.962,
2014-01,0.908,
2014-02,0.871,
2014-03,0.763,
2014-04,0.713,
2014-05,0.739,
2014-06,0.762,
2014-07,0.870,
2014-08,0.873,
2014-09,0.592,
2014-10,0.701,
